15,sqrtabs(powabs(x0 / (((x1 + x1) + x1) + x1), -0.38637453) + (((x0 / x1) + -1.3700433) / powabs(x1, x1))) + -0.28254998,24,0.0002897205890617413,0.00032442618377905404,0.0002897205890617413,0.00032442618377905404,0.9915968737740198,0.9672653033605366
16,sqrtabs(((x0 / (x1 + 0.40287477)) / powabs(x1, x1)) + powabs((sin(x1) + x0) / (x1 + (x1 + x1)), -0.4033287)) + -0.23594579,25,0.00027863976715358416,0.0003452281864938775,0.00027863976715358416,0.0003452281864938775,0.9919182646198806,0.9651663752147529
17,sqrtabs(((x0 / powabs(x1, x1)) / x1) + powabs((sin((x1 + x0) / -0.38032076) + x0) / ((x1 + x1) + x1), -0.41135785)) + -0.22975741,27,0.00023767992014167252,0.0003604044524558305,0.00023767992014167252,0.0003604044524558305,0.9931062739558847,0.9636350855494198
18,sqrtabs(powabs((sin((x1 + x0) / -0.38032076) + x0) / (x1 + (x1 + (x1 + x1))), -0.38637453) + ((x0 / x1) / powabs(x1, x1))) + -0.28299633,29,0.0002212851344040952,0.0003697883809343065,0.0002212851344040952,0.0003697883809343065,0.9935817922973561,0.962688244426884
19,sqrtabs(powabs((sin((x1 + x0) / -0.38032076) + x0) / (x1 + (x1 + (x1 + x1))), -0.38637453) + (((x0 / x1) + -1.0581396) / powabs(x1, x1))) + -0.28299633,31,0.00022017791681849274,0.0003625317327336339,0.00022017791681849274,0.0003625317327336339,0.9936139063047229,0.9634204423484615
20,sqrtabs(((x0 / x1) / powabs(x1, x1)) + powabs((sin((x1 + x1) + sqrtabs(x1)) / x0) + (x0 / ((x1 + x1) + ((x1 + x1) + -2.3882365))), -0.40028593)) + -0.25886634,34,0.00021621569256013176,0.0002905186728706012,0.00021621569256013176,0.0002905186728706012,0.9937288276180009,0.9706865811083999
21,sqrtabs(((x0 / x1) / powabs(x1, x1)) + powabs((sin((x1 + x1) + -3.9792314) / (x0 + -8.827134)) + (x0 / ((x1 + x1) + (x1 + (x1 + -5.3716)))), -0.42399567)) + -0.220577,35,0.00019150243016039992,0.00025934321652605456,0.00019150243016039992,0.00025934321652605456,0.9944456170739151,0.9738321937533108
22,sqrtabs(((x0 / x1) / powabs(x1, x1)) + powabs((sin((x1 + x1) + sqrtabs(x1)) / (x0 + -8.827134)) + (x0 / (((x1 + x1) + x1) + (x1 + -5.3716))), -0.42399567)) + -0.220577,36,0.0001902587542695765,0.0002562717623175144,0.0001902587542695765,0.0002562717623175144,0.9944816889510594,0.9741421043794736
23,sqrtabs(((x0 / ((x1 + x1) + -3.9792314)) / powabs(x1, x1)) + powabs((sin(x1 + (x1 + -3.9792314)) / (x0 + -8.827134)) + (x0 / ((x1 + x1) + (x1 + (x1 + -5.3716)))), -0.42399567)) + -0.220577,39,0.00018632434789554565,0.00024016730669161048,0.00018632434789554565,0.00024016730669161048,0.9945958034276741,0.9757670486528269
24,sqrtabs(((x0 / (log(x0) + (x1 + -5.1956143))) / powabs(x1, x1)) + powabs((sin(x1 + (x1 + x0)) / (x0 + -11.312431)) + (x0 / ((x1 + x1) + (x1 + (x1 + -8.658495)))), -0.46816212)) + -0.15974864,40,0.0001679606217618713,0.0003028890468606122,0.0001679606217618713,0.0003028890468606122,0.9951284293938863,0.9694384067620423
25,sqrtabs(((x0 / ((x1 / x0) + (log(x0) + (x1 + -5.2615037)))) / powabs(x1, x1)) + powabs((sin((x1 + x0) + x1) / (x0 + -11.818467)) + (x0 / ((x1 + x1) + ((x1 + x1) + -9.227581))), -0.4800282)) + -0.14614101,44,0.0001637740720388227,0.0003134452828282672,0.0001637740720388227,0.0003134452828282672,0.9952498570973438,0.9683732794716657
26,sqrtabs(((x0 / ((x1 / (x0 + -0.14614101)) + (log(x0) + (x1 + -5.2615037)))) / powabs(x1, x1)) + powabs((sin((x1 + x0) + x1) / (x0 + -11.818467)) + (x0 / ((x1 + x1) + ((x1 + x1) + -9.227581))), -0.4800282)) + -0.14614101,46,0.0001637704043824238,0.00031344388241230414,0.0001637704043824238,0.00031344388241230414,0.9952499634749394,0.9683734207740452
27,sqrtabs(((x0 / ((x1 / (x0 + (x0 + -8.827134))) + (log(x0) + (x1 + -5.2615037)))) / powabs(x1, x1)) + powabs((sin((x1 + x0) + x1) / (x0 + -11.818467)) + (x0 / ((x1 + x1) + ((x1 + x1) + -9.227581))), -0.4800282)) + -0.14614101,48,0.00016360014825836014,0.0003124058242716801,0.00016360014825836014,0.0003124058242716801,0.995254901624851,0.9684781611434311
28,sqrtabs((((x1 + x0) / (((x1 + x1) / (x0 + -0.14614101)) + (log(x0) + (x1 + -5.2615037)))) / powabs(x1, x1)) + powabs((sin((x1 + x0) + x1) / (x0 + -11.818467)) + (x0 / ((x1 + x1) + ((x1 + x1) + -9.227581))), -0.4800282)) + -0.14614101,50,0.00016322536170213092,0.0003054201228908661,0.00016322536170213092,0.0003054201228908661,0.9952657720250183,0.9691830204517986
