dataset,GPGOMEA,GPZGD,Operon,PySIPS,PySR,QLattice,RF,SymRegg,eggp,neogp,random,slim_gsgp
557_analcatdata_apnea1,-2059205.3733303663,-9331743.539338,-2197832.2985668634,-1599320.6326518948,-1709940.3576180474,-1597422.785347663,-8193555.180903191,-4.7576564272754163e+154,-1418085.528164967,-95616970.0,-1179398.8973168042,-6865880.36055444
557_analcatdata_apnea1,-1587976.5583508776,-1159736.0549228007,-11611891.45697883,-2335937.6804251145,-4694016.920130986,-6831303.161672179,-4030649.7001562784,-4350816.756526659,-1013675.0049535496,-35639124.0,-5596699.575661025,-33709456.24453543
557_analcatdata_apnea1,-1959701.3036408727,-1304709.504813579,-2203318.3470869185,-1601161.063706996,-1490347.295608465,-1939585.2131505928,-8172611.816383544,-10877300.60120718,-1580232.6285328837,-111940216.0,-6757557.938293589,-6865880.36055444
557_analcatdata_apnea1,-11643810.43681655,-2066060.0406081248,-192985889573719.03,-414986437407.6408,-1241961.6061079015,-11411214.963119049,-4020029.9133514217,-1680461.3727517757,-2002229.022873869,-1548304.4,-10985586.908642732,-6016968.747551999
557_analcatdata_apnea1,-6200528.895063681,-4902645.264209446,-5411550.899692068,-1353821.411431022,-9443108.13319969,-14238101.706372626,-4432634.881041987,-4176312.003885036,-10246118.884513782,-11256881.0,-96216589.72610274,-6016968.747551999
557_analcatdata_apnea1,-1689923.3459242666,-1474715.8454720464,-1322096.6889831102,-1541072.4190492113,-1594095.471338787,-1481690.1365725629,-8208834.664108989,-5282354.176081377,-4784895.168188317,-5275403.5,-6421608.559345692,-6865880.36055444
557_analcatdata_apnea1,-5643387.990585145,-2254281.239622788,-1163265.3589772254,-3196325.413437296,-1545806.9497932903,-1622057.8720536386,-4276040.98744724,-954950.8894690752,-1673527.211805165,-1774039.9,-7148395.313934959,-33709456.24453543
579_fri_c0_250_5,-0.0569838040846307,-0.0663693648687281,-0.0533809544165738,-0.0817679135870523,-0.1722929809184815,-0.1141539195735902,-0.4758880385033155,-0.0629963578934132,-0.0591302959686667,-0.095027,-0.3197547706307404,-0.7665783593437263
579_fri_c0_250_5,-0.0613526923544055,-0.0566407239509166,-0.0551333055821881,-0.1937313981271495,-0.1524766948545534,-0.1140015069635795,-0.4877796861261137,-0.0608828721867295,-0.0645216900287161,-0.12641212,-0.5534311551152482,-0.7665783593437263
579_fri_c0_250_5,-0.0666880259787339,-0.0446908082091786,-0.0488332421864093,-0.1375464079443784,-0.1349489169846692,-0.1162342450790007,-0.4347714654247193,-0.0652198461155406,-0.1022758096738728,-0.24227092,-0.5621171185280772,-0.598803624083261
579_fri_c0_250_5,-0.0530564366249097,-0.0663347789173655,-0.0659419188370211,-0.1847852437678134,-0.2263930226343891,-0.147641871475969,-0.3839801864569712,-0.0472400950373073,-0.0394866755979626,-0.1389462,-0.6333086659644069,-0.7148438557432866
579_fri_c0_250_5,-0.0524431619539961,-0.0518360108384026,-0.0530569212775402,-0.1304908225710329,-0.1799681901722959,-0.2143834937628447,-0.3863920953602929,-0.0525511487742139,-0.0619971387334879,-0.04322251,-0.5809642335191675,-0.7148438557432866
579_fri_c0_250_5,-0.0781096549694058,-0.0686156263342436,-0.0458688926376937,-0.1769033797561848,-0.202406977820622,-0.2047625985534139,-0.3871711095781109,-0.0472090479450559,-0.0555988249200593,-0.1255036,-0.6720297210902991,-0.7148438557432866
579_fri_c0_250_5,-0.0546235022963982,-0.0548748821978732,-0.0501475963050304,-0.1883472604563864,-0.1461247496139181,-0.1163512178628725,-0.4401941665091948,-0.0623092447315967,-0.0773666052388003,-0.09738576,-0.3757523258762753,-0.598803624083261
579_fri_c0_250_5,-0.0650689257228362,-0.086968678742015,-0.0414161175213083,-0.1567580025446264,-0.1529822738579103,-0.1204006826892722,-0.4510125257911546,-0.0500556522246277,-0.0617831774715208,-0.19559322,-0.6551917963990398,-0.598803624083261
579_fri_c0_250_5,-0.0608506960676445,-0.0502744508394033,-0.0600242302818254,-0.165729924958816,-0.1703446197435963,-0.1421333897093149,-0.482860842718181,-0.0528119104334713,-0.0515969670100074,-0.10474402,-0.505305955604897,-0.7665783593437263
579_fri_c0_250_5,-0.0650505807311315,-0.0582943376056214,-0.0587134520499005,-0.1208252740515592,-0.2672217033512754,-0.1144729066118678,-0.4885188077257067,-0.0463581136037813,-0.051013524058546,-0.16281344,-0.4506560079690399,-0.7665783593437263
579_fri_c0_250_5,-0.0899199719020267,-0.0552999703870377,-0.0534356261979533,-0.2012497152513297,-0.1486912023767802,-0.2051252265869379,-0.3934271065826909,-0.0497891749331253,-0.0757257068213895,-0.089633,-0.3879978452018932,-0.7148438557432866
579_fri_c0_250_5,-0.066147700821941,-0.0594611537338897,-0.056799717677331,-0.1286998227759087,-0.1729797005909411,-0.1814168203907314,-0.4831471992096481,-0.0551375223750448,-0.0674469531516058,-0.07125693,-0.5687993809138762,-0.7665783593437263
579_fri_c0_250_5,-0.0677565763276624,-0.0527581737539785,-0.0519832774368216,-0.1797355564715736,-0.1353248711823843,-0.1139402944777271,-0.4917984674466484,-0.0532335920031932,-0.1469015842022432,-0.13486156,-0.6369399478669381,-0.7665783593437263
579_fri_c0_250_5,-0.0593208303728552,-0.0546491676885335,-0.0496802124619623,-0.1394399720557268,-0.1583328901517744,-0.1141203291488113,-0.4859461050167365,-0.0753700363415363,-0.0501570374236713,-0.18493739,-0.4019990486046635,-0.7665783593437263
579_fri_c0_250_5,-0.0536031747684385,-0.0455764066762181,-0.0482209210471057,-0.1561267040140038,-0.1539614720539225,-0.1213035201800861,-0.4275496922465529,-0.0682694648529308,-0.0624823897586578,-0.057695314,-0.5449004937778905,-0.598803624083261
579_fri_c0_250_5,-0.0500856909901693,-0.0504728190378065,-0.0532217770835108,-0.1319869485260908,-0.25035683041005,-0.2136367703030014,-0.3882059837999894,-0.0574834179009699,-0.0739587438780376,-0.12763557,-0.4455565127105345,-0.7148438557432866
579_fri_c0_250_5,-0.0607690050852123,-0.0523938163600761,-0.053761396464097,-0.2011614786680479,-0.2033616227617469,-0.2196147118024942,-0.3743758515936743,-0.0522319064314024,-0.051793002552034,-0.11679461,-0.6357396376012466,-0.7148438557432866
579_fri_c0_250_5,-0.065583172306108,-0.0563807840128428,-0.0589838580922647,-0.1052263782008945,-0.1551941305850744,-0.1496370426063396,-0.5144743026101606,-0.0446925072886518,-0.1750829983765783,-0.14995794,-0.4683311484803171,-0.7665783593437263
579_fri_c0_250_5,-0.0550635551780458,-0.0881846888821712,-0.0445147225657352,-0.1417800713975043,-0.1649714432466558,-0.1187159649976456,-0.4134344395260206,-0.0649580283687506,-0.0593875713532934,-0.12313671,-0.614878345505816,-0.598803624083261
579_fri_c0_250_5,-0.0520583597631711,-0.0482771844388248,-0.0524839886078006,-0.1411418729772937,-0.1542199613952747,-0.2093633578099801,-0.3898882001687014,-0.075937364710364,-0.0524579599419559,-0.19514978,-0.4721268591820003,-0.7148438557432866
579_fri_c0_250_5,-0.0538970675271597,-0.0380211226129845,-0.0514579399726174,-0.1540191360417252,-0.1702726199521381,-0.115522632301962,-0.4359727144044591,-0.0628842779182334,-0.0505175797047555,-0.16494009,-0.5295881027817976,-0.598803624083261
579_fri_c0_250_5,-0.0678620236112781,-0.0899281179767272,-0.0454194927152034,-0.1910120464938102,-0.2076513527848924,-0.1483606430574563,-0.402081214900804,-0.0497763503166284,-0.0476291266171685,-0.12450926,-0.5362331380742225,-0.7148438557432866
579_fri_c0_250_5,-0.068966481851093,-0.0647787577897096,-0.052606560999099,-0.1142669027765401,-0.1275520292941801,-0.1922269631348854,-0.4243884525903864,-0.046352440376683,-0.0463422449770442,-0.10360104,-0.5004203954672217,-0.598803624083261
579_fri_c0_250_5,-0.0513170511277087,-0.0504763886010794,-0.0479121470836039,-0.1820642012378839,-0.1366371515248483,-0.1172942990347592,-0.4404501720121994,-0.0524288093942168,-0.054334526508511,-0.058966797,-0.5676356754780665,-0.598803624083261
579_fri_c0_250_5,-0.0634252863108183,-0.0707315174006198,-0.0512540652820105,-0.2254278172889838,-0.1983496939679949,-0.2051276570189522,-0.3883002264999239,-0.0626648209588837,-0.0519629813604106,-0.06506999,-0.4616684614550948,-0.7148438557432866
579_fri_c0_250_5,-0.065300398483401,-0.0418698784946473,-0.042408622118367,-0.1421041328154059,-0.1576657607282568,-0.264827579977999,-0.4248907549688476,-0.0725483836705978,-0.0699263496984523,-0.15953815,-0.307363344756166,-0.598803624083261
579_fri_c0_250_5,-0.0679009481974566,-0.0549743653137265,-0.0719993710096116,-0.0700104223416727,-0.1588718994959106,-0.114119052675261,-0.4899376290449784,-0.0528857826245783,-0.0497957987896779,-0.114055954,-0.540769676081852,-0.7665783593437263
579_fri_c0_250_5,-0.0606145507988367,-0.0488975952448263,-0.0527488943217087,-0.1425473034133784,-0.1057024247441979,-0.1151628752581057,-0.4915324806990496,-0.0565042910430113,-0.0480169865448639,-0.1787825,-0.5751997245790547,-0.7665783593437263
579_fri_c0_250_5,-0.0574195137923622,-0.0978271457281585,-0.0512542371977577,-0.1387771035072788,-0.1939544794808486,-0.2625026057722739,-0.4336872184389301,-0.0616854355054942,-0.0727764955292424,-0.06766348,-0.574438311249452,-0.598803624083261
579_fri_c0_250_5,-0.0587805349532997,-0.0579909475888909,-0.0552201345505552,-0.1367593058234692,-0.2517157494901862,-0.2051829705017086,-0.4000327849555998,-0.0494275515885729,-0.0470696696982036,-0.19401856,-0.637721616121705,-0.7148438557432866
606_fri_c2_1000_10,-0.0782009393033787,-0.0754001124987288,-0.0317089795358433,-0.2284888642842404,-0.1885559458090013,-0.145334546666515,-0.3326175132515547,-0.022361153573318,-0.022452487881398,-0.049374264,-0.4544884215764432,-0.7235227273904462
606_fri_c2_1000_10,-0.0401655657246149,-0.0359258286761041,-0.0550211937382824,-0.2023238883874722,-0.2170610723469777,-0.161206014427065,-0.3377916424503538,-0.0218919497261103,-0.0385262776820822,-0.07471744,-0.5076491201700212,-0.7235227273904462
606_fri_c2_1000_10,-0.0534006356875813,-0.0219779322317243,-0.0216967164209398,-0.1786682910845632,-0.1881050275285459,-0.1435921307571244,-0.259075030074602,-0.0228505855423268,-0.0238045583879742,-0.13776188,-0.457751746086068,-0.7329010309554688
606_fri_c2_1000_10,-0.0628149645206747,-0.0646872292845319,-0.025373704546338,-0.2118807235434101,-0.1485812931102778,-0.1406064730835968,-0.3108568274735632,-0.0620631132265451,-0.0778884943350566,-0.15490732,-0.4295533320889539,-0.6934563335793642
606_fri_c2_1000_10,-0.107487765972021,-0.0245283669762297,-0.0232717096511071,-0.1886965944240077,-0.1714596246015067,-0.1342352300766621,-0.312981979393541,-0.0212377046800933,-0.0214946834542133,-0.114755556,-0.3303575803737634,-0.6934563335793642
606_fri_c2_1000_10,-0.0551839763406172,-0.062423456200845,-0.0533702398285232,-0.2372062361136759,-0.1757214516000701,-0.1493456490556766,-0.3079753888906175,-0.0539455850659062,-0.0305494338397425,-0.09614481,-0.7489952939274848,-0.6934563335793642
606_fri_c2_1000_10,-0.0653998276183338,-0.0217249924560911,-0.0259343457342081,-0.1496665522659503,-0.1813133696953335,-0.1444066346606708,-0.2653346996932391,-0.0859440486210856,-0.0408839248590627,-0.094331264,-0.3731412426992606,-0.7329010309554688
606_fri_c2_1000_10,-0.0667129766909548,-0.0227889080549835,-0.0213128481091377,-0.1290901122465879,-0.1941378577599218,-0.1440367839233637,-0.2729679208464966,-0.0219343451720445,-0.0235271270642245,-0.10795612,-0.4236787161842782,-0.7329010309554688
606_fri_c2_1000_10,-0.1033518807740611,-0.0622451164173286,-0.0211632571417223,-0.2561426728957497,-0.2027946693775394,-0.1621350312461921,-0.3332800514405883,-0.0211427035525478,-0.0217744706310515,-0.073967084,-0.432607484907766,-0.7235227273904462
606_fri_c2_1000_10,-0.064616495848159,-0.0479002628890304,-0.0215265245800415,-0.2082699432868754,-0.2027859506069482,-0.1559035737654775,-0.3280895302867883,-0.022172776056167,-0.0272947004061922,-0.09749823,-0.3883267395617658,-0.7235227273904462
606_fri_c2_1000_10,-0.1115303057816755,-0.0352968846061318,-0.0424938703681647,-0.1822035566330075,-0.1141967291318768,-0.1499465312408328,-0.3136333416789821,-0.0229570584565711,-0.0429067404302769,-0.13979678,-0.4459963786983408,-0.6934563335793642
606_fri_c2_1000_10,-0.0241979460522697,-0.0228360902630307,-0.0419022791655452,-0.112103227577594,-0.2403901161716518,-0.1628325992770054,-0.3311140725932101,-0.0214828636795226,-0.022528641682197,-0.21089923,-0.4016575505443304,-0.7235227273904462
606_fri_c2_1000_10,-0.0730295424398772,-0.070019088398412,-0.0212009887023753,-0.2641772723072633,-0.2365663678153963,-0.153900877204266,-0.3422126442026433,-0.0223418005874913,-0.0220426397061018,-0.15407763,-0.3280557158220608,-0.7235227273904462
606_fri_c2_1000_10,-0.1115646414322746,-0.0211950928830036,-0.0212026288669345,-0.2545803054839543,-0.2054107364426737,-0.1565536004417725,-0.3296980513183465,-0.0243608962864287,-0.0367607603510203,-0.13977405,-0.4010228887546838,-0.7235227273904462
606_fri_c2_1000_10,-0.0591174498939018,-0.0287455597850654,-0.0351785877665725,-0.2230687254735461,-0.1948642504975921,-0.1443489959436312,-0.268303626806452,-0.0232448956562341,-0.0599039589037249,-0.10730311,-0.3896034612076198,-0.7329010309554688
606_fri_c2_1000_10,-0.0910425226276856,-0.2371731137778006,-0.0226337963928565,-0.1947747377806251,-0.14297747980008,-0.134395746976113,-0.315043233777124,-0.0221107898001358,-0.0203809723059396,-0.1586719,-0.4983780176132939,-0.6934563335793642
606_fri_c2_1000_10,-0.1041825849047886,-0.0315415371138379,-0.0523584308029481,-0.1976222518423053,-0.1579387995271846,-0.140121773000515,-0.3188719914224699,-0.0210326895230453,-0.0442376660987309,-0.10838641,-0.3294303061267165,-0.6934563335793642
606_fri_c2_1000_10,-0.0302631702651236,-0.0218367079314813,-0.0217245502724619,-0.2093691993233915,-0.1944810362123966,-0.156225027198366,-0.3306101664514683,-0.0226425149479396,-0.0228688760415474,-0.11772561,-0.517807935176085,-0.7235227273904462
606_fri_c2_1000_10,-0.0655086100074102,-0.1354022613891463,-0.0453474835659749,-0.1815251300999856,-0.1900785203218202,-0.1423202550588333,-0.2712595558574738,-0.0221490421357611,-0.0209953385791867,-0.18466485,-0.4459780701049129,-0.7329010309554688
606_fri_c2_1000_10,-0.1015713487851667,-0.0705396190274379,-0.0224030190044912,-0.154256854634103,-0.190088927883946,-0.1416363552556805,-0.3060435183690983,-0.0305886253207441,-0.0229796685133772,-0.13330859,-0.3871286380845032,-0.6934563335793642
606_fri_c2_1000_10,-0.0646700829877189,-0.2010082331375236,-0.0229723074620145,-0.2249463518994386,-0.1752016589398828,-0.142213545728712,-0.2666229398045011,-0.0230140565732101,-0.0241971695883437,-0.10231372,-0.4454710860918813,-0.7329010309554688
606_fri_c2_1000_10,-0.0549020629706781,-0.0234325543906376,-0.0256897834496989,-0.2007824873919029,-0.1882017469784367,-0.1337627682811751,-0.3142923050286107,-0.0885962741032267,-0.0831357452953686,-0.13970569,-0.4946818663961853,-0.6934563335793642
606_fri_c2_1000_10,-0.072272159561004,-0.086706467604554,-0.0349334791732538,-0.1834872525454015,-0.1752091104826013,-0.1441662748403728,-0.2661420586261887,-0.0284187888398776,-0.0229640152501217,-0.07566155,-0.3871991379355015,-0.7329010309554688
606_fri_c2_1000_10,-0.0422726526609958,-0.035290824852546,-0.0216225741452742,-0.2062879956280695,-0.179867792293961,-0.1446385112131547,-0.2648882793770192,-0.0233055705954239,-0.0219195432017782,-0.13772847,-0.4138976393906124,-0.7329010309554688
606_fri_c2_1000_10,-0.0811130528385268,-0.0534661727981458,-0.0238217203625066,-0.1912071493523928,-0.1501538927380647,-0.1501000986059187,-0.3087542746531852,-0.0321988188571164,-0.0590967044812212,-0.07476632,-0.3884194975131209,-0.6934563335793642
606_fri_c2_1000_10,-0.1036513200580165,-0.0233162955005107,-0.0342410446583697,-0.2098054885828198,-0.1787754804966184,-0.1422600506637566,-0.2654725133281902,-0.026884415884914,-0.0247715822118572,-0.2851207,-0.3960746637223984,-0.7329010309554688
606_fri_c2_1000_10,-0.0830533091757568,-0.1318477762790303,-0.0214519465308174,-0.2154789434786778,-0.2144200324466178,-0.1567995934860278,-0.3374383330180728,-0.0221895135316434,-0.0220478557050599,-0.06295951,-0.4174993167898898,-0.7235227273904462
606_fri_c2_1000_10,-0.1627874016739723,-0.0863777463953422,-0.0280926657428446,-0.2410444889544309,-0.2080225547316289,-0.1985901012419122,-0.3258220179487943,-0.0258748923445023,-0.0278003981647411,-0.091184296,-0.5051928574111292,-0.7235227273904462
606_fri_c2_1000_10,-0.0745024991681435,-0.0274186280140303,-0.0215409732075413,-0.2142911890144124,-0.1793385184456811,-0.1441593234846463,-0.2720765873497913,-0.021966442684196,-0.0230864415328748,-0.10189534,-0.4195657214086075,-0.7329010309554688
606_fri_c2_1000_10,-0.0748286133003445,-0.0226013597439604,-0.0423059139686574,-0.1863649499528121,-0.1789137868076596,-0.1408795281409679,-0.3086803323764833,-0.0209839223344225,-0.0257699603464224,-0.1134691,-0.385276403323324,-0.6934563335793642
650_fri_c0_500_50,-0.1725450842542987,-0.080127251919593,-0.0426313929394492,-0.286690385054481,-0.1693686691444766,-0.1950649742925729,-0.6470194124689427,-0.4010611536114126,-0.1421699617066748,-0.14398472,-0.6150351511624881,-0.7875554161841805
650_fri_c0_500_50,-0.1526261518660679,-0.0506355782862641,-0.1403425250428439,-0.2874045278879041,-0.1732616490909435,-0.1838356779078468,-0.6550303286240619,-0.1431438872061722,-0.1552676054723301,-0.17792618,-0.6030075777539597,-0.7875554161841805
650_fri_c0_500_50,-0.1316409296896136,-0.0542208191193321,-0.0455450977027114,-0.2545321266830579,-0.1953280126169211,-0.1449841458013053,-0.7413317440367521,-0.1472262790295742,-0.1492507036990822,-0.23875414,,-0.7197434261778107
650_fri_c0_500_50,-0.1386811607074368,-0.052893669342861,-0.0509878233715634,-0.2606162924616674,-0.1949244422877706,-0.1789413978129145,-0.7341446518985598,-0.0533255009146899,-0.1205272923414067,-0.21182016,-0.7193054619041559,-0.6691009038185679
650_fri_c0_500_50,-0.1427395367484596,-0.0485809266187026,-0.0528868075914246,-0.2557894993273935,-0.1894083571578878,-0.176012390330917,-0.7345275858960832,-0.1431891694876331,-0.041449930800452,-0.14352018,-0.7128027958354979,-0.6691009038185679
650_fri_c0_500_50,-0.1604646689769475,-0.0458097401865083,-0.0448378932285861,-0.254315062885476,-0.1363063112215105,-0.1755842361407248,-0.7369280129107545,-0.0453717815080904,-0.0407212386483977,-0.14666389,-0.6036519097648375,-0.6691009038185679
650_fri_c0_500_50,-0.1430303666443921,-0.1078115154062521,-0.1202910384804751,-0.160084179956808,-0.1817715762492643,-0.1689514970745726,-0.7563416110743237,-0.1586728100490087,-0.0455987932076405,-0.07273679,-0.6025814570323618,-0.7197434261778107
650_fri_c0_500_50,-0.1406162985121488,-0.1215617019213047,-0.136912190309232,-0.2504407723086073,-0.1810139129704719,-0.1490429818373442,-0.7457614002541555,-0.0577311302844832,-0.140080885088122,-0.13093819,-0.7125705719306743,-0.7197434261778107
650_fri_c0_500_50,-0.1578168733977255,-0.0498369405523894,-0.0413179288403951,-0.2923939895334565,-0.1589828765680291,-0.1400088110671427,-0.6814344946535237,-0.0474978801179133,-0.1301372205780278,-0.17990428,-0.7129440338988572,-0.7875554161841805
650_fri_c0_500_50,-0.1502202255183967,-0.0806208328924027,-0.1496592305519152,-0.2871643737814304,-0.1570355154828118,-0.1890208886473905,-0.6334936733468656,-0.0902532380292655,-0.1423812783180645,-0.2147318,-0.6151865249734286,-0.7875554161841805
650_fri_c0_500_50,-0.139071207159915,-0.0793449074035675,-0.0497163914679094,-0.2628845015010479,-0.1793417501857727,-0.189079089939245,-0.7364409476701907,-0.0437678107761504,-0.0467450581890641,-0.12981066,-0.6286144571599958,-0.6691009038185679
650_fri_c0_500_50,-0.1428523458132317,-0.0752342310674964,-0.1428906086380374,-0.2981519440140317,-0.1229765154585422,-0.1944432414681846,-0.6649504786958582,-0.1497035917550306,-0.1447751668989775,-0.14753167,-0.6041884234123853,-0.7875554161841805
650_fri_c0_500_50,-0.1422247650838136,-0.0910732591516506,-0.0416089476636321,-0.2880666414134036,-0.1462046616719511,-0.1973309097735421,-0.6375903805460461,-0.3491472563517257,-0.1476739826572435,-0.21559027,-0.7128144737016364,-0.7875554161841805
650_fri_c0_500_50,-0.1609912988374883,-0.2226890967860905,-0.044811602190341,-0.2527445697599725,-0.1213259366798965,-0.1813706223321278,-0.6711601607344709,-0.0404179691785865,-0.1437178848999198,-0.15496936,-0.6035699330205342,-0.7875554161841805
650_fri_c0_500_50,-0.1239586686436143,-0.0563132207378472,-0.1389465072269904,-0.2567897440445156,-0.1643574807656031,-0.1437815472037279,-0.7707653962078268,-0.0429658001869805,-0.1301139334592797,-0.1343889,-0.6152943490861142,-0.7197434261778107
650_fri_c0_500_50,-0.1459646053139311,-0.0414267107145244,-0.1438233776426411,-0.2606162924616673,-0.141905575131615,-0.1788981719989792,-0.7162832882132116,-0.0374758649233842,-0.1445653590220036,-0.14063029,,-0.6691009038185679
650_fri_c0_500_50,-0.1442315045076843,-0.0514618222448389,-0.0458300792706412,-0.2642938581498675,-0.1635291199565972,-0.2119494568914283,-0.7257051033868261,-0.0664241100931167,-0.0420179918670394,-0.13507977,-0.7136299543567531,-0.6691009038185679
650_fri_c0_500_50,-0.1504778568899461,-0.0703660051619917,-0.1368596917547101,-0.2871643737814304,-0.1792563450435063,-0.184951220227538,-0.6448302838772476,-0.0402807810651908,-0.13070134881933,-0.1397603,-1.0253335143787088,-0.7875554161841805
650_fri_c0_500_50,-0.1426944668634531,-0.0693452834558614,-0.048318630676884,-0.2554690575285167,-0.1573862786543635,-0.1466142271355104,-0.7546675619053945,-0.1370253195279464,-0.0537406432192257,-0.18429801,,-0.7197434261778107
650_fri_c0_500_50,-0.1511206073284129,-0.0575746761137892,-0.0451546785892304,-0.2606162924616674,-0.14983640537014,-0.1764865541263356,-0.7417633039979485,-0.620250315864225,-0.1519891172388999,-0.21996917,-0.6153619572070333,-0.6691009038185679
650_fri_c0_500_50,-0.1404284289250315,-0.0473878914046588,-0.0455728222767347,-0.2504407723086074,-0.1681532434002227,-0.1466063641911477,-0.7580649159735986,-0.5666659023350226,-0.1183532063960624,-0.13895208,-0.4828327770233144,-0.7197434261778107
650_fri_c0_500_50,-0.1347938227328696,-0.1407019547322099,-0.0510580934021918,-0.2334589175483785,-0.1849806202273642,-0.1799247248267756,-0.7706694547761948,-0.05083752818356,-0.1337647936565956,-0.14673226,-0.7132715816219893,-0.6691009038185679
650_fri_c0_500_50,-0.1338379063613776,-0.0849572157008066,-0.1311624029287166,-0.2508474142243378,-0.1929337289994137,-0.1451098972741487,-0.7694775500292769,-0.0665023799590224,-0.1430749523136838,-0.21380657,-0.6204404309421452,-0.7197434261778107
650_fri_c0_500_50,-0.1323462721300602,-0.039826933756807,-0.0591027622326125,-0.2376122392136562,-0.1406268519170503,-0.1451407226039182,-0.7487160162016753,-0.2282906189972613,-0.1353019729924141,-0.14833695,-0.6044551160221352,-0.7197434261778107
650_fri_c0_500_50,-0.1569544529009436,-0.1321853974450171,-0.1387291963315458,-0.2668053221702876,-0.1859314193755808,-0.2126976767161058,-0.7436477296057227,-0.0618805808899959,-0.1410464004148058,-0.13539615,,-0.6691009038185679
650_fri_c0_500_50,-0.1375718622698478,-0.0501101297972397,-0.1260367596478183,-0.2649115560570468,-0.2365068416871851,-0.1680052625352521,-0.7367656119694501,-0.1383590386138687,-0.0439155215125522,-0.3024313,-0.5088906538004248,-0.7197434261778107
650_fri_c0_500_50,-0.1555455124349621,-0.041191165875062,-0.04157688557991,-0.2807950709174645,-0.1712230415802574,-0.1797513325508182,-0.6505878542490268,-0.0491687139260413,-0.1465340288484079,-0.121034436,,-0.7875554161841805
650_fri_c0_500_50,-0.1628804621467437,-0.1851480081584695,-0.0460020627870782,-0.2871643737814303,-0.1876601547324098,-0.1384888774673328,-0.6648314479297759,-0.0507048800308809,-0.1446148841287938,-0.17756245,-0.6023738357307297,-0.7875554161841805
650_fri_c0_500_50,-0.1309176645582192,-0.0718480293124598,-0.0425733419326273,-0.2826923471945287,-0.1792244608300059,-0.1194010523459361,-0.7405045514312298,-0.2476481753885338,-0.1313102992122241,-0.14141248,-0.602523487008751,-0.7197434261778107
650_fri_c0_500_50,-0.1423750156181912,-0.0646597105657745,-0.0511764131026978,-0.2631733658440918,-0.1752374880862728,-0.1767203741585265,-0.7328209631804677,-0.0575927050888926,-0.1456186502560358,-0.1498157,-0.7153157877617358,-0.6691009038185679
678_visualizing_environmental,-12.573267054301544,-20.217399815399144,-14.436298713844325,-10.853561146824717,-13.160088345797122,-16.408774705549405,-12.5354780166333,-11.606519597118885,-6.07392585604995,-7.67959,-7.856114787928973,-12.847985449593914
678_visualizing_environmental,-26.8405250110714,-13.166421107670578,-18.565768397813745,-11.75982449447324,-11.827098339244538,-13.017453978548955,-12.608401432247744,-11.722851235791262,-18.001695834232606,-15.383482,-12.793237046070267,-12.847985449593914
678_visualizing_environmental,-6.690860981005519,-13.563873796587982,-80.51043951021856,-6.051048524829318,-6.898876221248846,-13.37862302663642,-7.064033566475812,-6.545003726106283,-7.671046924715018,-10.537119,-7.020228654040936,-5.740465518903283
678_visualizing_environmental,-7.186737852956564,-8.793913389670704,-41194126191.97151,-8.265022721783117,-8.767475035090603,-12.140111965961532,-8.640683785634252,-6.244103409313649,-4.780136628737202,-13.756178,-7.0959936246871145,-9.92102224272982
678_visualizing_environmental,-11.226134883622093,-9.51224842437851,-7.905246348165375,-6.315910945114672,-8.926551584315314,-9.306635572992407,-8.895979045428058,-5.5652319329194695,-6.398660173914626,-10.673454,-5.517047922774699,-9.92102224272982
678_visualizing_environmental,-7.601903617349293,-42.54407673152254,-22.013243773574214,-7.152499540643827,-7.747710996348658,-30.73815931667384,-9.01950806969226,-11.90263852678741,-11.957756846976617,-11.639695,-11.306262004506973,-9.92102224272982
678_visualizing_environmental,-12.872429713431366,-10.230996954014762,-9.23881658145168,-8.336488304993727,-6.442183021297,-12.782819355416343,-6.89758686634413,-13.910412942747865,-11.698473299698287,-20.087229,-13.908947167111306,-5.740465518903283
678_visualizing_environmental,-49.37345459577013,-10.126537994861422,-8.885683521031941,-8.513972162426288,-5.669113808160634,-6.487864396525484,-6.779590135195506,-5.357360315739702,-6.495899780866958,-6.3789954,-4.912667210460079,-5.740465518903283
678_visualizing_environmental,-15.531504807618743,-14.011763119139818,-12.954417184323033,-11.286083959992952,-10.907525575044046,-35.74369466404936,-12.45747089334614,-4.902950152896274,-5.766882301473051,-5.254222,-5.823229854291204,-12.847985449593914
678_visualizing_environmental,-10.53255228693772,-16.349242887040848,-26.479339808167204,-11.088753918283734,-10.557849854470938,-45.60616420545876,-12.264212110059368,-9.741111466288205,-8.115051083432855,-14.220878,-7.2446973728365185,-12.847985449593914
678_visualizing_environmental,-9.161279305951997,-11.707169126883349,-9.83982696303057,-5.671327879474335,-8.26640867600267,-18.63768092778632,-8.827957551881875,-6.137947915057566,-7.81072147387687,-7.3734756,-7.454244625614018,-9.92102224272982
678_visualizing_environmental,-12.0267478787284,-19.12594358282697,-13.633430743423034,-11.207664075836922,-15.408983819088748,-11.920127301152244,-12.92827210844485,-12.360853613924478,-12.117055786956673,-13.869091,-11.668118509315024,-12.847985449593914
678_visualizing_environmental,-18.39095474724067,-14.896193590623175,-15.602853390328104,-11.17476980993538,-11.662295357155813,-13.327791980676642,-12.72602469502603,-5.576291357438297,-7.141435379037214,-5.4728947,-5.731868298626591,-12.847985449593914
