gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,size_median,size_p5,size_p10,size_p90,size_p95
118,772.2374,634.44794,682.1117,963.9067,963.9067,627.35114,506.39178,525.2512,783.73914,783.73914,16755.873,15795.634,16127.797,18091.594,18091.594,17185.64,16155.62,16556.852,18394.807,18394.807,95,73,74,99,99
119,772.2374,634.44794,682.1117,963.9067,963.9067,621.53705,506.39178,525.2512,783.73914,783.73914,16755.873,15795.634,16127.797,18091.594,18091.594,17185.64,16155.62,16556.852,18394.807,18394.807,95,67,73,99,99
120,772.2374,634.44794,679.16516,963.9067,963.9067,621.53705,506.39178,525.2512,783.73914,783.73914,16755.873,15795.634,16107.264,18091.594,18091.594,17185.64,16155.62,16556.852,18394.807,18394.807,95,67,73,99,99
121,772.2374,616.2188,679.16516,963.9067,963.9067,621.3415,509.44028,525.2512,783.73914,783.73914,16755.873,15668.597,16107.264,18091.594,18091.594,17185.64,16055.638,16556.852,18394.807,18394.807,95,67,73,99,99
122,766.2281,616.2188,686.26776,963.9067,963.9067,626.9327,509.44028,525.2512,783.73914,783.73914,16713.994,15668.597,16156.76,18091.594,18091.594,17156.762,16055.638,16556.852,18394.807,18394.807,93,67,73,99,99
123,766.2281,616.2188,677.35657,959.6593,959.6593,619.9119,509.44028,525.2512,784.6728,784.6728,16713.994,15668.597,16094.659,18061.996,18061.996,17156.762,16055.638,16481.053,18369.412,18369.412,95,67,73,99,99
124,766.2281,616.2188,677.35657,959.6593,959.6593,619.9119,509.44028,524.72003,784.6728,784.6728,16713.994,15668.597,16094.659,18061.996,18061.996,17156.762,16055.638,16481.053,18369.412,18369.412,95,67,73,99,99
125,766.2281,616.2188,674.87115,959.6593,959.6593,619.9119,509.44028,524.72003,784.6728,784.6728,16713.994,15668.597,16077.338,18061.996,18061.996,17156.762,16055.638,16481.053,18369.412,18369.412,95,67,73,99,99
126,766.2281,616.2163,674.87115,959.6593,959.6593,619.9119,509.498,524.72003,784.6728,784.6728,16713.994,15668.58,16077.338,18061.996,18061.996,17156.762,16007.543,16481.053,18369.412,18369.412,95,67,73,99,99
127,766.2349,616.2163,679.37006,959.6593,959.6593,619.9119,509.498,524.72003,784.6728,784.6728,16714.043,15668.58,16108.691,18061.996,18061.996,17147.17,16007.543,16481.053,18369.412,18369.412,95,67,73,99,99
128,766.2349,616.2163,679.1842,959.6593,959.6593,619.9119,509.498,524.72003,784.6728,784.6728,16714.043,15668.58,16107.396,18061.996,18061.996,17147.17,16007.543,16458.607,18369.412,18369.412,95,67,73,99,99
129,766.2349,616.2163,673.8294,959.6593,959.6593,619.9119,509.498,524.72003,784.6728,784.6728,16714.043,15668.58,16070.078,18061.996,18061.996,17147.17,16007.543,16458.607,18369.412,18369.412,95,67,73,99,99
130,766.2349,616.2163,673.8294,959.6593,959.6593,619.9119,509.498,524.72003,784.6728,784.6728,16714.043,15668.58,16070.078,18061.996,18061.996,17147.17,16007.543,16458.607,18369.412,18369.412,95,67,73,99,99
131,766.2349,616.2163,673.8294,959.6593,959.6593,619.9119,509.498,524.72003,784.6728,784.6728,16714.043,15668.58,16070.078,18061.996,18061.996,17147.17,16007.543,16458.607,18369.412,18369.412,95,67,73,99,99
132,766.2349,616.2163,673.8294,959.6593,959.6593,619.9119,509.498,524.72003,784.6728,784.6728,16714.043,15668.58,16070.078,18061.996,18061.996,17147.17,16007.543,16458.607,18369.412,18369.412,95,67,73,99,99
133,766.2349,616.2163,673.8294,959.6593,959.6593,646.418,509.498,524.72003,784.6728,784.6728,16714.043,15668.58,16070.078,18061.996,18061.996,17147.17,16007.543,16458.607,18369.412,18369.412,95,67,73,99,99
134,766.2349,616.2163,673.8294,959.6593,959.6593,646.418,509.498,524.72003,784.6728,784.6728,16714.043,15668.58,16070.078,18061.996,18061.996,17147.17,16007.543,16442.365,18369.412,18369.412,94,67,73,99,99
135,766.2349,616.2163,673.8294,959.6654,959.6654,646.418,509.498,524.72003,784.8174,784.8174,16714.043,15668.58,16070.078,18062.04,18062.04,17147.17,16007.543,16442.365,18362.775,18362.775,94,67,73,99,99
136,766.1446,616.2163,672.86224,959.6654,959.6654,646.31934,509.498,524.72003,784.8174,784.8174,16713.414,15668.58,16063.338,18062.04,18062.04,17135.973,16007.543,16442.365,18362.775,18362.775,94,67,73,99,99
137,766.1446,616.2163,672.86224,959.6654,959.6654,646.31934,509.498,524.72003,784.8174,784.8174,16713.414,15668.58,16063.338,18062.04,18062.04,17135.973,16007.543,16442.365,18362.775,18362.775,94,67,73,99,99
138,766.1446,616.2163,672.86224,959.6654,959.6654,646.31934,509.498,524.72003,835.9478,835.9478,16713.414,15668.58,16063.338,18062.04,18062.04,17135.973,16007.543,16442.365,18362.775,18362.775,95,67,73,99,99
139,764.4185,616.2163,672.86224,959.6654,959.6654,646.31934,509.498,524.72003,835.9478,835.9478,16701.385,15668.58,16063.338,18062.04,18062.04,17065.49,16007.543,16442.365,18362.775,18362.775,94,67,73,99,99
140,764.4185,616.2163,675.64954,959.6654,959.6654,646.31934,509.498,524.72003,835.9478,835.9478,16701.385,15668.58,16082.764,18062.04,18062.04,17065.49,16007.543,16415.818,18362.775,18362.775,93,67,73,99,99
141,764.4185,616.2163,675.64954,959.6654,959.6654,646.31934,509.498,524.72003,829.0639,829.0639,16701.385,15668.58,16082.764,18062.04,18062.04,17065.49,16007.543,16415.818,18362.775,18362.775,93,67,73,99,99
142,764.4185,616.21826,675.64954,959.6654,959.6654,646.31934,509.47665,524.72003,829.0639,829.0639,16701.385,15668.593,16082.764,18062.04,18062.04,17065.49,16002.07,16415.818,18362.775,18362.775,93,67,73,99,99
143,762.9977,616.21826,655.76794,959.6654,959.6654,651.82837,509.47665,524.72003,829.0639,829.0639,16691.482,15668.593,15944.211,18062.04,18062.04,17065.49,16002.07,16363.988,18362.775,18362.775,94,67,73,99,99
144,762.9977,610.8197,655.7343,959.6654,959.6654,651.82837,507.54144,524.72003,829.0639,829.0639,16691.482,15630.971,15943.976,18062.04,18062.04,17065.49,15964.8125,16288.358,18362.775,18362.775,93,67,73,99,99
145,762.9977,610.8197,655.7343,948.4781,948.4781,651.82837,507.54144,524.72003,829.0639,829.0639,16691.482,15630.971,15943.976,17984.074,17984.074,17065.49,15964.8125,16288.358,18351.262,18351.262,93,67,85,99,99
146,762.9977,610.8197,655.7343,923.2343,923.2343,651.82837,507.54144,524.72003,829.0639,829.0639,16691.482,15630.971,15943.976,17808.152,17808.152,17065.49,15964.8125,16288.358,18170.525,18170.525,93,67,85,99,99
147,762.9977,610.8197,655.7343,923.2343,923.2343,651.82837,507.54144,524.72003,829.0639,829.0639,16691.482,15630.971,15943.976,17808.152,17808.152,17065.49,15964.8125,16288.358,18170.525,18170.525,93,67,85,99,99
148,762.9977,610.8197,655.7343,923.2343,923.2343,651.82837,507.54144,524.72003,829.0639,829.0639,16691.482,15630.971,15943.976,17808.152,17808.152,17065.49,15964.8125,16288.358,18170.525,18170.525,93,67,85,99,99
149,762.9977,610.8197,655.7343,923.2343,923.2343,651.82837,507.54144,524.72003,829.0639,829.0639,16691.482,15630.971,15943.976,17808.152,17808.152,17065.49,15964.478,16288.358,18170.521,18170.521,93,67,85,99,99
150,762.9977,610.8197,655.7343,923.24316,923.24316,651.82837,507.54144,524.72003,780.9256,780.9256,16691.482,15630.971,15943.976,17808.215,17808.215,17065.49,15964.478,16288.358,18161.975,18161.975,93,67,89,99,99
151,762.9977,610.8199,655.7343,925.15515,925.15515,651.82837,507.5452,524.72003,758.22656,758.22656,16691.482,15630.973,15943.976,17821.54,17821.54,17065.49,15962.361,16288.358,18138.99,18138.99,93,67,75,97,97
152,762.9977,610.7434,655.7343,925.15515,925.15515,651.82837,507.7237,524.72003,758.22656,758.22656,16691.482,15630.439,15943.976,17821.54,17821.54,17065.49,15962.27,16288.358,18138.99,18138.99,93,67,75,97,97
153,762.9977,610.6486,655.7343,925.15515,925.15515,642.77997,507.6707,524.72003,758.22656,758.22656,16691.482,15629.779,15943.976,17821.54,17821.54,17065.49,15960.155,16288.358,18138.99,18138.99,93,67,75,97,97
154,740.73956,610.6486,655.7343,925.15515,925.15515,624.66644,507.6707,524.72003,758.22656,758.22656,16536.367,15629.779,15943.976,17821.54,17821.54,16977.67,15960.155,16288.358,18138.99,18138.99,95,67,75,97,97
155,741.3216,610.6486,655.7343,904.3646,904.3646,626.7289,507.6707,524.72003,724.59094,724.59094,16540.424,15629.779,15943.976,17676.652,17676.652,16959.402,15960.155,16288.358,18043.98,18043.98,95,67,90,99,99
156,741.3216,610.6486,655.7343,904.3646,904.3646,626.7289,507.6707,524.72003,724.59094,724.59094,16540.424,15629.779,15943.976,17676.652,17676.652,16959.402,15960.155,16288.358,18043.98,18043.98,95,67,90,99,99
157,741.3216,610.6486,655.7343,904.3646,904.3646,626.7289,507.6707,524.72003,724.59094,724.59094,16540.424,15629.779,15943.976,17676.652,17676.652,16959.402,15960.155,16287.837,18043.98,18043.98,95,67,90,99,99
158,741.3216,610.6486,655.7343,904.3646,904.3646,626.7289,507.6707,524.72003,724.59094,724.59094,16540.424,15629.779,15943.976,17676.652,17676.652,16959.402,15960.155,16287.837,18043.98,18043.98,95,67,90,99,99
159,741.3216,610.6486,655.7343,904.73206,904.73206,626.7289,507.6707,524.72003,724.59094,724.59094,16540.424,15629.779,15943.976,17679.213,17679.213,16959.402,15960.155,16287.837,18028.574,18028.574,94,85,90,97,97
160,741.3216,610.6486,655.7343,904.73206,904.73206,626.7289,507.6707,524.72003,724.59094,724.59094,16540.424,15629.779,15943.976,17679.213,17679.213,16959.402,15960.155,16287.837,18028.574,18028.574,94,87,90,97,97
161,741.3216,610.6486,655.7343,905.6833,905.6833,626.7289,507.6707,524.72003,724.59094,724.59094,16540.424,15629.779,15943.976,17685.842,17685.842,16959.402,15960.155,16287.837,18024.352,18024.352,95,87,90,99,99
162,741.3216,610.6486,655.7343,905.6833,905.6833,626.7289,507.6707,524.72003,724.59094,724.59094,16540.424,15629.779,15943.976,17685.842,17685.842,16959.402,15960.155,16287.837,18024.186,18024.186,95,87,90,99,99
163,741.3216,610.64966,655.7343,890.4336,890.4336,626.7289,507.6719,524.72003,724.59094,724.59094,16540.424,15629.785,15943.976,17579.57,17579.57,16959.402,15958.883,16287.837,17962.076,17962.076,94,87,90,99,99
164,737.9609,610.64966,655.7343,890.4336,890.4336,626.7289,507.6719,524.72003,724.5854,724.5854,16517.004,15629.785,15943.976,17579.57,17579.57,16902.633,15958.883,16287.837,17962.076,17962.076,95,91,93,99,99
165,737.9609,610.64966,655.7343,890.4336,890.4336,626.7289,507.6719,533.9298,724.5854,724.5854,16517.004,15629.785,15943.976,17579.57,17579.57,16902.633,15958.883,16287.837,17962.076,17962.076,97,91,93,99,99
166,725.3597,610.64966,655.7343,890.4336,890.4336,612.0359,507.6719,542.36273,724.5854,724.5854,16429.188,15629.785,15943.976,17579.57,17579.57,16782.85,15958.883,16287.837,17962.076,17962.076,97,71,87,99,99
167,725.3597,610.64966,655.7343,890.4336,890.4336,612.0359,507.6719,542.36273,724.5854,724.5854,16429.188,15629.785,15943.976,17579.57,17579.57,16782.85,15958.883,16287.837,17962.076,17962.076,97,71,87,99,99
168,725.3597,610.64966,655.7343,890.4336,890.4336,612.0359,507.6719,542.36273,724.5854,724.5854,16429.188,15629.785,15943.976,17579.57,17579.57,16782.85,15958.883,16287.837,17962.076,17962.076,97,71,87,99,99
169,725.3597,604.6706,650.0131,890.4336,890.4336,605.03064,511.42447,542.36273,724.5854,724.5854,16429.188,15588.119,15904.105,17579.57,17579.57,16782.85,15932.016,16235.326,17962.076,17962.076,97,71,87,99,99
170,725.3597,604.6706,645.6187,890.4336,890.4336,612.62286,511.42447,542.36273,724.5854,724.5854,16429.188,15588.119,15873.481,17579.57,17579.57,16782.85,15932.016,16231.312,17962.076,17962.076,96,71,87,99,99
171,725.3597,604.6706,618.03186,889.7234,889.7234,599.2014,511.42447,542.36273,724.5854,724.5854,16429.188,15588.119,15681.232,17574.62,17574.62,16782.85,15932.016,16031.749,17959.75,17959.75,98,71,87,99,99
172,725.3597,604.6706,618.03186,889.7234,889.7234,599.2014,511.42447,542.1626,724.5854,724.5854,16429.188,15588.119,15681.232,17574.62,17574.62,16782.85,15932.016,16031.749,17946.887,17946.887,95,75,87,99,99
173,725.3597,604.6706,618.03186,884.1838,884.1838,599.2014,511.42447,542.1626,724.5854,724.5854,16429.188,15588.119,15681.232,17536.016,17536.016,16782.85,15932.016,16031.749,17912.725,17912.725,98,75,87,99,99
174,725.3597,604.6706,618.03186,884.1838,884.1838,599.2014,511.42447,529.35895,724.5854,724.5854,16429.188,15588.119,15681.232,17536.016,17536.016,16782.85,15932.016,16031.749,17912.725,17912.725,97,75,87,99,99
175,725.3597,604.6706,618.03186,884.1838,884.1838,599.2014,511.42447,529.35895,724.5854,724.5854,16429.188,15588.119,15681.232,17536.016,17536.016,16782.85,15932.016,16026.333,17912.725,17912.725,96,75,87,99,99
176,725.3597,604.72424,618.03186,870.969,870.969,599.2014,511.21237,529.35895,724.9545,724.9545,16429.188,15588.492,15681.232,17443.922,17443.922,16782.85,15930.806,16026.333,17827.436,17827.436,96,75,87,99,99
177,725.3597,604.72424,618.03186,870.969,870.969,599.2014,511.21237,529.35895,724.9545,724.9545,16429.188,15588.492,15681.232,17443.922,17443.922,16782.85,15930.806,16026.333,17827.436,17827.436,96,75,87,99,99
178,725.3597,604.72424,618.03186,870.97156,870.97156,599.2014,511.21237,529.35895,724.9606,724.9606,16429.188,15588.492,15681.232,17443.941,17443.941,16782.85,15930.806,16026.333,17824.28,17824.28,96,75,87,99,99
179,725.3597,604.72424,618.03186,870.97156,870.97156,599.2014,511.21237,528.1663,724.9606,724.9606,16429.188,15588.492,15681.232,17443.941,17443.941,16782.85,15930.806,16026.333,17824.28,17824.28,97,87,89,99,99
180,725.3597,604.72424,618.03186,870.97156,870.97156,599.2014,511.21237,528.64905,724.9606,724.9606,16429.188,15588.492,15681.232,17443.941,17443.941,16782.85,15930.806,16026.333,17824.28,17824.28,96,83,85,99,99
181,725.3597,604.72424,618.03186,870.97156,870.97156,599.2014,511.21237,528.1479,724.9606,724.9606,16429.188,15588.492,15681.232,17443.941,17443.941,16782.85,15930.806,16026.333,17824.28,17824.28,96,83,85,99,99
182,725.3597,604.72424,618.03186,865.735,865.735,599.2014,511.21237,521.09503,757.25073,757.25073,16429.188,15588.492,15681.232,17407.447,17407.447,16782.85,15930.806,16026.333,17805.355,17805.355,95,83,85,99,99
183,725.3597,604.7241,618.03186,871.467,871.467,599.2014,511.21213,521.09503,757.25073,757.25073,16429.188,15588.491,15681.232,17447.393,17447.393,16782.85,15921.213,16026.333,17805.355,17805.355,95,75,83,99,99
184,725.3597,604.7241,616.5218,871.4667,871.4667,599.2014,511.21213,521.09503,757.25073,757.25073,16429.188,15588.491,15670.709,17447.39,17447.39,16782.85,15921.213,16023.783,17805.355,17805.355,95,75,77,99,99
185,725.3597,604.72754,616.5218,871.4667,871.4667,599.2014,511.20966,521.09503,757.25073,757.25073,16429.188,15588.516,15670.709,17447.39,17447.39,16782.85,15920.322,16023.783,17805.355,17805.355,95,77,83,99,99
186,723.90204,604.72754,616.5218,871.4667,871.4667,597.9083,511.20966,521.09503,757.25073,757.25073,16419.03,15588.516,15670.709,17447.39,17447.39,16768.318,15920.322,16023.783,17805.355,17805.355,95,77,83,99,99
187,723.90204,604.72754,616.5233,871.4667,871.4667,597.9083,511.20966,521.09503,751.8,751.8,16419.03,15588.516,15670.719,17447.39,17447.39,16768.318,15920.322,16015.028,17769.896,17769.896,95,77,83,99,99
188,723.90204,582.0651,604.72754,871.4667,871.4667,597.9083,511.20966,517.729,751.8,751.8,16419.03,15430.584,15588.516,17447.39,17447.39,16768.318,15794.226,15920.322,17769.896,17769.896,95,77,83,100,100
189,723.90204,582.0651,604.72754,871.4667,871.4667,597.9083,511.20966,517.53015,751.8,751.8,16419.03,15430.584,15588.516,17447.39,17447.39,16768.318,15794.226,15920.322,17769.896,17769.896,95,77,83,100,100
190,723.90204,582.0651,604.72754,872.0851,872.0851,597.9083,511.20966,517.53015,751.8,751.8,16419.03,15430.584,15588.516,17451.7,17451.7,16768.318,15794.226,15920.322,17769.896,17769.896,95,83,87,100,100
191,723.90204,582.0651,596.062,872.0851,872.0851,597.9083,517.53015,519.6381,751.8,751.8,16419.03,15430.584,15528.126,17451.7,17451.7,16768.318,15794.226,15902.362,17769.896,17769.896,95,83,87,100,100
192,723.90204,582.0651,596.062,872.8766,872.8766,597.9083,517.53015,519.6381,768.2629,768.2629,16419.03,15430.584,15528.126,17457.217,17457.217,16768.318,15794.226,15902.362,17769.896,17769.896,95,79,87,100,100
193,723.90204,582.0651,596.062,872.8766,872.8766,597.9083,517.53015,519.6381,768.2629,768.2629,16419.03,15430.584,15528.126,17457.217,17457.217,16768.318,15794.226,15902.362,17769.896,17769.896,95,79,87,100,100
194,723.90204,582.0651,585.26215,872.8766,872.8766,597.9083,513.1611,517.69855,768.2629,768.2629,16419.03,15430.584,15452.863,17457.217,17457.217,16768.318,15794.226,15817.824,17739.645,17739.645,95,79,87,100,100
195,723.90204,582.0651,585.26215,872.8766,872.8766,597.9083,513.1611,517.69855,768.2629,768.2629,16419.03,15430.584,15452.863,17457.217,17457.217,16768.318,15794.226,15817.824,17739.645,17739.645,95,79,87,100,100
196,723.90204,582.0651,585.2625,872.8766,872.8766,597.9083,513.2083,517.69855,768.2629,768.2629,16419.03,15430.584,15452.865,17457.217,17457.217,16768.318,15771.429,15794.226,17737.408,17737.408,95,79,87,100,100
197,723.90204,576.4787,585.2625,872.8766,872.8766,597.9083,513.2083,517.69855,768.2629,768.2629,16419.03,15391.652,15452.865,17457.217,17457.217,16768.318,15770.344,15771.429,17737.408,17737.408,95,79,87,100,100
198,723.90204,576.4787,585.2625,860.39886,860.39886,597.9083,513.2083,517.69855,745.198,745.198,16419.03,15391.652,15452.865,17370.26,17370.26,16768.318,15770.344,15771.429,17722.156,17722.156,95,87,91,100,100
199,723.90204,576.53906,577.7721,860.39886,860.39886,597.9083,501.42725,517.69855,745.198,745.198,16419.03,15392.073,15400.666,17370.26,17370.26,16768.318,15721.607,15768.265,17722.156,17722.156,95,87,91,100,100
