-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=5
----------------------------------
gen,fevals,mse_train,mse_test,avg_len,best_expr
1,6330,0.0012308912507377524,0.0014640891997347403,7.39,pdiv(X1, (X2 + (abs((0.90920156 * pdiv(X1, 5.1473145))) ^ -0.2672876)))
2,12235,0.0012307171608535682,0.001463753452585568,7.538,pdiv(X1, (X2 + (abs((0.91338545 * pdiv(X1, 5.1465755))) ^ -0.26693976)))
3,19272,0.001230717160853571,0.0014637533870880217,9.398,(X1 - (abs(pdiv((exp(1.597315) - -0.40055498), pdiv((X1 * -1.359262), log(abs(4.1961694)))) ^ (0.17670864 + 0.09023111)))
4,27546,0.0012307171608535693,0.0014637533185262368,13.634,(X1 - (abs(pdiv(-0.907815, pdiv((X1 * -0.19990246), 1.2407522))) ^ (0.17670864 + 0.09023111)))
5,35787,0.000996933856400859,0.0012825265093140588,16.934,(abs((pdiv(1.1387398, (X2 * -0.104939096)) + X2)) ^ (-1.6983095 + (abs(pdiv(((pdiv(((-12.552478 - pdiv(X1, log(abs(-3.2211921))) * -5.748269), ((log(abs(X2) - (-5.851497 + -3.7192206)) * X1)) - 0.120528415) + -0.32118398), pdiv(X1, X2))) ^ 0.13162035)))
6,44766,0.0009476196325866508,0.0010879804917320367,20.606,pdiv(X1, ((X2 * 0.54213893) + (abs(((X2 + -7.3570433) * pdiv(X1, 5.634911))) ^ pdiv(((1.0997937 - pdiv(X1, X2)) * -3.6696832), ((log(abs(X2) - (pdiv(2.515773, exp((-2.8919084 - (X2 * log(abs(-0.5053077))))) + 3.4008245)) * X1)))))
7,55046,0.0009328163335324526,0.0010927559469664887,23.146,pdiv(X1, ((X2 * 0.54213893) + (abs(((X2 + -7.1392436) * pdiv(X1, 5.719594))) ^ pdiv(((0.9918283 - pdiv(X1, X2)) * -3.626241), ((log(abs(X2) - (pdiv(2.6026404, exp((-3.110339 - (X2 * log(abs(-0.47323668))))) + 3.3762999)) * X1)))))
8,65933,0.0009287084279414635,0.001089616107643914,25.55,pdiv(-0.36023983, ((-0.33263028 * (abs(pdiv((0.4284436 - -2.3159122), pdiv((X1 + 1.8466463), 2.3814378))) ^ (0.18225971 + 0.095782176))) + (abs(((X2 + -7.2408423) * pdiv(X1, 5.8756447))) ^ pdiv(((1.0037034 - pdiv(X1, X2)) * -3.5333552), ((log(abs(X2) - (pdiv(2.6793115, exp((-3.3104799 - (X2 * log(abs(-0.43679246))))) + 3.5148816)) * X1)))))
9,78357,0.0009201893440833841,0.0011035433151577435,28.438,pdiv(-0.36023983, (((X1 * X1) * -0.104939096) + (abs(((X2 + -7.4406114) * pdiv(X1, 7.441415))) ^ pdiv(((0.8937462 - pdiv(X1, X2)) * -4.4730577), ((0.6620236 - (pdiv(2.6760826, exp((-3.29106 - (X2 * log(abs(-0.48597297))))) + 2.4718611)) * X1)))))
10,93259,0.0009186525268402982,0.0011003514116624286,31.134,pdiv(-0.36023983, (((X1 * X1) * -0.104939096) + (abs(((X2 + -7.4945464) * pdiv(X1, 7.498769))) ^ pdiv(((0.90515894 - pdiv(X1, X2)) * -4.423711), ((0.60609514 - (pdiv(2.720519, exp((-3.4099956 - (X2 * log(abs(-0.46600008))))) + 2.5277896)) * X1)))))
11,111377,0.0009112798551859207,0.001231223599907531,32.802,(abs((-0.27772215 + -0.3287704)) ^ (pdiv(1.1387398, ((X2 * X1) * -0.104939096)) + (abs(pdiv(((pdiv(((-12.034379 - pdiv(X1, log(abs(-2.2670915))) * -5.1103706), ((log(abs(X2) - (-5.9234505 + -3.212173)) * X1)) - 0.1934486) + -0.39410418), pdiv(X1, X2))) ^ 0.124132715)))
12,133622,0.0009055405203824532,0.0012242012295092218,35.84,(abs((-0.27772215 + -0.3287704)) ^ (pdiv(1.1387398, ((X2 * X1) * -0.104939096)) + (abs(pdiv(((pdiv(((-12.013684 - pdiv(X1, log(abs(-2.2144673))) * -5.0807834), ((log(abs(X2) - (-5.9282427 + -3.2169654)) * X1)) - 0.19994284) + -0.4005984), pdiv(X1, X2))) ^ 0.12417399)))
13,158459,0.0009015161660068976,0.0012196775237848362,37.91,(abs((-0.27772215 + -0.3287704)) ^ (pdiv(1.1387398, ((X2 * X1) * -0.104939096)) + (abs(pdiv(((pdiv(((-11.995147 - pdiv(X1, log(abs(-2.1638355))) * -5.0545087), ((log(abs(X2) - (-5.932194 + -3.220917)) * X1)) - 0.20691846) + -0.40757403), pdiv(X1, X2))) ^ 0.1241302)))
14,186492,0.0008971510342373349,0.0012152953121522547,40.002,(abs((-0.27772215 + -0.3287704)) ^ (pdiv(1.1387398, ((X2 * X1) * -0.104939096)) + (abs(pdiv(((pdiv(((-11.977646 - pdiv(X1, log(abs(-2.1128573))) * -5.0298505), ((log(abs(X2) - (-5.9356756 + -3.2243986)) * X1)) - 0.21479777) + -0.4154533), pdiv(X1, X2))) ^ 0.12408476)))
15,213996,0.0008942748731837548,0.0012106746958486796,39.85,(abs((-0.27772215 + -0.3287704)) ^ (pdiv(1.1387398, ((X2 * X1) * -0.104939096)) + (abs(pdiv(((pdiv(((-11.961759 - pdiv(X1, log(abs(-2.0638108))) * -5.007532), ((log(abs(X2) - (-5.9386897 + -3.2274127)) * X1)) - 0.22320276) + -0.4238583), pdiv(X1, X2))) ^ 0.12412301)))
16,240304,0.0008927397029508866,0.0012083442951250922,39.294,(abs((-0.27772215 + -0.3287704)) ^ (pdiv(1.1387398, ((X2 * X1) * -0.104939096)) + (abs(pdiv(((pdiv(((-11.951889 - pdiv(X1, log(abs(-2.0311742))) * -4.9937134), ((log(abs(X2) - (-5.9405413 + -3.229264)) * X1)) - 0.22934754) + -0.4300031), pdiv(X1, X2))) ^ 0.12409561)))
17,266088,0.0008917397133028677,0.0012057263688912793,38.756,(abs((-0.27772215 + -0.3287704)) ^ (pdiv(1.1387398, ((X2 * X1) * -0.104939096)) + (abs(pdiv(((pdiv(((-11.942414 - pdiv(X1, log(abs(-1.9987082))) * -4.9803963), ((log(abs(X2) - (-5.942436 + -3.231159)) * X1)) - 0.23585463) + -0.43651018), pdiv(X1, X2))) ^ 0.12413038)))
18,291266,0.000891295444309368,0.0012044110060380744,38.88,(abs((-0.27772215 + -0.3287704)) ^ (pdiv(1.1387398, ((X2 * X1) * -0.104939096)) + (abs(pdiv(((pdiv(((-11.93715 - pdiv(X1, log(abs(-1.9802712))) * -4.9729013), ((log(abs(X2) - (-5.943705 + -3.2324278)) * X1)) - 0.23975657) + -0.44041213), pdiv(X1, X2))) ^ 0.12412897)))
19,318474,0.0008910550802995677,0.0012030329573749262,39.738,(abs((-0.27772215 + -0.3287704)) ^ (pdiv(1.1387398, ((X2 * X1) * -0.104939096)) + (abs(pdiv(((pdiv(((-11.9313965 - pdiv(X1, log(abs(-1.9601443))) * -4.9645667), ((log(abs(X2) - (-5.945454 + -3.2341766)) * X1)) - 0.24414453) + -0.4448001), pdiv(X1, X2))) ^ 0.12412619)))
20,345128,0.0008910085368839021,0.0012017878772333953,39.316,(abs((-0.27772215 + -0.3287704)) ^ (pdiv(1.1387398, ((X2 * X1) * -0.104939096)) + (abs(pdiv(((pdiv(((-11.926938 - pdiv(X1, log(abs(-1.9456203))) * -4.9577236), ((log(abs(X2) - (-5.9479275 + -3.2366502)) * X1)) - 0.24729511) + -0.4479507), pdiv(X1, X2))) ^ 0.12414108)))
36,779768,0.0008862617237669563,0.0011981799729006606,38.614,(abs((-0.27772215 + (abs(0.280772) ^ pdiv(-0.3287704, -1.9377723)))) ^ ((1.1387398 + pdiv(((abs(X2) ^ -0.26693973) * X1), -0.104939096)) + (abs(pdiv(((pdiv(((-11.253205 - pdiv(X1, log(abs(-1.8653394))) * -4.698215), ((log(abs(X2) - (-6.127608 + -3.4163296)) * (X1 + -0.6547046))) - 0.23994687) + -0.4406024), pdiv(X1, X2))) ^ 0.12329194)))
37,806812,0.0008861275130999187,0.00119955567323431,39.612,(abs((-0.27772215 + (abs((abs(X2) ^ pdiv(X1, -0.104939096))) ^ 0.8199817))) ^ (pdiv(X1, (((abs(X2) ^ -0.26693973) * X2) * -0.104939096)) + (abs(pdiv(((pdiv(((-11.253534 - pdiv(X1, log(abs(-1.8786865))) * -4.6956987), ((log(abs(X2) - (-6.1322193 + -3.420941)) * (X1 + -0.684454))) - 0.23571788) + -0.4363734), pdiv(X1, X2))) ^ 0.12328998)))
38,833284,0.0008860159178295429,0.0011985944864376134,39.76,(abs((-0.27772215 + (abs(-11.765413) ^ -0.104939096))) ^ (pdiv(1.1387398, (((abs(X2) ^ 0.23802763) * -0.38067508) * -0.104939096)) + (abs(pdiv(((pdiv(((-11.245875 - pdiv(X1, log(abs(-1.865253))) * -4.6807323), ((log(abs(X2) - (-6.1375833 + -3.4263048)) * (X1 + -0.6895159))) - 0.23812562) + -0.43878114), pdiv(X1, X2))) ^ 0.12324908)))
39,862088,0.0008856771178262916,0.0012000268999551292,40.636,(abs(log(abs((-5.919585 + -3.787307))) ^ (pdiv(-5.166286, (((abs(X2) ^ -0.26693973) * ((abs(X2) ^ pdiv(X1, X1)) * X1)) * -0.104939096)) + (abs(pdiv(((pdiv(((-11.232225 - pdiv(X1, log(abs(-1.872656))) * -4.6460967), ((log(abs(X2) - (-6.1590714 + -3.4477932)) * (X1 + -0.7720127))) - 0.23231052) + -0.43296605), pdiv(X1, X2))) ^ 0.12318718)))
40,890005,0.0008854810448917056,0.0011985369010796536,40.738,(abs(log(abs((-5.919585 + -3.787307))) ^ (pdiv(-5.166286, (((abs(X2) ^ -0.26693973) * ((abs(X2) ^ pdiv(X1, X1)) * X1)) * -0.104939096)) + (abs(pdiv(((pdiv(((-11.223753 - pdiv(X1, log(abs(-1.8544359))) * -4.630223), ((log(abs(X2) - (-6.1635156 + -3.4522374)) * (X1 + -0.7682214))) - 0.236078) + -0.43673354), pdiv(X1, X2))) ^ 0.12314683)))
41,919047,0.0008851447412719226,0.001197613908960557,41.364,(abs(log(abs((-5.919585 + -3.787307))) ^ (pdiv(-5.166286, (((abs(X2) ^ -0.26693973) * ((abs(X2) ^ pdiv(X1, X1)) * X1)) * -0.104939096)) + (abs(pdiv(((pdiv(((-11.204941 - pdiv(X1, log(abs(-1.83604))) * -4.589173), ((log(abs(X2) - (-6.182029 + -3.4707506)) * (X1 + -0.8151326))) - 0.23740788) + -0.4380634), pdiv(X1, X2))) ^ 0.1230716)))
42,946389,0.0008849948283363427,0.0011987060735194075,40.92,(abs((-3.2511854 + (abs(((-11.232225 - pdiv(X1, log(abs(-1.872656))) * -4.6460967)) ^ X1))) ^ (pdiv(0.12314683, (-10.770328 - pdiv(X1, -4.6807323))) + (abs(pdiv(((pdiv(((-11.203022 - pdiv(X1, log(abs(-1.8466388))) * -4.581912), ((log(abs(X2) - (-6.188298 + -3.4770203)) * (X1 + -0.8460234))) - 0.2334071) + -0.43406263), pdiv(X1, X2))) ^ 0.12303977)))
43,974922,0.0008848956880480054,0.0011977811465926538,41.692,(abs((-0.27772215 + log(abs(-1.8466388))) ^ (pdiv(1.1387398, pdiv(X1, -10.570198)) + (abs(pdiv(((pdiv(((-11.196023 - pdiv(X1, log(abs(-1.8341501))) * -4.5678854), ((log(abs(X2) - (-6.1930137 + -3.4817357)) * (X1 + -0.8506256))) - 0.23577559) + -0.43643114), pdiv(X1, X2))) ^ 0.123022266)))
44,1002666,0.0008842793265584072,0.0011999685618808216,40.984,(abs(log(abs((-5.919585 + (log(abs(X2) - (-2.8728142 + -0.16153553))))) ^ (pdiv(-5.166286, (((abs(X2) ^ -0.26693973) * log(abs(-1.8865821)) * -3.4522374)) + (abs(pdiv(((pdiv(((-11.160924 - pdiv(X1, log(abs(-1.8381705))) * -4.4808774), ((log(abs(X2) - (-6.2408385 + -3.5295606)) * (X1 + -1.0240039))) - 0.22556177) + -0.42621732), pdiv(X1, X2))) ^ 0.122808956)))
45,1031244,0.000883913001785634,0.0011984866147662558,40.744,(abs((-3.2511854 + -11.160924)) ^ (-3.4817357 + (abs(pdiv(((pdiv(((-11.15242 - pdiv(X1, log(abs(-1.8182731))) * -4.4646726), ((log(abs(X2) - (-6.2443647 + -3.5330865)) * (X1 + -1.0149206))) - 0.23000847) + -0.43066403), pdiv(X1, X2))) ^ 0.122735485)))
46,1058767,0.0008838069388358999,0.0011976130895432887,40.354,(abs((-3.2511854 + -11.160924)) ^ (-3.4817357 + (abs(pdiv(((pdiv(((-11.147994 - pdiv(X1, log(abs(-1.8095142))) * -4.45575), ((log(abs(X2) - (-6.246898 + -3.53562)) * (X1 + -1.0151278))) - 0.23184569) + -0.43250126), pdiv(X1, X2))) ^ 0.122762874)))
47,1087576,0.0008835298657999374,0.001202175186099094,40.854,(abs(X1) ^ (log(abs((-1.8095142 + ((log(abs(0.12318718) - (X2 + -3.7974267)) * 0.1230716))) + (abs(pdiv(((pdiv(((-11.030996 - pdiv(X1, log(abs(-1.7920456))) * -4.1639175), ((log(abs(X2) - (-6.3279333 + -3.6166556)) * (X1 + -1.5180836))) - 0.21104728) + -0.41170284), pdiv(X1, X2))) ^ 0.1223597)))
48,1114496,0.0008816507682047832,0.0011986190326789793,40.538,(abs(X1) ^ (log(abs((-1.8095142 + ((log(abs(0.12318718) - (X2 + -3.7974267)) * 0.1230716))) + (abs(pdiv(((pdiv(((-11.014935 - pdiv(X1, log(abs(-1.7663624))) * -4.1278157), ((log(abs(X2) - (-6.3352585 + -3.6239808)) * (X1 + -1.4863007))) - 0.21566623) + -0.41632178), pdiv(X1, X2))) ^ 0.122199565)))
49,1140832,0.0008803866927933475,0.0011952717485205183,39.57,(abs((-0.27772215 + (abs(X1) ^ pdiv(X2, -6.2408385)))) ^ (pdiv(X2, (-1.7974905 * 0.12318718)) + (abs(pdiv(((pdiv(((-11.077809 - pdiv(X1, log(abs(-1.8051581))) * -4.2802887), ((log(abs(X2) - (-6.3109193 + -3.5996413)) * (X1 + -0.9299202))) - 0.21643965) + -0.41709518), pdiv((X1 + -0.8710823), X2))) ^ 0.121796094)))
50,1168226,0.0008802734643031725,0.0011955924513237508,39.6,(abs((-0.27772215 + (abs(X1) ^ pdiv(X2, -6.2408385)))) ^ (pdiv(X2, (-1.7974905 * 0.12318718)) + (abs(pdiv(((pdiv(((-11.077167 - pdiv(X1, log(abs(-1.8159223))) * -4.275943), ((log(abs(X2) - (-6.3142815 + -3.6030037)) * (X1 + -0.93600327))) - 0.21282664) + -0.4134822), pdiv((X1 + -0.87608117), X2))) ^ 0.121735245)))
51,1194212,0.0008796242861560289,0.0011949701125048033,39.656,(abs((-11.160924 - pdiv((log(abs(X2) - (-6.2677064 + -3.5564282)), -5.166286))) ^ (pdiv(X1, ((1.1387398 * X1) * 0.12318718)) + (abs(pdiv(((pdiv(((-11.049964 - pdiv(X1, log(abs(-1.7988987))) * -4.2100406), ((log(abs(X2) - (-6.339524 + -3.628246)) * (X1 + -0.9897179))) - 0.21155101) + -0.41220656), pdiv((X1 + -0.9620341), X2))) ^ 0.1215357)))
52,1220551,0.0008795273170787724,0.0011953143987351977,39.644,(abs((-11.160924 - pdiv((log(abs(X2) - (-6.2677064 + -3.5564282)), -5.166286))) ^ (pdiv(X1, -3.5793796) + (abs(pdiv(((pdiv(((-11.049023 - pdiv(X1, log(abs(-1.8092133))) * -4.204982), ((log(abs(X2) - (-6.3431263 + -3.6318488)) * (X1 + -0.99683285))) - 0.20802133) + -0.40867686), pdiv((X1 + -0.9681445), X2))) ^ 0.12145304)))
53,1246570,0.0008781515477606332,0.0011981219351034442,39.76,(abs((-11.160924 - pdiv((log(abs(X2) - (-6.2677064 + -3.5564282)), -5.166286))) ^ (pdiv(X1, -3.5793796) + (abs(pdiv(((pdiv(((-11.003404 - pdiv(X1, log(abs(-1.8188037))) * -4.0825224), ((log(abs(X2) - (-6.3833914 + -3.672114)) * (X1 + -0.8789175))) - 0.19431788) + -0.3949734), pdiv(((X1 + -1.1490179) + -0.9217351), X2))) ^ 0.12088342)))
54,1274066,0.0008764480031715902,0.00119514249255459,40.132,(abs((-11.160924 - pdiv((log(abs(X2) - (-6.2677064 + -3.5564282)), -5.166286))) ^ (pdiv(X1, -3.5793796) + (abs(pdiv(((pdiv(((-10.9871235 - pdiv(X1, log(abs(-1.8338777))) * -4.034624), ((log(abs(X2) - (-6.40072 + -3.6894426)) * (X1 + -0.8414066))) - 0.18607327) + -0.3867288), pdiv(((X1 + -1.1354005) + -0.9081177), X2))) ^ 0.12028726)))
55,1300492,0.0008762502740392238,0.001194696244480361,39.232,(abs((-11.160924 - pdiv((log(abs(X2) - (-6.2677064 + -3.5564282)), -5.166286))) ^ (pdiv(X1, -3.5793796) + (abs(pdiv(((pdiv(((-10.982371 - pdiv(X1, log(abs(-1.8451113))) * -4.0185866), ((log(abs(X2) - (-6.4077315 + -3.696454)) * (X1 + -0.83590585))) - 0.18178946) + -0.38244498), pdiv(((X1 + -1.1354439) + -0.90816116), X2))) ^ 0.12007273)))
56,1328095,0.0008761248428419076,0.001194608311612262,40.1,(abs((-11.160924 - pdiv((log(abs(X2) - (-6.2677064 + -3.5564282)), -5.166286))) ^ (pdiv(X1, -3.5793796) + (abs(pdiv(((pdiv(((-10.97701 - pdiv(X1, log(abs(-1.8553659))) * -4.0010505), ((log(abs(X2) - (-6.415881 + -3.7046034)) * (X1 + -0.8386535))) - 0.17768782) + -0.37834334), pdiv(((X1 + -1.1428189) + -0.91553617), X2))) ^ 0.1199107)))
57,1355982,0.0008755271923327047,0.0011952672596507697,39.746,(abs((-11.160924 - pdiv((log(abs(X2) - (-6.2677064 + -3.5564282)), -5.166286))) ^ (pdiv(X1, -3.5793796) + (abs(pdiv(((pdiv(((-10.947309 - pdiv(X1, log(abs(-1.8233145))) * -3.9287534), ((log(abs(X2) - (-6.4468656 + -3.7355876)) * (X1 + -0.91960686))) - 0.17904826) + -0.37970376), pdiv(((X1 + -1.2410216) + -1.0137389), X2))) ^ 0.119893655)))
58,1384208,0.0008736144157367127,0.0011907022922236343,40.454,(abs((-0.27772215 + (abs((-6.3389864 + -3.627708)) ^ -3.610192))) ^ (pdiv(X2, (log(abs(X2) - (-1.2713733 + (-0.38144958 + -3.602911)))) + (abs(pdiv(((pdiv(((-10.681948 - pdiv(X1, log(abs(-1.6611465))) * -3.240247), ((log(abs(X2) - (-6.7288876 + -4.01761)) * (X1 + -1.8216356))) - 0.15990357) + -0.3605591), pdiv((X1 + -1.974653), X2))) ^ 0.11795795)))
59,1413582,0.0008724271007698771,0.001192977359864238,41.416,(abs((-0.27772215 + ((-11.096508 - pdiv(X1, log(abs(-1.7970849))) * -4.33438))) ^ ((-11.061782 - pdiv(X1, log(abs(-1.7494199))) + (abs(pdiv(((pdiv(((-10.695646 - pdiv(X1, log(abs(-1.6484717))) * -3.28871), ((log(abs(X2) - (-6.7195816 + -4.008304)) * (X1 + -1.8717525))) - 0.16823041) + -0.36888596), pdiv((X1 + -1.9952239), X2))) ^ 0.11864638)))
60,1443255,0.0008723724639795076,0.0011930314729038998,40.996,(abs((-0.27772215 + ((-11.096508 - pdiv(X1, log(abs(-1.7970849))) * -4.33438))) ^ ((-11.061782 - pdiv(X1, log(abs(-1.7494199))) + (abs(pdiv(((pdiv(((-10.695121 - pdiv(X1, log(abs(-1.6562852))) * -3.285044), ((log(abs(X2) - (-6.721445 + -4.0101676)) * (X1 + -1.8734468))) - 0.16536483) + -0.36602038), pdiv((X1 + -1.9964426), X2))) ^ 0.11854115)))
61,1472290,0.0008723234212400764,0.0011931556932430582,40.572,(abs((abs(-0.27772215) ^ pdiv(-0.19047704, X1))) ^ (pdiv(-1.9756731, (log(abs(-1.7582854) - (abs(X2) ^ pdiv((-6.3733754 + -3.6620972), -6.2408385)))) + (abs(pdiv(((pdiv(((-10.694425 - pdiv(X1, log(abs(-1.6624174))) * -3.2812166), ((log(abs(X2) - (-6.723554 + -4.0122766)) * (X1 + -1.8790324))) - 0.1630553) + -0.36371085), pdiv((X1 + -2.0004163), X2))) ^ 0.11846561)))
62,1502913,0.0008721812436381781,0.0011940618625972026,41.646,(abs((abs(-0.27772215) ^ pdiv(-0.19047704, X1))) ^ (pdiv(-1.9756731, (log(abs(-1.7582854) - (abs(X2) ^ pdiv((-6.3733754 + -3.6620972), -6.2408385)))) + (abs(pdiv(((pdiv(((-10.681683 - pdiv(X1, log(abs(-1.649812))) * -3.2429318), ((log(abs(X2) - (-6.7391043 + -4.027827)) * (X1 + -1.951212))) - 0.16327311) + -0.36392868), pdiv((X1 + -2.0595026), X2))) ^ 0.11852633)))
63,1533566,0.0008720214011458106,0.001193291721396541,41.932,(abs(X1) ^ ((-11.061782 - pdiv(X1, log(abs(-1.7494199))) + (abs(pdiv(((pdiv(((-10.676199 - pdiv(X1, log(abs(-1.6553344))) * -3.2228444), ((log(abs(X2) - (-6.7440076 + -4.03273)) * (X1 + -1.9402006))) - 0.15970975) + -0.36036533), pdiv((X1 + -2.0569975), X2))) ^ 0.11827083)))
64,1562989,0.0008719565553334704,0.0011932605721277155,40.328,(abs((-0.27772215 + (abs(-2.379109) ^ pdiv(-1.2339809, -6.2408385)))) ^ ((X2 - ((-11.039866 - pdiv(X1, log(abs(-1.7438776))) * -4.195051)) + (abs(pdiv(((pdiv(((-10.670723 - pdiv(X1, log(abs(-1.6427672))) * -3.2079637), ((log(abs(X2) - (-6.7483644 + -4.037087)) * (X1 + -1.9581465))) - 0.16226596) + -0.36292154), pdiv((X1 + -2.073804), X2))) ^ 0.11834584)))
65,1592193,0.0008719241997129401,0.0011932115877078793,40.928,(abs((abs(-0.27772215) ^ (X1 + -3.7974267))) ^ (pdiv(-1.9756731, (log(abs(-1.7582854) - (abs(-1.4911329) ^ pdiv((-6.3733754 + -6.7391043), -6.2408385)))) + (abs(pdiv(((pdiv(((-10.669432 - pdiv(X1, log(abs(-1.648686))) * -3.2021644), ((log(abs(X2) - (-6.7504735 + -4.039196)) * (X1 + -1.9588681))) - 0.15983734) + -0.36049291), pdiv((X1 + -2.0751011), X2))) ^ 0.11823784)))
66,1623004,0.0008717230516238723,0.001194079778530515,41.936,(abs((abs(X1) ^ (X1 + -1.9581465))) ^ (pdiv(-1.9756731, (log(abs(-1.7582854) - (abs(-1.4911329) ^ pdiv((-6.3733754 + -6.7391043), -6.2408385)))) + (abs(pdiv(((pdiv(((-10.655136 - pdiv(X1, log(abs(-1.6536392))) * -3.153258), ((log(abs(X2) - (-6.7706614 + -4.059384)) * (X1 + -2.0332637))) - 0.15356219) + -0.35421777), pdiv((X1 + -2.133941), X2))) ^ 0.118025444)))
67,1653682,0.0008716235936323192,0.0011934878247183269,41.304,(abs((abs(-0.27772215) ^ (-3.7974267 + -3.7974267))) ^ (pdiv(-1.9756731, (log(abs(-1.7582854) - (abs(-1.4911329) ^ pdiv((-6.3733754 + -6.7391043), -6.2408385)))) + (abs(pdiv(((pdiv(((-10.650286 - pdiv(X1, log(abs(-1.6433928))) * -3.1395702), ((log(abs(X2) - (-6.7725425 + -4.061265)) * (X1 + -2.0273728))) - 0.15551203) + -0.3561676), pdiv((X1 + -2.1348453), X2))) ^ 0.11801216)))
68,1684115,0.0008715541589264425,0.0011946932060824889,41.8,(abs((X1 + (abs(0.12318718) ^ pdiv(X2, -6.2408385)))) ^ (pdiv(X2, ((X1 + -2.0599346) + -1.4837165)) + (abs(pdiv(((pdiv(((-10.645942 - pdiv(X1, log(abs(-1.6511868))) * -3.1228068), ((log(abs(X2) - (-6.7762737 + -4.0649962)) * (X1 + -2.0153763))) - 0.1516124) + -0.35226798), pdiv((X1 + -2.3748474), X2))) ^ 0.11789987)))
69,1713458,0.0008713378317321148,0.001194051844208267,40.606,(abs((X1 + (abs(0.12318718) ^ pdiv(X2, -6.2408385)))) ^ (pdiv(X2, ((X1 + -2.0599346) + -1.4837165)) + (abs(pdiv(((pdiv(((-10.639946 - pdiv(X1, log(abs(-1.6562538))) * -3.1010215), ((log(abs(X2) - (-6.780828 + -4.0695505)) * (X1 + -2.001425))) - 0.14816278) + -0.34881836), pdiv((X1 + -2.3707364), X2))) ^ 0.117650315)))
70,1744227,0.0008713095473392838,0.001193913635228197,42.352,(abs((X1 + (abs(0.12318718) ^ pdiv(X2, -6.2408385)))) ^ (pdiv(X2, ((X1 + -2.0599346) + -1.4837165)) + (abs(pdiv(((pdiv(((-10.637985 - pdiv(X1, log(abs(-1.6483855))) * -3.096415), ((log(abs(X2) - (-6.7814612 + -4.0701838)) * (X1 + -2.0029416))) - 0.150108) + -0.3507636), pdiv((X1 + -2.3734684), X2))) ^ 0.11770682)))
71,1773802,0.0008712404303983671,0.001193384349939919,40.414,(abs((X1 + (abs(0.12318718) ^ pdiv(X2, -6.2408385)))) ^ (pdiv(X2, ((X1 + -2.0599346) + -1.4837165)) + (abs(pdiv(((pdiv(((-10.627011 - pdiv(X1, log(abs(-1.6406887))) * -3.0607798), ((log(abs(X2) - (-6.7921495 + -4.080872)) * (X1 + -2.0225916))) - 0.14912157) + -0.34977716), pdiv((X1 + -2.3931265), X2))) ^ 0.11754448)))
72,1805255,0.0008711889654873698,0.0011938683661990085,41.6,(abs((X1 + (abs(0.12318718) ^ pdiv(X2, -6.2408385)))) ^ (pdiv(X2, ((X1 + -2.0599346) + -1.4837165)) + (abs(pdiv(((pdiv(((-10.628088 - pdiv(X1, log(abs(-1.6398695))) * -3.0647385), ((log(abs(X2) - (-6.792354 + -4.0810766)) * (X1 + -2.033886))) - 0.1496937) + -0.35034928), pdiv((X1 + -2.3988514), X2))) ^ 0.11763565)))
73,1836482,0.0008711653540828437,0.001193881910392865,42.038,(abs((X1 + (abs(0.12318718) ^ pdiv(X2, -6.2408385)))) ^ (pdiv(X2, ((X1 + -2.0599346) + -1.4837165)) + (abs(pdiv(((pdiv(((-10.625459 - pdiv(X1, log(abs(-1.6451359))) * -3.0542254), ((log(abs(X2) - (-6.7963333 + -4.085056)) * (X1 + -2.0410533))) - 0.14709449) + -0.34775007), pdiv((X1 + -2.4044056), X2))) ^ 0.11751237)))
74,1869054,0.000871146768933509,0.0011939199479373307,41.792,(abs(((X1 + (-10.646009 - -1.6323228)) + (-10.646009 - -1.6323228))) ^ (pdiv(X2, (-6.7270656 + -1.4837165)) + (abs(pdiv(((pdiv(((-10.625266 - pdiv(X1, log(abs(-1.6398745))) * -3.054966), ((log(abs(X2) - (-6.7962723 + -4.084995)) * (X1 + -2.0462992))) - 0.14874531) + -0.3494009), pdiv((X1 + -2.4078047), X2))) ^ 0.11758807)))
75,1899984,0.0008711158789042869,0.001193767842685931,41.678,(abs((X1 + (abs(0.12318718) ^ pdiv(X2, -6.7854905)))) ^ (pdiv(X2, ((X1 + -2.0599346) + -1.4837165)) + (abs(pdiv(((pdiv(((-10.619722 - pdiv(X1, log(abs(-1.6419929))) * -3.035122), ((log(abs(X2) - (-6.802614 + -4.0913367)) * (X1 + -2.0558074))) - 0.1462452) + -0.3469008), pdiv((X1 + -2.4167452), X2))) ^ 0.11743158)))
76,1931056,0.0008709400618062025,0.0011953635397836807,41.164,(abs((X1 + (abs(-3.7974267) ^ pdiv(X2, -6.2408385)))) ^ (pdiv(X2, (-8.41022 + 0.12911463)) + (abs(pdiv(((pdiv(((-10.61551 - pdiv(X1, log(abs(-1.658849))) * -3.0158365), ((log(abs(X2) - (-6.804771 + -4.0934935)) * (X1 + -2.0183144))) - 0.13968512) + -0.34034073), pdiv((X1 + -2.7142282), X2))) ^ 0.1172186)))
