-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=5
----------------------------------
gen,fevals,mse_train,mse_test,avg_len,best_expr
1,6425,0.0012524354898363651,0.0014739377254739579,7.63,pdiv(X2, (((X1 * -2.026935) * (X1 * (abs(X1) ^ X1))) * (abs(((X1 - 1.789652) * (-1.474198 + 1.2667811))) ^ -0.2560765)))
2,12109,0.001221879986903194,0.001447048533170078,7.154,pdiv(X2, (((X1 * -2.026935) * (X1 * (abs(X1) ^ X1))) * (abs(((X1 - (0.33463073 * X2)) * (-1.4731241 + 1.2678549))) ^ -0.2568208)))
3,20121,0.0012218697372280384,0.001447615090825759,9.742,pdiv(X2, (((X1 * -2.026935) * (X1 * (abs(X1) ^ X1))) * (abs(((X1 - (0.3421896 * X2)) * (-1.4735527 + 1.2674264))) ^ -0.256565)))
4,29124,0.0012161868014010282,0.0018907653757119548,15.238,log(abs(pdiv(504.24573, ((pdiv(-199.66331, (X1 + 57.383812)) * X1) - 192.53479)))
5,37560,0.0012015832084191686,0.0014176664244904898,20.614,pdiv(X2, (((X1 * -2.026935) * (1.2558883 * (abs(X1) ^ X1))) * (abs(((((X1 - (0.3952669 * X2)) * (-1.5719652 + 1.1690139)) - log(abs(X1)) * (-1.5258785 + 1.2151005))) ^ -0.29007664)))
6,46289,0.0011521695363994223,0.001813822334872267,24.992,(-0.74104834 + exp(pdiv(-26.24991, (((log(abs(X2) * exp(log(abs(-7.5216594))) - X1) - (pdiv(X2, X1) + 60.088787)))))
7,55401,0.0011268680942481302,0.0017269535852206036,27.792,(-0.7465854 + exp(pdiv(-27.93559, (((log(abs(X2) * exp(log(abs(-13.882914))) - X1) - (pdiv(X2, X1) + 73.82936)))))
8,65799,0.0011268680942481573,0.0017269535852206036,29.018,(-0.7465854 + exp(pdiv(-27.93559, (((log(abs(X2) * exp(log(abs(-13.882914))) - X1) - (pdiv(X2, X1) + 73.82936)))))
9,77087,0.0011268527822453232,0.0017148230006692258,32.432,(-0.74698555 + exp(pdiv(-28.149584, (((log(abs(X2) * exp(log(abs(-13.659912))) - X1) - (0.9582739 + 73.316795)))))
10,92157,0.0011268527822453672,0.0017148230006692258,35.29,(-0.74698555 + exp(pdiv(-28.149584, (((log(abs(X2) * exp(log(abs(-13.659912))) - X1) - (0.9582739 + 73.316795)))))
11,109977,0.0011207238852239433,0.0014357466778705601,34.846,(-0.7592596 + exp(pdiv(-35.354366, (((log(abs(X2) * exp(log(abs(-15.0503645))) - X1) - (pdiv((exp(-33.18915) + (-85.7751 + -86.72117)), X1) + 103.664215)))))
12,126260,0.0011195334722681886,0.0013762986503869168,33.764,(-0.7646026 + exp(pdiv(-38.397884, (((log(abs(X2) * exp(log(abs(-17.201656))) - X1) - (pdiv((exp(-33.18915) + (-113.90507 + -114.851135)), X1) + 117.22598)))))
13,139507,0.0011195311728392889,0.0013764220376350316,33.872,(-0.7647486 + exp(pdiv(-38.437393, (((log(abs(X2) * exp(log(abs(-17.209017))) - X1) - (pdiv((exp(-33.18915) + (-113.890144 + -114.83621)), X1) + 117.31141)))))
14,153034,0.0011195311728383298,0.0013764220376350316,35.676,(-0.7647486 + exp(pdiv(-38.437393, (((log(abs(X2) * exp(log(abs(-17.209017))) - X1) - (pdiv((exp(-33.18915) + (-113.890144 + -114.83621)), X1) + 117.31141)))))
15,166028,0.0011096311593387686,0.0017480214993042698,35.842,(((0.29899487 + 1.6239692) - exp(pdiv((-1.6133337 + 1.1276454), (X2 + 1.1668475)))) * (-0.7460056 + exp(pdiv(-28.026014, (((log(abs(X2) * exp(log(abs(-13.714749))) - X1) - (0.9423458 + 73.30086))))))
41,763649,0.0009857588799891278,0.002223114057304152,38.39,(-0.749225 + exp(pdiv(-28.23064, (((log(abs(X2) * exp(log(abs(-12.874927))) - X1) - (pdiv((-29.93243 + -98.626366), (((X1 * exp(-36.970963)) - ((53.131985 * X2) - X1)) - (-91.81276 + 23.447474))) + 72.2033)))))
42,786959,0.0009857394150751366,0.0022339681082688464,38.52,(-0.74916023 + exp(pdiv(-28.207863, (((log(abs(X2) * exp(log(abs(-12.665204))) - X1) - (pdiv((-30.67063 + -99.36456), (((log(abs(X1) * exp(-36.970963)) - ((53.12773 * X2) - X1)) - (-91.814125 + 23.446106))) + 71.81067)))))
43,811306,0.0009857203503636453,0.002233436542486465,38.592,(-0.7492443 + exp(pdiv(-28.235085, (((log(abs(X2) * exp(log(abs(-12.857978))) - X1) - (pdiv((-30.842005 + -99.535934), (((log(abs(X1) * exp(-36.970963)) - ((53.129536 * X2) - X1)) - (-91.81905 + 23.441174))) + 72.174194)))))
44,836688,0.000985701697061119,0.002244144414686313,38.266,(-0.7491729 + exp(pdiv(-28.210758, (((log(abs(X2) * exp(log(abs(-12.652946))) - X1) - (pdiv((-31.560963 + -100.2549), ((((-44.04266 + X2) * exp((-44.04266 + X2))) - ((53.126938 * X2) - X1)) - (-91.823364 + 23.436867))) + 71.78631)))))
45,863463,0.000985684481500182,0.0022434568663813616,38.616,(-0.7492577 + exp(pdiv(-28.239359, (((log(abs(X2) * exp(log(abs(-12.830322))) - X1) - (pdiv((-31.699387 + -100.39332), ((((-44.04266 + X2) * exp((-44.04266 + X2))) - ((53.1148 * X2) - X1)) - (-91.80232 + 23.457907))) + 72.12893)))))
46,891278,0.0009856021806802994,0.002291019089844942,38.584,(-0.7493499 + exp(pdiv(-28.246761, (((log(abs(X2) * exp(log(abs(-12.5591755))) - X1) - (pdiv((-35.424862 + -104.11879), ((((pdiv((exp(-6.0511274) + ((X2 + -74.39404) + -0.7568526)), X1) + 120.683624) * exp(-36.970963)) - ((53.186962 * X2) - X1)) - (-91.97914 + 23.281084))) + 71.65961)))))
47,920456,0.0009855356512964077,0.0022888855973597125,38.832,(-0.7491677 + exp(pdiv(-28.204227, (((log(abs(X2) * exp(log(abs(-12.727542))) - X1) - (pdiv((-35.500237 + -104.19416), ((((pdiv((exp(-6.0511274) + ((X2 + -74.39404) + -0.7568526)), X1) + 120.683624) * exp(-36.970963)) - ((53.116062 * X2) - X1)) - (-91.84956 + 23.410664))) + 71.84139)))))
48,948290,0.0009855225783165918,0.0022924618649240096,38.616,(-0.7494051 + exp(pdiv(-28.276255, (((log(abs(X2) * exp(log(abs(-12.812812))) - X1) - (pdiv((-35.837364 + -104.53129), ((((pdiv((exp(-6.0511274) + ((X2 + -74.39404) + -0.7568526)), X1) + 120.683624) * exp(-36.970963)) - ((53.115726 * X2) - X1)) - (-91.853 + 23.407228))) + 72.12625)))))
49,978664,0.0009854726210689693,0.0023105498300038238,39.97,(-0.7493544 + exp(pdiv(-28.26099, (((log(abs(X2) * exp(log(abs(-12.677594))) - X1) - (pdiv((((-126.544815 + 83.90317) + X2) + -104.204575), (((log(abs(-18.79649) * exp(-36.970963)) - ((53.115917 * X2) - X1)) - (-91.8702 + 23.390022))) + 71.86842)))))
50,1008056,0.0009847988043605403,0.0029963777931049976,38.538,(-0.75083894 + exp(pdiv(-28.665058, (((log(abs(X2) * exp(log(abs(-12.770548))) - X1) - (pdiv((((-150.98132 + 59.46666) + X2) + -128.64108), (((log(abs(-18.79649) * exp(-36.970963)) - ((52.977837 * X2) - X1)) - (-92.05641 + 23.203812))) + 72.407555)))))
51,1035950,0.000944864340561106,0.013072043348146845,38.832,(((pdiv((log(abs(-29.012972) + -3.225382), log(abs(X2)) + 20.603422) + -21.439405) + exp(pdiv(-28.634634, (((log(abs(log(abs(X2)) * exp(log(abs(-23.18276))) - X1) - (pdiv((-86.61087 + -89.7732), ((-18.111412 + X1) - (pdiv((log(abs((121.22674 + ((-93.183495 * -28.40561) + -0.7486143))) + -6.1371827), 11.9394655) + 105.561104))) + 63.12109)))))
52,1064933,0.0009173399561902837,0.012034712219674587,38.628,(((pdiv((log(abs(-29.01542) + -3.154454), log(abs(X2)) + 20.584927) + -21.457901) + exp(pdiv(-26.137598, (((log(abs(log(abs(X2)) * exp(log(abs(-33.01262))) - X1) - (pdiv((-86.60496 + -89.76729), ((-18.105356 + X1) - (pdiv((log(abs((121.22674 + ((-93.18349 * -28.405592) + -0.7486145))) + -6.1376963), 11.939588) + 105.555046))) + 62.066124)))))
53,1093935,0.000904719984179136,0.011665535504687713,38.212,(((pdiv((log(abs(-29.01536) + -3.1562693), log(abs(X2)) + 20.58176) + -21.461067) + exp(pdiv(-28.47338, (((log(abs(log(abs(X2)) * exp(log(abs(-34.33736))) - X1) - (pdiv((-86.5618 + -89.72413), ((-18.079538 + X1) - (pdiv((log(abs((121.22674 + ((-93.183464 * -28.40552) + -0.74861526))) + -6.1398587), 11.939912) + 105.52923))) + 67.79305)))))
54,1122220,0.0008964057206182083,0.0127412592209316,38.116,(((pdiv((log(abs(-29.017025) + -3.1080322), log(abs(X2)) + 20.56881) + -21.474018) + exp(pdiv(-27.168219, (((log(abs(log(abs(X2)) * exp(log(abs(-40.24883))) - X1) - (pdiv((-86.61911 + -89.78144), ((-19.533022 + X1) - (pdiv((log(abs((121.22678 + ((-93.18474 * -28.409693) + -0.7485705))) + -41.06609), 12.291842) + 106.98271))) + 67.63778)))))
55,1151627,0.0008884540398903428,0.012121853903783536,38.65,(((pdiv((log(abs(-29.017328) + -3.099306), log(abs(X2)) + 20.563833) + -21.478994) + exp(pdiv(-28.784105, (((log(abs(log(abs(X2)) * exp(log(abs(-45.62767))) - X1) - (pdiv((-86.58396 + -89.74629), ((-19.505606 + X1) - (pdiv((log(abs((121.22678 + ((-93.184715 * -28.40962) + -0.7485713))) + -41.068253), 12.286208) + 106.9553))) + 73.64956)))))
56,1180829,0.00087851587293419,0.0017130699881356798,38.222,(((pdiv((log(abs(X2) + 0.26504162), log(abs(X2)) + 20.0653) + -21.977528) + exp(pdiv(-28.01401, (((log(abs(log(abs(X2)) * exp(log(abs(-40.70399))) - X1) - (pdiv((-65.533585 + X2), ((((X2 + 120.683624) * exp(-16.335236)) - ((53.25443 * X2) - X1)) - (-91.6674 + 23.592834))) + 71.04638)))))
57,1208744,0.0008767961844576905,0.0017149760128871345,38.514,(((pdiv((log(abs(X2) + 0.26846933), log(abs(X2)) + 20.064264) + -21.978563) + exp(pdiv(-27.945097, (((log(abs(log(abs(X2)) * exp(log(abs(-40.880947))) - X1) - (pdiv((-65.5453 + X2), ((((X2 + 120.683624) * exp(-16.335234)) - ((53.402374 * X2) - X1)) - (-91.94279 + 23.317442))) + 70.97297)))))
58,1237940,0.000874407858447356,0.0016908243614418288,40.146,(((pdiv((log(abs(X2) + 0.28736117), log(abs(X2)) + 20.059923) + -21.982904) + exp(pdiv(-27.096188, (((log(abs(log(abs(X2)) * exp(log(abs(-43.078888))) - X1) - (pdiv((-65.731865 + X2), ((((X2 + 120.683624) * exp(-16.335234)) - ((53.385796 * X2) - X1)) - (-91.91243 + 23.3478))) + 70.245)))))
59,1266716,0.0008650204519754175,0.01238815981238491,40.598,(((pdiv((log(abs(53.081276) + -3.627027), log(abs(X2)) + 20.541872) + -21.500956) + exp(pdiv(-27.579288, (((log(abs(log(abs(log(abs(X2))) * exp(log(abs(-23.717253))) - X1) - (pdiv((-0.47876713 + -90.46724), ((exp(log(abs(-42.78204)) + X1) - (log(abs(X1) + 162.82413))) + 32.42883)))))
60,1296285,0.0008641749578150768,0.012506597363136427,40.558,(((pdiv((log(abs(53.081154) + -3.6335719), log(abs(X2)) + 20.542973) + -21.499855) + exp(pdiv(-28.16485, (((log(abs(log(abs(log(abs(X2))) * exp(log(abs(-23.569769))) - X1) - (pdiv((-0.5176512 + -90.50613), ((exp(log(abs(-42.783432)) + X1) - (log(abs(X1) + 162.82274))) + 33.791283)))))
61,1325537,0.0008321199074105877,0.002088024625834103,40.72,(((pdiv((log(abs(-29.025438) + -2.8609078), log(abs(X2)) + 20.478058) + -21.56477) + exp(pdiv(-41.076935, (((log(abs(log(abs(X2)) * exp(log(abs(-75.0671))) - X1) - (pdiv(-25.924671, (X1 - ((61.61967 - log(abs((((log(abs(log(abs(X2)) * X2) - X1) - (-2.0063424 + exp(log(abs(-54.40564)))))) + X2))) + 115.12238)))))
62,1354149,0.0008269235897867223,0.002071157747861023,41.312,(((pdiv((log(abs(-29.025936) + -2.8465667), log(abs(X2)) + 20.475084) + -21.567743) + exp(pdiv(-40.31049, (((log(abs(log(abs(X2)) * exp(log(abs(-78.787575))) - X1) - (pdiv(-28.27378, (X1 - ((61.642372 - log(abs((((log(abs(log(abs(X1)) * log(abs(X2)) - X1) - (-1.9748932 + exp(log(abs(-54.43709)))))) + X2))) + 115.34885)))))
63,1382930,0.0007999517228528555,0.0012469617233116191,41.742,(((pdiv((pdiv((log(abs(-53.644356) + -2.017034), log(abs(X2)) + -1.9209917), log(abs(X2)) + 20.869173) + -21.173655) + exp(pdiv(-20.983225, (((log(abs(log(abs(log(abs(X2))) * log(abs(log(abs(-25.204268))) * X1) - (pdiv((-85.65272 + 32.826714), (X2 - (X1 * (-85.55524 + -88.71757)))) + 38.030228)))))
64,1410999,0.0007985855249451991,0.00126126069404357,41.336,(((pdiv((pdiv((log(abs(-53.638496) + -2.331359), log(abs(X2)) + -1.5149089), log(abs(X2)) + 20.803398) + -21.23943) + exp(pdiv(-21.251005, (((log(abs(log(abs(log(abs(X2))) * log(abs(log(abs(-24.941046))) * X1) - (pdiv((-85.65343 + 32.826), (X2 - (-3.6845562 * (-85.555046 + -88.71738)))) + 38.53826)))))
65,1438129,0.0007903354402364367,0.0023434485391036113,41.208,(((pdiv((pdiv((log(abs(72.90581) + -2.5922523), log(abs(X2)) + -1.6550446), log(abs(X2)) + 20.81965) + -21.223177) + exp(pdiv(-42.464718, (((log(abs(log(abs(X2)) * exp(log(abs(-79.22438))) - X1) - (pdiv(-24.408375, (X1 - ((56.984837 - log(abs(log(abs(X2))) + X2))) + 119.976135)))))
