56,1329100,0.00038595154522084985,0.0006124164136553236,40.392,(pdiv(5.8029904, ((-0.098712824 + log(abs(pdiv(log(abs(1.4364667), X1))) + 8.25992)) - (abs(((5.8504353 - pdiv(-5.6250453, ((-2.2114651 * (6.767169 + log(abs(pdiv(0.004985243, X1)))) - (X2 * X2)))) + -3.508655)) ^ pdiv(log(abs(1.4149847), ((2.8550618 * (pdiv(X2, X1) * (-1.6195596 + pdiv(3.5018795, X2)))) + -0.16708137))))
57,1359899,0.00038594534400708313,0.0006125681679479666,41.162,(pdiv(5.8029904, ((-0.098712824 + log(abs(pdiv(log(abs(1.4364667), 7.026136))) + 8.25992)) - (abs(((5.8446646 - pdiv(-5.5600004, ((-2.218147 * (6.767163 + log(abs(pdiv(0.00501524, X1)))) - (X2 * X2)))) + -3.5144255)) ^ pdiv(log(abs(1.4181399), ((2.8545234 * (pdiv(X2, X1) * (-1.6205246 + pdiv(3.5009997, X2)))) + -0.16718476))))
58,1392052,0.00038594194887253984,0.0006129128044067929,40.07,(pdiv(5.8029904, ((-0.098712824 + log(abs(pdiv(log(abs(1.4364667), 7.026136))) + 8.25992)) - (abs(((5.8454957 - pdiv(-5.559154, ((-2.2143567 * (6.7671623 + log(abs(pdiv(0.0049638865, X1)))) - (X2 * X2)))) + -3.5135942)) ^ pdiv(log(abs(1.4185525), ((2.8544319 * (pdiv(X2, X1) * (-1.6218508 + pdiv(3.5003116, X2)))) + -0.16752906))))
59,1423496,0.000385941186135227,0.0006124343392868061,40.158,(pdiv(4.700709, ((X2 + log(abs(X2)) + 8.25992)) - (abs(((5.8439546 - pdiv(-5.5538306, ((-2.211251 * (6.7671623 + log(abs(pdiv(0.004955132, X1)))) - (X2 * X2)))) + -3.515135)) ^ pdiv(log(abs(1.4182366), ((2.8545113 * (pdiv(X2, X1) * (-1.6197193 + pdiv(3.5013645, X2)))) + -0.1671089))))
60,1454179,0.0003859334862737875,0.0006127563520795056,40.068,(X2 - (abs(((5.839667 - pdiv(-5.4927983, ((-2.2111874 * (6.7671623 + log(abs(pdiv(0.0049058534, X1)))) - (X2 * X2)))) + -3.5194228)) ^ pdiv(log(abs(1.4215808), ((2.8539028 * (pdiv(X2, X1) * (-1.6219825 + pdiv(3.4998212, X2)))) + -0.1676025))))
61,1485799,0.0003859196904160435,0.0006106229313776044,40.764,(X2 - (abs(((5.825274 - pdiv(-5.369254, ((-2.20635 * (6.7671676 + log(abs(pdiv(0.0048694955, X1)))) - (X2 * X2)))) + -3.5338156)) ^ pdiv(log(abs(1.4254136), ((2.8533149 * (pdiv(X2, X1) * (-1.6155343 + pdiv(3.5023322, X2)))) + -0.16624615))))
62,1518760,0.0003858804779409772,0.0006185116057482083,40.132,(pdiv(-5.5600004, X2) - (abs((pdiv(3.6441796, X2) + pdiv(8.26132, 1.4167325))) ^ pdiv(log(abs(5.432067), (abs(((5.688194 - pdiv(-3.8589745, ((-2.2649784 * (6.8581905 + log(abs(pdiv(-0.0041346275, X1)))) - (X2 * X2)))) + -3.6708968)) ^ pdiv(log(abs(2.2413142), ((5.369437 * (pdiv(X2, X1) * (-1.6332405 + pdiv(3.4522562, X2)))) + -0.32189178))))))
63,1551118,0.000385686094745934,0.0006123230950804937,40.89,(5.7407885 - (abs((pdiv(4.700709, X2) + X1)) ^ pdiv(log(abs(-0.050176997), (abs(((5.6764693 - pdiv(-3.8544366, ((-2.213746 * (6.8581886 + log(abs(pdiv(-0.0039852625, X1)))) - (X2 * X2)))) + -3.6826212)) ^ pdiv(log(abs(2.2265258), ((5.375034 * (pdiv(X2, X1) * (-1.6082999 + pdiv(3.472726, X2)))) + -0.31271258))))))
64,1583256,0.0003854596892111521,0.0006119932072982459,40.212,((2.8543203 * (pdiv(X2, X1) * (-1.6197674 + pdiv(3.5011919, X2)))) * (abs(((5.5067644 - pdiv(-2.3215022, ((-2.2039049 * (7.0265083 + log(abs(pdiv(-0.0028652772, X1)))) - (X2 * X2)))) + -3.8523266)) ^ pdiv(log(abs(1.7539301), ((2.7718582 * (pdiv(X2, X1) * (-1.5963441 + pdiv(3.445432, X2)))) + -0.16028169))))
65,1614048,0.00038544908317369943,0.0006112172785810814,39.874,((2.8543203 * (pdiv(X2, X1) * (-1.6197674 + pdiv(3.5011919, X2)))) * (abs(((5.5066695 - pdiv(-2.3201118, ((-2.2110155 * (7.026509 + log(abs(pdiv(-0.002897879, X1)))) - (X2 * X2)))) + -3.8524215)) ^ pdiv(log(abs(1.7516854), ((2.7726886 * (pdiv(X2, X1) * (-1.5946071 + pdiv(3.446904, X2)))) + -0.1598277))))
66,1644638,0.00038544772509821625,0.0006119406884848456,39.846,((2.8543203 * (pdiv(X2, X1) * (-1.6197674 + pdiv(3.5011919, X2)))) * (abs(((5.5073886 - pdiv(-2.3181279, ((-2.213843 * (7.026508 + log(abs(pdiv(-0.002893815, X1)))) - (X2 * X2)))) + -3.8517027)) ^ pdiv(log(abs(1.7534556), ((2.7720242 * (pdiv(X2, X1) * (-1.5979841 + pdiv(3.4448073, X2)))) + -0.16049305))))
67,1674506,0.00038544746674410986,0.0006117719814807726,39.42,((2.8543203 * (pdiv(X2, X1) * (-1.6197674 + pdiv(3.5011919, X2)))) * (abs(((5.507045 - pdiv(-2.3166625, ((-2.214431 * (7.026508 + log(abs(pdiv(-0.0028995748, X1)))) - (X2 * X2)))) + -3.8520467)) ^ pdiv(log(abs(1.7533629), ((2.772067 * (pdiv(X2, X1) * (-1.5972152 + pdiv(3.4451985, X2)))) + -0.16032054))))
68,1703996,0.0003854416588029073,0.0006108209518650343,40.348,((2.8543203 * (pdiv(X2, X1) * (-1.6197674 + pdiv(3.5011919, X2)))) * (abs(((5.500615 - pdiv(-2.2615035, ((-2.2125626 * (7.026508 + log(abs(pdiv(-0.0028692498, X1)))) - (X2 * X2)))) + -3.8584766)) ^ pdiv(log(abs(1.7658228), ((2.7676668 * (pdiv(X2, X1) * (-1.5954612 + pdiv(3.442474, X2)))) + -0.15987709))))
69,1734255,0.0003854386177870114,0.0006119498783503038,40.412,((2.8543203 * (pdiv(X2, X1) * (-1.6197674 + pdiv(3.5011919, X2)))) * (abs(((5.500221 - pdiv(-2.2589407, ((-2.2152412 * (7.02651 + log(abs(pdiv(-0.0028851663, X1)))) - (X2 * X2)))) + -3.858871)) ^ pdiv(log(abs(1.7677294), ((2.7669663 * (pdiv(X2, X1) * (-1.596229 + pdiv(3.4415548, X2)))) + -0.15998471))))
70,1762951,0.0003854379825129528,0.0006117769926670886,39.804,((2.8543203 * (pdiv(X2, X1) * (-1.6197674 + pdiv(3.5011919, X2)))) * (abs(((5.4991126 - pdiv(-2.2537813, ((-2.2125568 * (7.02651 + log(abs(pdiv(-0.0028797514, X1)))) - (X2 * X2)))) + -3.8599792)) ^ pdiv(log(abs(1.7688613), ((2.7665718 * (pdiv(X2, X1) * (-1.5947225 + pdiv(3.4419365, X2)))) + -0.15968467))))
