run,algorithm,dataset,r2_test,r2_ideal,hypervolume,size
14,Operon,friction,0.7815248925215944,0.7815248925215944,0.8173535860719399,29
15,Operon,friction,0.8500918821902357,0.8500918821902357,10.452637893849122,30
16,Operon,friction,0.8209024621981886,0.8209024621981886,11.066731145993254,29
17,Operon,friction,0.828660690281575,0.828660690281575,12.717355221295879,29
18,Operon,friction,0.8168826007450689,0.8168826007450689,11.059928794989979,30
19,Operon,friction,0.7872514004827289,0.7896267341231082,12.25083029662244,30
20,Operon,friction,0.8314852843503562,0.847163795533767,12.719839237162468,30
21,Operon,friction,0.8171235282535432,0.8479155980736086,12.722303957917687,30
22,Operon,friction,0.8240447039924632,0.8240447039924632,12.44674862087796,30
23,Operon,friction,0.8507477218070238,0.8507477218070238,11.648258475931453,30
24,Operon,friction,0.8080031620772047,0.8080031620772047,11.996640873993169,28
25,Operon,friction,0.8492868393032507,0.8492868393032507,13.58146601918321,29
26,Operon,friction,0.8224832728490269,0.8240400594323409,15.484361408348102,28
27,Operon,friction,0.8349022001288824,0.8349022001288824,8.144873647320019,26
28,Operon,friction,0.8270366038520911,0.8270366038520911,6.629646432354477,29
29,Operon,friction,0.8329733404651771,0.8329733404651771,12.35528269581549,29
0,tinyGP,friction,0.7837110940067513,0.7837110940067513,0.0,30
1,tinyGP,friction,0.681444778881515,0.681444778881515,0.7700742998060084,29
2,tinyGP,friction,0.7376976893589575,0.7376976893589575,0.0,30
3,tinyGP,friction,0.6369695681541166,0.6369695681541166,0.7480014229470051,29
4,tinyGP,friction,0.6220489487840102,0.6220489487840102,0.7486485330457806,29
5,tinyGP,friction,0.6876399552278305,0.6876399552278305,0.7724991189904622,29
6,tinyGP,friction,0.5646827238824753,0.5646827238824753,0.0,30
7,tinyGP,friction,0.7327132093355944,0.7327132093355944,0.0,30
8,tinyGP,friction,0.6512546751171413,0.6512546751171413,0.0,30
9,tinyGP,friction,0.6929512225977403,0.6929512225977403,1.5488057169994875,28
10,tinyGP,friction,0.7015332410559809,0.7015332410559809,0.7817227580333093,29
11,tinyGP,friction,0.2463093976026564,0.2463093976026564,0.650631675540663,29
12,tinyGP,friction,0.5869837545447254,0.5869837545447254,0.0,30
13,tinyGP,friction,0.7717490157731927,0.7717490157731927,0.0,30
14,tinyGP,friction,0.7505722562697281,0.7505722562697281,0.7627967658262439,29
15,tinyGP,friction,0.5586256469822588,0.5586256469822588,1.4489178126982611,28
16,tinyGP,friction,0.7022380876434724,0.7022380876434724,0.7710910926306636,29
17,tinyGP,friction,0.6677685714837207,0.6677685714837207,1.543816900969022,28
18,tinyGP,friction,0.8061317476415479,0.8061317476415479,1.6550602570816129,28
19,tinyGP,friction,0.7854221201329596,0.7854221201329596,0.8177615688831661,29
20,tinyGP,friction,0.6483985198560392,0.6483985198560392,0.0,30
21,tinyGP,friction,0.7789886489616247,0.7789886489616247,0.7904775378084303,29
22,tinyGP,friction,0.6011120352070078,0.6011120352070078,0.7516970179128725,29
23,tinyGP,friction,0.6060726029432218,0.6060726029432218,0.748146217451753,29
24,tinyGP,friction,0.562369267581848,0.562369267581848,0.7164363239152783,29
25,tinyGP,friction,0.6155425319432801,0.6155425319432801,1.489719963642602,28
26,tinyGP,friction,0.6890745093769153,0.6890745093769153,0.740130648649856,29
27,tinyGP,friction,0.600752576317301,0.600752576317301,1.4587748535857907,28
28,tinyGP,friction,0.1086516629078354,0.1086516629078354,0.6130551814913556,29
29,tinyGP,friction,0.7072560579419024,0.7072560579419024,0.7760350250770633,29
0,eggp_mo,nasa 1,0.9900221918669516,0.9909082045449878,14.620325848707932,20
1,eggp_mo,nasa 1,0.9745134710759972,0.9745134710759972,15.069633133303117,20
2,eggp_mo,nasa 1,0.9274118773224388,0.961315823055746,15.82636688996419,16
3,eggp_mo,nasa 1,0.895070703218339,0.8950804822851259,14.551373308423628,16
4,eggp_mo,nasa 1,0.966874355407788,0.966874355407788,13.669533313453378,17
5,eggp_mo,nasa 1,0.9475939231379196,0.9475939231379196,16.21405790986877,20
6,eggp_mo,nasa 1,0.9847579517101982,0.9847579517101982,15.315059387780213,20
7,eggp_mo,nasa 1,0.985166623261138,0.985166623261138,16.250478813002456,20
8,eggp_mo,nasa 1,0.9854324944587892,0.9854324944587892,14.538939157667615,19
9,eggp_mo,nasa 1,0.8949506575075139,0.8949506575075139,16.163820313667976,16
10,eggp_mo,nasa 1,0.9791837766090652,0.9791837766090652,14.62855665319889,17
11,eggp_mo,nasa 1,0.928707186005446,0.954937511528386,14.739302218486909,19
12,eggp_mo,nasa 1,0.9845850295329848,0.9850819721068504,16.24073365289819,19
13,eggp_mo,nasa 1,0.9810076739123972,0.9810076739123972,16.104747789072846,17
14,eggp_mo,nasa 1,0.9864984717473148,0.9864984717473148,16.16409672800278,19
15,eggp_mo,nasa 1,0.9571344436982696,0.9571344436982696,12.808908560896276,20
16,eggp_mo,nasa 1,0.9668516337559918,0.9668516337559918,16.04099058551855,16
17,eggp_mo,nasa 1,0.9049627298992308,0.9069570202526496,15.299966792781506,18
18,eggp_mo,nasa 1,0.951339990842646,0.960961937182897,15.326703015459962,22
19,eggp_mo,nasa 1,0.9693910922824144,0.981767728996096,16.114683813191526,12
20,eggp_mo,nasa 1,0.9475981552084168,0.9508509198797632,16.1655884103848,23
21,eggp_mo,nasa 1,0.9781226104001892,0.978247365858095,16.041686449807056,18
22,eggp_mo,nasa 1,0.97746577133338,0.97746577133338,16.063101477727184,19
23,eggp_mo,nasa 1,0.9199198214756562,0.949839734235358,16.17045651505845,20
24,eggp_mo,nasa 1,0.9580465775795888,0.958930686714192,16.121676868731715,17
25,eggp_mo,nasa 1,0.9868254580639114,0.9877715495083642,16.26767927815385,22
26,eggp_mo,nasa 1,0.9794274997603732,0.9794274997603732,16.23606984181464,17
27,eggp_mo,nasa 1,0.9149119415211312,0.9309348181373692,16.179412786085653,20
28,eggp_mo,nasa 1,0.9689290573756196,0.9689290573756196,13.732952373090392,20
29,eggp_mo,nasa 1,0.9838384958424145,0.990061822200862,15.819342113023826,21
0,eggp_so,nasa 1,0.9300895053515208,0.9300895053515208,16.189286918495547,20
1,eggp_so,nasa 1,0.9253549714475612,0.9253549714475612,15.068914666905194,18
2,eggp_so,nasa 1,0.9795972155776986,0.9795972155776986,15.956367501037397,19
3,eggp_so,nasa 1,0.9084319790007516,0.9477474761079372,14.558753303112095,19
4,eggp_so,nasa 1,0.962671133078176,0.962671133078176,15.209666614622005,21
5,eggp_so,nasa 1,0.9411686003068572,0.9411686003068572,16.171592824647757,23
6,eggp_so,nasa 1,0.9017792871847056,0.9326737163850418,15.323878011874472,20
7,eggp_so,nasa 1,0.9456902921809563,0.9456902921809563,15.93525807423331,17
8,eggp_so,nasa 1,0.9551305937950008,0.9693780098668816,16.088957712168202,19
9,eggp_so,nasa 1,0.896680905060352,0.896680905060352,16.17893588576854,17
10,eggp_so,nasa 1,0.9458789812811588,0.9458789812811588,15.474851103875828,17
11,eggp_so,nasa 1,0.9345884877298308,0.9345884877298308,13.675543298769195,21
12,eggp_so,nasa 1,0.9507064454172192,0.95408948666271,15.471592420864987,19
13,eggp_so,nasa 1,0.9664914220074696,0.9664914220074696,14.559430811726351,18
14,eggp_so,nasa 1,0.9572070867006488,0.9572070867006488,13.53445918704807,18
15,eggp_so,nasa 1,0.9447643176328996,0.9447643176328996,14.688265626515276,19
16,eggp_so,nasa 1,0.979667368755436,0.979667368755436,13.729414592707517,19
17,eggp_so,nasa 1,0.9461980224564523,0.9461980224564523,15.07575975260674,19
18,eggp_so,nasa 1,0.978320878388849,0.978320878388849,14.71900438405387,17
19,eggp_so,nasa 1,0.9236969274614594,0.9445351321620266,16.08465914511471,19
20,eggp_so,nasa 1,0.9348569795357052,0.9457492445942544,14.709127268217433,20
21,eggp_so,nasa 1,0.8548311406148024,0.8649450766470307,13.66709149350044,20
22,eggp_so,nasa 1,0.980267247844222,0.980267247844222,15.960202213424537,21
23,eggp_so,nasa 1,0.8683185232547002,0.8884544643177352,15.11728666882494,18
24,eggp_so,nasa 1,0.965710099626077,0.965710099626077,14.571652884194457,17
25,eggp_so,nasa 1,0.9582936163846504,0.9860122745295492,15.792599662217766,20
26,eggp_so,nasa 1,0.938211932325946,0.938211932325946,15.329218380007193,19
27,eggp_so,nasa 1,0.9714931106723868,0.9714931106723868,16.206197594369645,19
28,eggp_so,nasa 1,0.9744769307656568,0.9744769307656568,15.074964348804134,17
29,eggp_so,nasa 1,0.9330743765369413,0.9437112328515396,16.139849709038003,21
0,PySR,nasa 1,0.9541575116435786,0.9541575116435786,15.875276129678827,18
1,PySR,nasa 1,0.9404933993664272,0.9694550384417692,15.885714078659419,15
2,PySR,nasa 1,0.7356883362717699,0.8209463773269798,16.193506173675797,20
3,PySR,nasa 1,0.958437812966891,0.9650146330625344,15.85428137381332,20
4,PySR,nasa 1,0.95426440691814,0.95426440691814,15.893445793775825,14
5,PySR,nasa 1,0.8562688184780811,0.8564415003537562,15.807635357278631,11
6,PySR,nasa 1,0.9215565782059206,0.9216874999767898,15.728351525667673,18
7,PySR,nasa 1,0.6959238526246487,0.6989164447214563,16.08775205959614,19
8,PySR,nasa 1,0.7722751549054991,0.8815444382774729,15.821680694563753,17
9,PySR,nasa 1,0.6922980300947048,0.7027706310648391,16.084766485916713,20
10,PySR,nasa 1,0.964804625789525,0.964804625789525,15.898290724008472,19
11,PySR,nasa 1,0.9558371197555604,0.9593741522674186,15.964999641726653,18
12,PySR,nasa 1,0.8579668454506078,0.9501210501205332,15.886703777080188,16
13,PySR,nasa 1,0.9489750755838586,0.949697381369666,15.586840915742671,20
14,PySR,nasa 1,0.5497762933346362,0.8713977363335723,15.847805567200124,13
15,PySR,nasa 1,0.8633121638266888,0.8900066208205449,15.54590642286711,19
16,PySR,nasa 1,0.7711467703152106,0.908831782313247,15.738930700188163,20
17,PySR,nasa 1,0.9377521883309088,0.9464101862453462,15.66565915068736,16
18,PySR,nasa 1,0.8646861555122303,0.9256795557734384,15.785282460004169,17
19,PySR,nasa 1,0.9310940004910084,0.9324547629185844,15.670275644742109,20
20,PySR,nasa 1,0.8585681096708766,0.8670347156669915,15.536237071739881,16
21,PySR,nasa 1,0.6835953203222433,0.6963473622414666,16.087212342823353,13
22,PySR,nasa 1,0.8357221468042522,0.8517362319307779,15.645538364753682,18
23,PySR,nasa 1,0.8982535741747654,0.9379567712558112,15.737839177227253,19
24,PySR,nasa 1,0.95552220484354,0.961417404791826,15.970658345567156,20
25,PySR,nasa 1,0.8461773350727578,0.8865933572901807,15.492699972974687,16
26,PySR,nasa 1,0.8216846445692257,0.9529368706500888,15.820569938490102,18
27,PySR,nasa 1,0.6958196174209548,0.834833831991156,15.900962837612433,18
28,PySR,nasa 1,0.6925436766391332,0.6940584326870618,16.085240903007723,19
29,PySR,nasa 1,0.8547647953339628,0.8647358674700277,15.727167987701936,18
0,Operon,nasa 1,0.9737507252495268,0.976562912322496,12.617069228534938,20
1,Operon,nasa 1,0.9693851694966268,0.9754827930419562,11.563891941783286,19
2,Operon,nasa 1,0.982816589678782,0.982816589678782,12.026337990418007,20
3,Operon,nasa 1,0.9796383735183644,0.9796383735183644,8.873315494994552,19
4,Operon,nasa 1,0.9848413861731594,0.986476118551394,13.277936585163022,19
5,Operon,nasa 1,0.9625497223663464,0.9826129032626952,11.718621793555716,20
6,Operon,nasa 1,0.9703409942956048,0.9768096855987984,8.913305891718007,15
7,Operon,nasa 1,0.9701105502340772,0.980417895261598,12.600125383451784,17
8,Operon,nasa 1,0.9725502911993076,0.9778161511040872,11.836909136614143,18
9,Operon,nasa 1,0.9716603227226088,0.9725143534911146,12.497316927191733,17
10,Operon,nasa 1,0.9697719757345402,0.9753845553712468,11.723243076341276,20
11,Operon,nasa 1,0.9708447471637108,0.9735242324661392,12.175183518926183,19
12,Operon,nasa 1,0.9769283313810986,0.9769283313810986,7.931290489005453,12
13,Operon,nasa 1,0.9854741863267412,0.9863939704515556,12.593311977597779,17
14,Operon,nasa 1,0.9745628521285744,0.9745628521285744,9.826492087898252,19
15,Operon,nasa 1,0.9763769653079686,0.9763769653079686,11.851716966197609,19
16,Operon,nasa 1,0.9825894106931192,0.9825894106931192,12.61414226508546,20
17,Operon,nasa 1,0.975178460201169,0.981696757170854,7.931362491878428,18
18,Operon,nasa 1,0.9851923610463438,0.9851923610463438,12.173264513427132,19
19,Operon,nasa 1,0.9866993562047832,0.9876831555991832,12.573593570773987,19
20,Operon,nasa 1,0.9754755792340348,0.9864134626041312,11.843230482587522,18
21,Operon,nasa 1,0.980690636576198,0.980690636576198,11.94750923053257,18
22,Operon,nasa 1,0.9740263765434588,0.9740263765434588,11.70929756558868,17
23,Operon,nasa 1,0.9753990926118248,0.9753990926118248,12.61178475975277,12
24,Operon,nasa 1,0.9816550601621064,0.9816550601621064,11.714812000090642,20
25,Operon,nasa 1,0.9686123091794572,0.9767407916741272,9.912768878247743,17
26,Operon,nasa 1,0.9783184873917032,0.9783184873917032,11.71668719750555,20
27,Operon,nasa 1,0.985922697151801,0.985922697151801,12.565426178480305,20
28,Operon,nasa 1,0.990898372034054,0.991017247187494,11.720848193567134,19
29,Operon,nasa 1,0.978492833198387,0.987594769802074,12.606243148567332,19
0,tinyGP,nasa 1,0.9264669850281396,0.9264669850281396,0.0,20
1,tinyGP,nasa 1,0.9098622146914042,0.9098622146914042,0.9891870735246008,19
2,tinyGP,nasa 1,0.961912983516825,0.961912983516825,0.9894371104724414,19
3,tinyGP,nasa 1,0.9698054407973588,0.9698054407973588,0.0,20
4,tinyGP,nasa 1,0.9389178771642572,0.9389178771642572,0.9896804832072336,19
5,tinyGP,nasa 1,0.9811928426548632,0.9811928426548632,1.9854626358815464,18
6,tinyGP,nasa 1,0.9489601045807065,0.9489601045807065,0.0,20
7,tinyGP,nasa 1,0.93074790214925,0.93074790214925,0.9907329436178895,19
8,tinyGP,nasa 1,0.9397656975424216,0.9397656975424216,0.9877459048133644,19
9,tinyGP,nasa 1,0.7235458498909031,0.7235458498909031,0.0,20
10,tinyGP,nasa 1,0.9434777133323896,0.9434777133323896,0.9878304954147288,19
11,tinyGP,nasa 1,0.9723061144770112,0.9723061144770112,0.0,20
12,tinyGP,nasa 1,0.979882617478946,0.979882617478946,0.9940038099171749,19
13,tinyGP,nasa 1,0.97071049766253,0.97071049766253,0.0,20
14,tinyGP,nasa 1,0.9210542624480994,0.9210542624480994,0.9877774703664766,19
15,tinyGP,nasa 1,0.965563916915982,0.965563916915982,0.0,20
16,tinyGP,nasa 1,0.9496178831718384,0.9496178831718384,0.9905971763603852,19
17,tinyGP,nasa 1,0.9267990330417014,0.9267990330417014,0.9801397147507048,19
18,tinyGP,nasa 1,0.9773511068656862,0.9773511068656862,0.0,20
19,tinyGP,nasa 1,0.8630113034277662,0.8630113034277662,0.984374581282386,19
20,tinyGP,nasa 1,0.9580767442975658,0.9580767442975658,0.0,20
21,tinyGP,nasa 1,0.9705232494231244,0.9705232494231244,0.99247152295511,19
22,tinyGP,nasa 1,0.9375399897846995,0.9375399897846995,0.0,20
23,tinyGP,nasa 1,0.7913693116797736,0.7913693116797736,0.9804063144267332,19
24,tinyGP,nasa 1,0.9289453076502198,0.9289453076502198,0.0,20
25,tinyGP,nasa 1,0.9433359466852126,0.9433359466852126,0.0,20
26,tinyGP,nasa 1,0.9264618243309568,0.9264618243309568,0.9872418239227868,19
27,tinyGP,nasa 1,0.8110217380871292,0.8110217380871292,0.0,20
28,tinyGP,nasa 1,0.9513653790940806,0.9513653790940806,0.0,20
29,tinyGP,nasa 1,0.9647061702830106,0.9647061702830106,0.9918766251398348,19
0,eggp_mo,nasa 2,0.9752598108255596,0.976085332103923,15.659802336899455,18
1,eggp_mo,nasa 2,0.9740806892369044,0.9841513932900492,15.678733734985403,21
2,eggp_mo,nasa 2,0.9775211342759292,0.9826037352758124,15.631410810203255,24
3,eggp_mo,nasa 2,0.9692361482924036,0.9788114091815282,15.577717903207958,18
4,eggp_mo,nasa 2,0.9723067359658384,0.974133619946932,15.674720584428286,19
5,eggp_mo,nasa 2,0.9627368652657634,0.9669388416162236,15.727398690343605,19
6,eggp_mo,nasa 2,0.9778637637770106,0.9819950745134076,15.578532194603488,23
7,eggp_mo,nasa 2,0.9786194450519932,0.9807301995535372,15.577202044520151,20
8,eggp_mo,nasa 2,0.9675378230827518,0.982909322918995,13.069781348101218,19
9,eggp_mo,nasa 2,0.9734595313979768,0.9823754595276988,15.641576116940788,20
10,eggp_mo,nasa 2,0.9748645497525996,0.9802866642746316,15.503956247899211,23
11,eggp_mo,nasa 2,0.9742596552470656,0.9835427464890004,15.581570744033417,20
12,eggp_mo,nasa 2,0.9773569133398086,0.9829617291437712,15.596561692069477,22
13,eggp_mo,nasa 2,0.9690661280328344,0.9826131840722302,15.620457268929577,22
14,eggp_mo,nasa 2,0.9604636297295828,0.9773455393036372,15.707372627904173,19
15,eggp_mo,nasa 2,0.9766427615203064,0.9777862703349148,15.7740782431001,17
16,eggp_mo,nasa 2,0.9767771862087932,0.9812765773861042,15.698558274851244,20
17,eggp_mo,nasa 2,0.9789495729912152,0.9827093623564164,15.555969376575623,22
18,eggp_mo,nasa 2,0.9680496235231412,0.9840480093813528,15.720817471852467,20
19,eggp_mo,nasa 2,0.967479421720104,0.9688465701919364,15.85701349160089,20
20,eggp_mo,nasa 2,0.9746021181343688,0.9779489773810264,15.436838952063093,19
21,eggp_mo,nasa 2,0.9752200912410276,0.9755985028600695,15.597132321923505,20
22,eggp_mo,nasa 2,0.7981525287727558,0.9821043236041131,15.381458570218,19
23,eggp_mo,nasa 2,0.9685689711863692,0.9840057313179936,15.601098018226143,19
24,eggp_mo,nasa 2,0.9837231741168364,0.984215189534512,15.631990531983469,20
25,eggp_mo,nasa 2,0.9803713804015716,0.9821851877472731,15.573801340935155,24
26,eggp_mo,nasa 2,0.9661520092874528,0.9801470311596636,15.591052986273352,20
27,eggp_mo,nasa 2,0.969136263030168,0.9820545910099286,15.399796169799812,19
28,eggp_mo,nasa 2,0.9784638497226232,0.9868864120970036,15.78588866132912,21
29,eggp_mo,nasa 2,0.9730207737251366,0.9748480166699884,15.66253318994326,17
0,eggp_so,nasa 2,0.9778720645675952,0.9780437950220148,15.547083326881438,18
1,eggp_so,nasa 2,0.9735730341641294,0.9750261623082784,15.702313720062097,19
2,eggp_so,nasa 2,0.97375291284422,0.9802953183227308,15.723088775165593,21
3,eggp_so,nasa 2,0.9753077763563908,0.9810182488965508,15.631569136077097,17
4,eggp_so,nasa 2,0.9767141604659818,0.982450180450073,15.552006082608147,16
5,eggp_so,nasa 2,0.9751569675313012,0.9767768392840844,15.469735012269869,18
6,eggp_so,nasa 2,0.9714353102268748,0.9744872964634368,15.659665413197256,24
7,eggp_so,nasa 2,0.9765783777583608,0.978026204781788,15.612206842984513,21
8,eggp_so,nasa 2,0.9570206623384176,0.9788251253494434,15.557531690866128,20
9,eggp_so,nasa 2,0.959716214596485,0.9824501804500732,15.519155169074715,20
10,eggp_so,nasa 2,0.9767998981525848,0.9767998981525848,15.533828302170956,20
11,eggp_so,nasa 2,0.9820756774887928,0.982450180450073,15.442033136489654,15
12,eggp_so,nasa 2,0.9765189722619616,0.9803963698443472,15.51260207272161,19
13,eggp_so,nasa 2,0.9755783379463396,0.9755783379463396,15.395738300851052,19
14,eggp_so,nasa 2,0.9663311674280708,0.973669072619692,15.648756939947413,19
15,eggp_so,nasa 2,0.9707477301203824,0.9734900144388,15.653380103569706,15
16,eggp_so,nasa 2,0.9672777985698772,0.9747380698914564,15.710276009463854,21
17,eggp_so,nasa 2,0.9868024109885898,0.9868024109885898,15.659373317566951,11
18,eggp_so,nasa 2,0.9748562283429472,0.9753380320383124,15.671224296992413,18
19,eggp_so,nasa 2,0.968620751944594,0.968620751944594,15.32907295587517,11
20,eggp_so,nasa 2,0.9631917795007516,0.9723837129147564,15.546140458897094,19
21,eggp_so,nasa 2,0.9833921270370958,0.9833921270370958,15.616607171022299,17
22,eggp_so,nasa 2,0.9699030589783638,0.980950059782515,15.442706428634542,19
23,eggp_so,nasa 2,0.9844258974851496,0.9844258974851496,15.571761811925784,20
24,eggp_so,nasa 2,0.9805148312307792,0.9824501804500728,15.586246229765678,22
25,eggp_so,nasa 2,0.5432025710420114,0.978215268063382,13.29836958502321,19
26,eggp_so,nasa 2,0.9642683045919692,0.982450180450073,15.486243552643256,22
27,eggp_so,nasa 2,0.961640380330524,0.9678159204247224,15.703656743991502,15
28,eggp_so,nasa 2,0.9786080516717772,0.9823775119429444,15.533769513024236,20
29,eggp_so,nasa 2,0.980213606979358,0.981957566881938,15.618921658640135,18
0,PySR,nasa 2,0.980613461962742,0.9844725870291584,15.467197053954681,18
1,PySR,nasa 2,0.9571059578692844,0.9786896509915236,15.367981011369388,19
2,PySR,nasa 2,0.9741803415948358,0.9835976369154518,15.17247087370275,10
3,PySR,nasa 2,0.9773013900163756,0.9773013900163756,15.197883313339993,11
4,PySR,nasa 2,0.9807046442963436,0.9807046442963436,15.369857673075133,8
5,PySR,nasa 2,0.9600983694206524,0.9695763224210604,15.154579885536409,13
6,PySR,nasa 2,0.981633411036186,0.981635538549579,15.371321658717761,20
7,PySR,nasa 2,0.9840930308579504,0.9840930308579504,15.194556741770054,10
8,PySR,nasa 2,0.9783514751641134,0.9815115881328784,15.178515220705194,19
9,PySR,nasa 2,0.9830714019217968,0.9830714019217968,15.272123521581168,11
10,PySR,nasa 2,0.9641752808206056,0.9828303497389728,15.340252569032511,16
11,PySR,nasa 2,0.9793875171728726,0.9793875171728726,15.001458689544563,10
12,PySR,nasa 2,0.9687949581099188,0.9798649816945852,15.338061338652413,17
13,PySR,nasa 2,0.9709465972379652,0.9829263762259998,15.222009297768977,14
14,PySR,nasa 2,0.970758953771894,0.9844641583122248,15.468806662123066,14
15,PySR,nasa 2,0.9801234176923408,0.9830288507333808,15.320145068161644,19
16,PySR,nasa 2,0.9728793924725624,0.9728793924725624,15.362163459967482,8
17,PySR,nasa 2,0.9474188361452832,0.9785848060212016,15.437646170339754,17
18,PySR,nasa 2,0.9680262604808644,0.9836128971090516,15.264300212899343,20
19,PySR,nasa 2,0.973408120751326,0.9735263369789402,15.37627441736376,20
20,PySR,nasa 2,0.967367390480972,0.967367390480972,15.42463446691171,20
21,PySR,nasa 2,0.9793008979122176,0.9793008979122176,15.378512965242924,10
22,PySR,nasa 2,0.9821291313468364,0.9821291313468364,15.228352004015106,8
23,PySR,nasa 2,0.975989968736066,0.975989968736066,15.116172534403486,15
24,PySR,nasa 2,0.9574831818788504,0.9695763224210604,15.243923660037947,19
25,PySR,nasa 2,0.9759125902437348,0.9759125902437348,15.226370707107545,17
26,PySR,nasa 2,0.9571485116872288,0.9571485116872288,14.967544746189445,10
27,PySR,nasa 2,0.9553758040941815,0.974759634928356,15.36763814317997,20
28,PySR,nasa 2,0.9707462785890242,0.9830159631399388,15.228988495252292,14
29,PySR,nasa 2,0.9788302789395862,0.9788302789395862,15.334417900728495,20
0,Operon,nasa 2,0.981011419629841,0.9838041908781489,13.142597659420666,12
1,Operon,nasa 2,0.9797045719933604,0.9797045719933604,9.087565263970319,19
2,Operon,nasa 2,0.322585610969446,0.322585610969446,6.692240967999932,3
3,Operon,nasa 2,0.9760701732753868,0.9838061441241968,13.134265458883974,19
4,Operon,nasa 2,0.9720343996166156,0.9720343996166156,7.885026983148777,18
5,Operon,nasa 2,0.9780382651586133,0.9780382651586133,13.05454710967105,19
6,Operon,nasa 2,0.971688028373661,0.9754137369036272,8.463823924170962,20
7,Operon,nasa 2,0.8956777958271216,0.9772097122741922,10.868887256196189,16
8,Operon,nasa 2,0.8687603353876964,0.9811701519915428,9.69198388389427,18
9,Operon,nasa 2,0.9707041275207072,0.9802249513505096,11.982081161292463,19
10,Operon,nasa 2,0.9746051927252404,0.9761463095031192,9.076364486730563,20
11,Operon,nasa 2,0.9733686843152736,0.9841764672579504,10.858253872416338,17
12,Operon,nasa 2,0.9769842117656776,0.9791210884764956,10.24823316616292,18
13,Operon,nasa 2,0.9732181089623037,0.9781534545848768,8.479194987245174,20
14,Operon,nasa 2,0.322585610969446,0.322585610969446,6.692240967999932,3
15,Operon,nasa 2,0.9719490512851012,0.9719490512851012,6.692240967999932,20
16,Operon,nasa 2,0.905269207406776,0.905610882853582,9.69008682193611,15
17,Operon,nasa 2,0.9747238205473594,0.9765517286204832,10.836819516855952,18
18,Operon,nasa 2,0.9774109154844992,0.983949377861632,11.444681630549743,20
19,Operon,nasa 2,0.9747242749872554,0.9747242749872554,8.488299359737102,18
20,Operon,nasa 2,0.97736383289482,0.97736383289482,7.889604740946016,20
21,Operon,nasa 2,0.979042182866516,0.9821086107573104,10.852579147400021,17
22,Operon,nasa 2,0.9732709050451616,0.9838039028898264,13.128852257006358,19
23,Operon,nasa 2,0.9685772803039834,0.978048344459096,9.068289270635772,20
24,Operon,nasa 2,0.975237116058198,0.9766367764294014,9.06596736533278,20
25,Operon,nasa 2,0.8728137270332285,0.9558878021221908,12.979262298408003,20
26,Operon,nasa 2,0.9752244548189364,0.9752244548189364,7.2882500931247005,19
27,Operon,nasa 2,0.976718793651106,0.976718793651106,8.483798278926361,19
28,Operon,nasa 2,0.9722237279356938,0.9839527736192228,11.43138284817204,20
29,Operon,nasa 2,0.9779664108270862,0.9779664108270862,7.287464446303275,19
0,tinyGP,nasa 2,0.9800277545298036,0.9800277545298036,0.9883883395586696,19
1,tinyGP,nasa 2,0.9717713930178632,0.9717713930178632,0.982861074974424,19
2,tinyGP,nasa 2,0.9790519075786336,0.9790519075786336,0.0,20
3,tinyGP,nasa 2,0.9454779501735898,0.9454779501735898,0.9847210317822654,19
4,tinyGP,nasa 2,0.9800975753721674,0.9800975753721674,0.9820907003870276,19
5,tinyGP,nasa 2,0.9795175929919716,0.9795175929919716,0.0,20
6,tinyGP,nasa 2,0.9733545900544616,0.9733545900544616,0.0,20
7,tinyGP,nasa 2,0.983201782257123,0.983201782257123,0.97602159659084,19
8,tinyGP,nasa 2,0.9719525838131776,0.9719525838131776,0.0,20
9,tinyGP,nasa 2,0.9703609454478132,0.9703609454478132,0.9882351143063804,19
10,tinyGP,nasa 2,0.9824889889043,0.9824889889043,0.0,20
11,tinyGP,nasa 2,0.9768925915373788,0.9768925915373788,0.9803904451098828,19
12,tinyGP,nasa 2,0.9685419961146884,0.9685419961146884,0.9878062568960086,19
13,tinyGP,nasa 2,0.9734440211954808,0.9734440211954808,0.9855011839310124,19
14,tinyGP,nasa 2,0.9813788714986618,0.9813788714986618,0.0,20
15,tinyGP,nasa 2,0.9814861237765944,0.9814861237765944,0.98346817891191,19
16,tinyGP,nasa 2,0.9815641807062347,0.9815641807062347,0.0,20
17,tinyGP,nasa 2,0.9813271968564076,0.9813271968564076,0.0,20
18,tinyGP,nasa 2,0.9765291841833624,0.9765291841833624,0.0,20
19,tinyGP,nasa 2,0.9763911141664556,0.9763911141664556,0.0,20
20,tinyGP,nasa 2,0.9719872233173756,0.9719872233173756,0.9874675715231452,19
21,tinyGP,nasa 2,0.9795280272529804,0.9795280272529804,0.989213590995499,19
22,tinyGP,nasa 2,0.9745626282358352,0.9745626282358352,0.9891487940227786,19
23,tinyGP,nasa 2,0.9802155768115338,0.9802155768115338,0.9843235524866244,19
24,tinyGP,nasa 2,0.9752918183915446,0.9752918183915446,0.0,20
25,tinyGP,nasa 2,0.978682090142994,0.978682090142994,0.0,20
26,tinyGP,nasa 2,0.971698499753036,0.971698499753036,0.0,20
27,tinyGP,nasa 2,0.9732273383424532,0.9732273383424532,0.0,20
28,tinyGP,nasa 2,0.9806965430811416,0.9806965430811416,0.9872330129117688,19
29,tinyGP,nasa 2,0.9723774791299712,0.9723774791299712,0.0,20
