Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,7.80694,1,0.14150096175571247,0.1819070378004598,0.14150096175571247,0.1819070378004598,-1.0643841363844331e-10,-0.143368602870394
1,x2 + 4.4206324,3,0.03944304205334999,0.03952066612624024,0.03944304205334999,0.03952066612624024,0.7212524807736447,0.7515946092045461
2,sqrtabs(x2 * 18.030037),4,0.034788234367676286,0.03307023381362803,0.034788234367676286,0.03307023381362803,0.7541484245779364,0.7921385148739442
23,powabs(x3, sin(sin(sin(sin(sin(x2)))))) + ((x2 + x2) + powabs(powabs(x2, sin(powabs(0.48305297 / x1, x3))) + (x2 + -1.1185349), x3)),27,0.0014381171229547194,0.006414577213562337,0.0014381171229547194,0.006414577213562337,0.9898366971837933,0.9596814599624222
24,((powabs(x3, sin(sin(sin(x2)))) + powabs((x2 + -1.1184695) + powabs(powabs(sin(x2), -0.99651), sin(powabs(0.49784186 / x1, x3))), x3)) + x2) + x2,28,0.0013674000940391453,0.009337964744346932,0.0013674000940391453,0.009337964744346932,0.9903364607758259,0.9413066375413763
25,((powabs(x3, sin(sin(sin(sin(x2))))) + powabs((x2 + -1.1184695) + powabs(powabs(sin(x2), -0.99651), sin(powabs(0.49784186 / x1, x3))), x3)) + x2) + x2,29,0.001172306115485003,0.009029308450901694,0.001172306115485003,0.009029308450901694,0.9917152074370091,0.9432466829583698
26,(powabs(x3, sin(sin(sin(sin(sin(x2)))))) + (powabs((x2 + -1.0669218) + powabs(powabs(sin(x2), -0.99651), sin(powabs(0.49787304 / x1, x3))), x3) + x2)) + x2,30,0.0010489855164263495,0.008382983430196748,0.0010489855164263495,0.008382983430196748,0.9925867251817767,0.9473091301559005
27,powabs(x3, sin(sin(sin(sin(sin(sin(x2))))))) + ((powabs((x2 + -1.0669218) + powabs(powabs(sin(x2), -0.99651), sin(powabs(0.49787304 / x1, x3))), x3) + x2) + x2),31,0.0009809561274102456,0.008244184939314796,0.0009809561274102456,0.008244184939314796,0.9930674949813544,0.9481815419026868
28,powabs(x3, sin(sin(sin(sin(sin(sin(sin(x2)))))))) + ((powabs((x2 + -1.0669218) + powabs(powabs(sin(x2), -0.99651), sin(powabs(0.49787304 / x1, x3))), x3) + x2) + x2),32,0.0009616606269219828,0.008165955217966089,0.0009616606269219828,0.008165955217966089,0.9932038580155762,0.9486732513400068
29,(powabs(x3, sin(sin(sin(sin(sin(sin(x2))))))) + powabs(((x2 + powabs(x2, x3)) + -1.1184695) + powabs(powabs(sin(x2), -0.99651), sin(powabs(0.49784186 / x1, x3))), x3)) + (x2 + x2),35,0.0009608616946451187,0.00782804424865597,0.0009608616946451187,0.00782804424865597,0.9932095041417017,0.9507971757221876
30,((x2 + x2) + powabs((x2 + -1.1184695) + powabs(powabs(-1.1184773 / sin(x2), sin(powabs(0.4978584 / x1, x3))), powabs(x3, sin(x2))), x3)) + powabs(x3, sin(sin(sin(sin(sin(sin(x2))))))),36,0.0009359129890383377,0.008707922194270044,0.0009359129890383377,0.008707922194270044,0.9933858188840178,0.9452667419933025
31,powabs((x2 + -1.1184808) + powabs(powabs(x2 * x2, sin(sin(powabs(0.49780256 / x1, x3)))), sin(x2) + powabs(x3, sin(x2))), x3) + (powabs(x3, sin(sin(sin(sin(sin(x2)))))) + (x2 + x2)),38,0.000921484532936615,0.007833422870885894,0.000921484532936615,0.007833422870885894,0.9934877860786165,0.950763368631166
32,powabs((x2 + -1.1184808) + powabs(powabs(x2 * x2, sin(sin(powabs(0.4978584 / x1, x3)))), sin(x2) + powabs(x3, sin(x2))), x3) + (powabs(x3, sin(sin(sin(sin(sin(sin(x2))))))) + (x2 + x2)),39,0.0008796398536722791,0.007683128678665514,0.0008796398536722791,0.007683128678665514,0.9937835061836221,0.9517080360978918
33,powabs((x2 + -1.1184773) + powabs(powabs(log(x0) * x2, sin(sin(powabs(0.4978584 / x1, x3)))), sin(x2) + powabs(x3, sin(x2))), x3) + (powabs(x3, sin(sin(sin(sin(sin(sin(x2))))))) + (x2 + x2)),40,0.0008604614435116666,0.007900526426277756,0.0008604614435116666,0.007900526426277756,0.9939190417299866,0.9503415922155652
34,powabs((x2 + -1.1184773) + powabs(powabs(powabs(x1, x3) + (log(x0) * x2), sin(sin(powabs(0.4978584 / x1, x3)))), sin(x2) + powabs(x3, sin(x2))), x3) + (powabs(x3, sin(sin(sin(sin(sin(sin(x2))))))) + (x2 + x2)),44,0.0008554418519595083,0.007999098809736543,0.0008554418519595083,0.007999098809736543,0.9939545156341241,0.9497220198794992
35,powabs((x2 + -1.1184773) + powabs(powabs(powabs(sin(x2 + x2), -0.99651) + (sqrtabs(x0) + x2), sin(sin(powabs(0.4978584 / x1, x3)))), sin(x2) + powabs(x3, sin(x2))), x3) + (powabs(x3, sin(sin(sin(sin(sin(sin(x2))))))) + (x2 + x2)),47,0.0008531491687309079,0.008595221860051166,0.0008531491687309079,0.008595221860051166,0.9939707182323284,0.9459751149360812
