run,algorithm,dataset,r2_test,r2_ideal,hypervolume,size
10,PySR,192,-0.2600771208332821,0.148393270424797,38.47073475009335,50
11,PySR,192,-0.7167761137519704,0.1457464832985568,37.873270083239966,50
12,PySR,192,-0.3874017694016296,0.463032410318755,38.28876774280407,49
13,PySR,192,0.010555579474781,0.294016907300048,38.6805225650057,49
14,PySR,192,-0.5615219447603355,0.209908744744987,39.59145715460781,41
15,PySR,192,0.0710546894146066,0.3980134017214205,38.43790964079004,39
16,PySR,192,0.3325954978592302,0.5820762360868504,35.95640955466257,50
17,PySR,192,0.3291553853960448,0.5505574382141495,35.85348221192557,42
18,PySR,192,0.2068272899329442,0.2914662326294982,38.86691483621907,50
19,PySR,192,-0.060823879663358,0.4691898596875569,35.48946906219072,48
20,PySR,192,0.5894109209252036,0.5894109209252036,36.65412541999001,42
21,PySR,192,-3.461272564764305,0.3560360169009391,38.14481788968078,38
22,PySR,192,-0.7993704540597653,0.4410848077555613,37.37903438166303,33
23,PySR,192,-0.0544007470604959,0.3517098822653393,36.64326821871778,45
24,PySR,192,0.3031290053712466,0.5812236596801261,36.17482394808305,45
25,PySR,192,-2.230085493025417,0.4495942195236021,38.31237634851863,45
26,PySR,192,0.392726763728873,0.4107443939231222,38.27789573095767,40
27,PySR,192,-1.4982311780295454,0.1424341578121379,38.165418257431774,50
28,PySR,192,0.207797324160414,0.2696788023497497,38.23329170262415,49
29,PySR,192,0.1692476928046478,0.3345816824441873,38.6810898734613,38
0,Operon,192,-4.026668945363935,0.6085602467707494,34.31206833943102,50
1,Operon,192,0.278557403611623,0.556953489574562,33.60984180056196,47
2,Operon,192,0.4271161512274601,0.5737461339534461,33.25413701057717,47
3,Operon,192,-0.8305933378013242,0.2809103589264486,35.549877160538855,50
4,Operon,192,-0.8789488524834883,0.1301947728838955,36.03087811405867,50
5,Operon,192,-57.9027860734117,0.2939813357835695,35.74843533820373,48
6,Operon,192,0.1180695975935314,0.5437213215121435,33.87585876051058,50
7,Operon,192,-0.2804916667876003,0.5828720323674412,33.71307224643388,48
8,Operon,192,-8.894777689892484,0.3550945072958931,34.781313000296045,49
9,Operon,192,0.0309114802656376,0.09986873809568,36.40693392031932,49
10,Operon,192,-0.786250112786254,0.2929131862463708,35.51959043745698,47
11,Operon,192,-0.0506922947718404,0.1170260153372471,36.18884894509911,49
12,Operon,192,-0.0336267754879455,0.1110879171274775,36.10610667461056,50
13,Operon,192,-0.3805111796185263,0.2246006222006015,36.569578910318626,48
14,Operon,192,-1.3986258732488968,0.2715963175266913,35.06632040049748,47
15,Operon,192,-15.924190130139394,0.2941081310917965,35.399149070178936,50
16,Operon,192,-0.1796524303349276,0.6117525476884443,34.0144113285866,49
17,Operon,192,0.2461436297245578,0.5361560528122122,33.22750129119214,49
18,Operon,192,-0.2463524357852382,0.0176592042548826,36.47843477708203,48
19,Operon,192,0.1803754109073774,0.5976413843354994,33.418471044830184,48
20,Operon,192,0.566423484159942,0.5830103586519899,33.43051947440686,49
21,Operon,192,-0.2667383296764669,0.2931876489865048,35.6874861784141,48
22,Operon,192,-0.6276261612711049,0.2661263339341972,36.48016267473473,50
23,Operon,192,-1.0626027512265082,0.1666050835487532,35.982123164133014,49
24,Operon,192,0.4152767015626067,0.4821700542010865,33.051970646883824,49
25,Operon,192,-0.9166920488452828,0.2937911531752747,35.26941380813271,50
26,Operon,192,-0.1242730897023367,0.1272202102288289,36.37537825613303,49
27,Operon,192,0.0073058719977487,0.3030361830909681,35.44862960845535,49
28,Operon,192,-0.1373155705794824,0.0673407742520436,35.76978687717402,50
29,Operon,192,-1.15860675640171,0.3231837882545842,35.800261122058636,50
0,tinyGP,192,-0.5137900651097702,-0.5137900651097702,0.799191727012385,49
1,tinyGP,192,0.5290418237999469,0.5290418237999469,0.0,50
3,tinyGP,192,-0.1425321740387855,-0.1425321740387855,1.740780749293354,48
4,tinyGP,192,-0.9029478000787424,-0.9029478000787424,1.741072545713349,48
5,tinyGP,192,0.2486203141305403,0.2486203141305403,0.0,50
6,tinyGP,192,0.5075120944134486,0.5075120944134486,0.802733706364074,49
7,tinyGP,192,0.5258884215228002,0.5258884215228002,0.8770768377496397,49
8,tinyGP,192,0.2417113535979258,0.2417113535979258,1.7291853975430622,48
9,tinyGP,192,-0.6132787989921675,-0.6132787989921675,1.7348112443337687,48
10,tinyGP,192,0.2484719868149238,0.2484719868149238,1.7005239069393494,48
11,tinyGP,192,-0.4105555098546991,-0.4105555098546991,0.8588774042751115,49
12,tinyGP,192,-1.959212694774384,-1.959212694774384,0.8832026118293703,49
13,tinyGP,192,-0.01431967103132914,-0.01431967103132914,0.8357837208733001,49
14,tinyGP,192,0.006344589878430562,0.006344589878430562,0.0,50
15,tinyGP,192,0.239225520201822,0.239225520201822,0.8582762788663385,49
16,tinyGP,192,0.5212728558824791,0.5212728558824791,0.8492708867565693,49
17,tinyGP,192,-0.170812604810739,-0.170812604810739,1.7303395210916976,48
18,tinyGP,192,-0.2245290975892981,-0.2245290975892981,0.835004110195389,49
19,tinyGP,192,0.339787457781088,0.339787457781088,1.6161810640451304,48
20,tinyGP,192,0.4537016487722709,0.4537016487722709,1.6250363956366802,48
21,tinyGP,192,0.1391406800021061,0.1391406800021061,0.8462616861241861,49
22,tinyGP,192,0.0680557410292455,0.0680557410292455,0.0,50
23,tinyGP,192,-0.4719726727009294,-0.4719726727009294,0.0,50
24,tinyGP,192,0.4006587555295586,0.4006587555295586,1.6060415767810925,48
25,tinyGP,192,0.2521505143669331,0.2521505143669331,1.6980427977471646,48
26,tinyGP,192,0.027331861997797025,0.027331861997797025,1.746343197877565,48
27,tinyGP,192,-6.422647993803796,-6.422647993803796,0.8634633081334961,49
28,tinyGP,192,-1.223985607798253,-1.223985607798253,0.8685248458244978,49
29,tinyGP,192,-0.5160044357185847,-0.5160044357185847,1.7459758601435156,48
0,eggp_mo,522,0.1681811115122632,0.233858561029022,11.301529609450304,22
1,eggp_mo,522,0.09256008278733896,0.1677223394127783,7.964132391748512,43
2,eggp_mo,522,0.1681394025757825,0.2632134965174733,8.860672773368583,18
3,eggp_mo,522,0.2080105423060827,0.2306173752078288,9.690511117325944,51
4,eggp_mo,522,0.0993286403067164,0.1812152333288345,11.448069446217797,42
5,eggp_mo,522,0.05778440050329792,0.1398803813047502,10.296334041753141,22
6,eggp_mo,522,0.208457125447302,0.208457125447302,5.820931974107637,17
7,eggp_mo,522,0.03755994680310193,0.1306672015134913,10.933387890737148,40
8,eggp_mo,522,0.2029487330879351,0.2029487330879351,8.772874627098382,26
9,eggp_mo,522,0.1939441450139245,0.2560775357039784,10.284212317734466,34
10,eggp_mo,522,0.1136846938339009,0.1964044286330486,11.636035052778332,26
11,eggp_mo,522,0.2886688972001221,0.2962827762218352,3.29689676052378,23
12,eggp_mo,522,0.1716992849446942,0.2675115465497687,9.062489230472979,9
13,eggp_mo,522,0.1731550985215477,0.2157744068779624,11.740961624522784,15
14,eggp_mo,522,0.09691560399788268,0.1847745439975755,10.064889187938412,21
15,eggp_mo,522,0.1378552586345317,0.1539692118258321,8.229813962836907,34
16,eggp_mo,522,0.2582679758693852,0.3020763727528439,9.746692526079437,49
17,eggp_mo,522,0.07464948776974611,0.2017828305095393,10.831780724341609,37
18,eggp_mo,522,0.2146007125568383,0.2576703926144236,8.090137269033525,22
19,eggp_mo,522,0.054442282928739205,0.055580678646131365,5.45186800320554,24
20,eggp_mo,522,-0.05565824111404472,0.1233224568112593,7.967139556166741,58
21,eggp_mo,522,0.03364250639089628,0.2016931702800407,7.357686684241427,7
22,eggp_mo,522,-0.1175353940341266,0.1001350409844915,10.487900771645773,38
23,eggp_mo,522,0.1785968033116549,0.229456795474099,6.294868313528911,29
24,eggp_mo,522,0.171827415358483,0.171827415358483,9.636366338824784,11
25,eggp_mo,522,0.2775399941730083,0.2775399941730083,5.575663084415446,24
26,eggp_mo,522,0.1565198856577573,0.2066463138106966,11.104069363034732,16
27,eggp_mo,522,0.1697481097990145,0.2029423135465913,12.801862845581415,16
28,eggp_mo,522,0.3163410293968501,0.3243739858517036,9.593199112192734,47
29,eggp_mo,522,-0.0938332102040096,0.09285458975003737,7.74930989195133,56
0,eggp_so,522,0.04841559362469916,0.1779645357514341,10.608430549307487,14
1,eggp_so,522,0.1014238453088236,0.1756085701461103,9.356130266327146,49
2,eggp_so,522,0.1544611023952811,0.2197231703949486,11.025892044903717,31
3,eggp_so,522,0.059279382548141135,0.1440244183504918,12.820046000689127,23
4,eggp_so,522,0.011038967982834769,0.1036075990456314,8.30771372062808,36
5,eggp_so,522,0.1262940716728672,0.1315503354524412,11.49263018656837,23
6,eggp_so,522,0.2142089335480811,0.2386660053678282,8.829093214931813,39
7,eggp_so,522,0.00736022355986421,0.07316983679330602,5.378942991843395,21
8,eggp_so,522,0.0997202588101702,0.1840335585149944,10.937850442728804,35
9,eggp_so,522,0.2654152457565182,0.2654152457565182,8.986564504947124,51
10,eggp_so,522,0.1684195994674401,0.2203020975114977,9.915010709639393,27
11,eggp_so,522,0.1998893739744024,0.1998893739744024,7.1425219930159,48
12,eggp_so,522,0.1506100863366264,0.1768071111199786,4.078642913349043,50
13,eggp_so,522,0.1444384490222202,0.173178347952807,12.049696496111906,28
14,eggp_so,522,0.1417671618444083,0.1523262166504354,12.162333413367785,41
15,eggp_so,522,0.0022838785786905014,0.1829321879623412,8.798601296532581,19
16,eggp_so,522,0.09150267615934048,0.1651309831780463,10.195893952267564,32
17,eggp_so,522,0.1437323616692281,0.1883549382137966,10.03216523283847,27
18,eggp_so,522,0.04213150549417633,0.1271991316283999,8.762462907904016,50
19,eggp_so,522,0.1496033081627695,0.1496033081627695,10.153364939764527,23
20,eggp_so,522,0.1992806536802002,0.1992806536802002,8.946897852550489,22
21,eggp_so,522,0.1273019501336509,0.2124562959894276,9.186562724104375,18
22,eggp_so,522,0.0986124847143921,0.1515403242379526,11.022007677628647,24
23,eggp_so,522,0.05075375873418475,0.2257627185699094,10.896128309519774,29
24,eggp_so,522,0.1498672838710606,0.197853113506393,10.673202453642944,63
25,eggp_so,522,0.09445695746721028,0.1548676652606759,8.647897909862134,15
26,eggp_so,522,0.1167366083003034,0.1672669873139394,10.055002602810356,46
27,eggp_so,522,0.09291323083950964,0.1736793533302612,8.845991159907731,14
28,eggp_so,522,0.09981652354836112,0.2309622644382339,8.933912354274696,15
29,eggp_so,522,0.08746568570373936,0.1896741445316303,10.141096392732608,40
0,PySR,522,0.2397767318120225,0.2601088231681254,14.164491757396185,38
1,PySR,522,0.1604938983589744,0.2120379147559812,13.979905082886136,42
2,PySR,522,0.035632078180436,0.1886798435138154,12.530608658986708,30
3,PySR,522,0.22970643200308,0.2363279120437647,11.478689001100477,38
4,PySR,522,0.1757865478323932,0.1773397868244319,12.74799578664786,22
5,PySR,522,0.222171752271201,0.2347336089393097,11.374017774403427,24
6,PySR,522,0.0868039300336955,0.1801453901503774,12.511527503192477,22
7,PySR,522,0.1915185813806792,0.2328865115046628,13.33270307519995,35
8,PySR,522,0.2363502489716746,0.2534750438374923,11.417186783015655,32
9,PySR,522,0.1951473625849289,0.2416147621187389,12.101204913145608,21
10,PySR,522,0.1739782068116038,0.2126231648838601,10.617080652671705,38
11,PySR,522,0.1675219904212883,0.1675219904212883,14.060346144025374,25
12,PySR,522,0.1886674905907835,0.2259667862244907,12.675481594001521,32
13,PySR,522,0.2005496749774958,0.2277195882638351,12.952866357470183,22
14,PySR,522,0.1890002954029744,0.2238329308705668,11.164593469498836,50
15,PySR,522,0.1749629884278015,0.2268369232699757,10.941377041097464,50
16,PySR,522,0.2431868902908895,0.2431868902908895,12.343095619337792,34
17,PySR,522,0.2194540050540356,0.2194540050540356,12.78088687790728,42
18,PySR,522,0.2091554517364698,0.226179739521214,13.411071142239937,28
19,PySR,522,0.2113961410595385,0.2113961410595385,13.274071207807953,40
20,PySR,522,0.2328071630033087,0.2437773954175499,12.937216035442578,35
21,PySR,522,0.193127006831553,0.1931649622831561,10.976392772255888,33
22,PySR,522,0.1353603334885582,0.2082658490377936,13.733617476708943,49
23,PySR,522,0.1480604361551259,0.1848647843489872,13.444641782421623,36
24,PySR,522,0.1136187895782104,0.2073982594423551,13.488164482693001,35
25,PySR,522,0.1558074156042856,0.2074179582306617,11.192744719379448,32
26,PySR,522,0.1345172384402483,0.2133073776066066,13.103209326708889,33
27,PySR,522,0.2746287724996074,0.3364377995532355,11.554826784050316,19
28,PySR,522,0.195320820207751,0.2468251428841812,12.482538604555742,48
29,PySR,522,0.1774500958977768,0.2019374752081998,11.186706769468074,42
0,Operon,522,0.1400675393407588,0.2371048118467998,15.076903718162017,46
1,Operon,522,0.1777347629601885,0.2309763842525006,14.446078903278144,47
2,Operon,522,0.1257879355764765,0.2483997612134789,13.349642025550686,50
3,Operon,522,0.1983061248045208,0.2639418553437844,11.6210118187844,47
4,Operon,522,0.0671426947811263,0.2528111657039514,13.90271505932415,49
5,Operon,522,0.2440627322282431,0.2967930153172027,12.210697327239718,50
6,Operon,522,0.0955474904162536,0.2192349118852232,15.212732113661275,48
7,Operon,522,0.188460060607237,0.2316475691923463,14.870790177694095,48
8,Operon,522,0.2559985706324715,0.3798903621003138,11.634042296444605,48
9,Operon,522,0.1703308178818006,0.260469832770001,13.820008631525003,50
10,Operon,522,0.3263307216317158,0.3842460287400572,11.890928276471076,48
11,Operon,522,0.1639279429083096,0.2235951276033598,14.388873018711777,46
12,Operon,522,0.1704073750816895,0.2587894814396264,13.704375622745982,50
13,Operon,522,0.0611404065513301,0.2643961745194009,13.892390455478859,47
14,Operon,522,0.191808626750958,0.3260685842887899,11.371442351432187,50
15,Operon,522,0.1256719515950249,0.2242959730082613,12.045067299013335,50
16,Operon,522,0.0755850556942657,0.2549842690113472,14.456404162896284,47
17,Operon,522,0.1089098376101589,0.2071250398596174,13.339215835910624,46
18,Operon,522,0.1309651101105623,0.2156732053052956,14.038634177444994,47
19,Operon,522,0.1595472630212062,0.2224217945579771,14.539669168807919,48
20,Operon,522,0.1285995520138231,0.2552972950556889,13.673682153366215,48
21,Operon,522,-0.5541520581171127,0.2158322582897095,10.61521505677995,48
22,Operon,522,0.1213539597303009,0.2424112624399619,13.886185863384833,50
23,Operon,522,-0.0489342647969057,0.2503691210622366,13.869402111952065,47
24,Operon,522,0.1728260505440574,0.2534596582808538,13.656478983693303,49
25,Operon,522,0.2766492836490239,0.3230253387501083,11.475021677969242,47
26,Operon,522,0.1211520283000171,0.2578786394739778,14.290134402193752,44
27,Operon,522,0.1702387224012606,0.2064382852369024,12.646874196626177,49
28,Operon,522,-0.0581659095364885,0.2088735748053347,12.796977761870037,49
29,Operon,522,0.274038792453427,0.314540183091943,11.17126285054973,48
0,tinyGP,522,0.2130618152880579,0.2130618152880579,0.6506662904388818,48
1,tinyGP,522,0.1427609328827795,0.1427609328827795,0.3425259924714093,49
2,tinyGP,522,0.1343276456697282,0.1343276456697282,0.0,50
3,tinyGP,522,0.116115082362829,0.116115082362829,0.3057743532615109,49
4,tinyGP,522,0.2350941045242418,0.2350941045242418,0.0,50
5,tinyGP,522,0.1957072293838839,0.1957072293838839,0.3278301052091256,49
6,tinyGP,522,0.1888836222610876,0.1888836222610876,0.0,50
7,tinyGP,522,0.1049592480301125,0.1049592480301125,0.0,50
8,tinyGP,522,0.2790851964208845,0.2790851964208845,0.6093653406041626,48
9,tinyGP,522,0.2439399281670485,0.2439399281670485,0.3427316489850617,49
11,tinyGP,522,0.2096419776408488,0.2096419776408488,0.0,50
12,tinyGP,522,0.1689193973968809,0.1689193973968809,0.3166449319150862,49
13,tinyGP,522,0.2055258094253493,0.2055258094253493,0.0,50
14,tinyGP,522,0.2447356398325323,0.2447356398325323,0.2628576104477974,49
15,tinyGP,522,0.1730894473662227,0.1730894473662227,0.2796415057586983,49
16,tinyGP,522,0.1853290699934122,0.1853290699934122,0.0,50
17,tinyGP,522,0.20482256580597,0.20482256580597,0.3726151352081749,49
18,tinyGP,522,0.185018091612223,0.185018091612223,0.3096985312462025,49
19,tinyGP,522,0.05603375466172411,0.05603375466172411,0.0,50
20,tinyGP,522,0.1224770820715254,0.1224770820715254,0.3441312178277992,49
21,tinyGP,522,0.2600348395500141,0.2600348395500141,0.2753725825076765,49
22,tinyGP,522,0.1439237807465246,0.1439237807465246,0.4055189920237325,49
23,tinyGP,522,0.2258086892868215,0.2258086892868215,0.3230052132816986,49
24,tinyGP,522,0.1007541843871671,0.1007541843871671,0.6475415336496296,48
25,tinyGP,522,0.2965556898219097,0.2965556898219097,0.2821349746568627,49
27,tinyGP,522,0.1790093124541435,0.1790093124541435,0.2969236688457437,49
28,tinyGP,522,0.1684578562392507,0.1684578562392507,0.6980027275270776,48
29,tinyGP,522,0.3448791288137133,0.3448791288137133,0.2993507749810583,49
0,eggp_mo,579,0.916867101786443,0.916867101786443,36.918283663826855,34
1,eggp_mo,579,0.8381722614133927,0.8410305860075878,33.1281034470905,39
2,eggp_mo,579,0.9579716347836208,0.9579716347836208,38.44853554142128,27
3,eggp_mo,579,0.9245705155304308,0.9260570724461464,38.142802435685695,37
4,eggp_mo,579,0.8796382557926664,0.8831177565676029,38.27887677473477,45
5,eggp_mo,579,0.9506489116724666,0.952932397912236,38.88851145663338,31
6,eggp_mo,579,0.9522691812539088,0.9522691812539088,38.06492050804293,37
7,eggp_mo,579,0.909036297291488,0.909036297291488,36.85918667499503,37
8,eggp_mo,579,0.9371700279123408,0.943169311658121,39.03848234208105,52
9,eggp_mo,579,0.9446196729432595,0.9446196729432595,37.83866400843412,30
10,eggp_mo,579,0.8759548722622779,0.8930477792656726,37.82551924719184,41
11,eggp_mo,579,0.931469309763697,0.9358625982717036,36.55928002549797,35
12,eggp_mo,579,0.8924044455826832,0.8924044455826832,34.8245371060689,37
13,eggp_mo,579,0.9350692773825682,0.9350692773825682,36.10193890104727,38
14,eggp_mo,579,0.9450379936783728,0.9461112592923224,38.222576704263794,41
15,eggp_mo,579,0.9448149960163726,0.9486038360131528,38.110708599377624,37
16,eggp_mo,579,0.922836347720626,0.922836347720626,38.553685633048175,37
17,eggp_mo,579,0.9490403438963828,0.9504385444922842,39.98602013279517,42
18,eggp_mo,579,0.9441603507398364,0.9441603507398364,37.90274574372302,46
19,eggp_mo,579,0.9552143728064412,0.9552143728064412,38.28784259853106,42
20,eggp_mo,579,0.9322903102701572,0.9328871075191262,38.23587190452054,49
21,eggp_mo,579,0.9289309445116956,0.929608876098315,38.18022981427716,39
22,eggp_mo,579,0.9298962034359318,0.9339840113644726,38.93103011756358,30
23,eggp_mo,579,0.8568484712164031,0.8568484712164031,35.73055333101013,41
24,eggp_mo,579,0.8356037681463512,0.8740657699887079,37.217401935400304,49
25,eggp_mo,579,0.9456964534158848,0.9456964534158848,39.132723774232964,35
26,eggp_mo,579,0.8926678059645915,0.8926678059645915,35.08779501542341,43
27,eggp_mo,579,0.8633435973496487,0.8793513771507769,35.087048603529375,43
28,eggp_mo,579,0.934966072366724,0.937788856139788,37.96675065902412,35
29,eggp_mo,579,0.9400771462510996,0.9400771462510996,37.85145916751934,40
0,eggp_so,579,0.8563520474057431,0.8563520474057431,35.61697874547428,39
1,eggp_so,579,0.8254902442730745,0.8381679257915753,33.50600905576346,46
2,eggp_so,579,0.8706310525113252,0.8741887092040727,36.81511049739689,45
3,eggp_so,579,0.9227462159888083,0.9227462159888083,34.598203167520175,49
4,eggp_so,579,0.7695477843967861,0.7785014962363097,33.60056420818442,24
5,eggp_so,579,0.9376406723787968,0.9376406723787968,36.50405459490779,43
6,eggp_so,579,0.8646630254252141,0.8646630254252141,32.2186963176818,48
7,eggp_so,579,0.8537226032074317,0.8739174386480408,34.34371859663989,48
8,eggp_so,579,0.8078442182957232,0.8136120280858948,35.536261091932516,28
9,eggp_so,579,0.9204947587822616,0.9204947587822616,37.650300771195816,37
10,eggp_so,579,0.6535040862294135,0.6535040862294135,30.233087705177624,43
11,eggp_so,579,0.9035974734062692,0.9035974734062692,35.46479087626322,52
12,eggp_so,579,0.905181830936747,0.911076108621846,34.61622791305562,49
13,eggp_so,579,0.944845916839101,0.944845916839101,35.123852770040045,40
14,eggp_so,579,0.9358507661596668,0.9358507661596668,34.418236558804196,35
15,eggp_so,579,0.8346669893204205,0.8346669893204205,33.44893600442743,42
16,eggp_so,579,0.8382604807797499,0.8455832038678059,35.30718807995381,49
17,eggp_so,579,0.6317145956832045,0.6851800585304457,30.029576394666652,45
18,eggp_so,579,0.8573111923797136,0.867225732371381,32.02957295301418,51
19,eggp_so,579,0.9213380411596576,0.925302376193156,34.944827444809604,50
20,eggp_so,579,0.9402995929156064,0.9402995929156064,36.128837873458814,50
21,eggp_so,579,0.8582790804176519,0.8757086327104934,36.20308090449851,40
22,eggp_so,579,0.7968326121794548,0.8103346887003352,31.93224806830586,21
23,eggp_so,579,0.8426351103571267,0.8535592538578436,34.414541214314355,51
24,eggp_so,579,0.9247083337117245,0.9256609985008688,36.95169764412721,47
25,eggp_so,579,0.9145051750934214,0.918427595731884,37.63647638627214,34
26,eggp_so,579,0.91711266140587,0.91711266140587,37.06255370070219,38
27,eggp_so,579,0.852206585170071,0.852206585170071,36.97763990002174,41
28,eggp_so,579,0.9163806670744628,0.9163806670744628,36.17872865039348,45
29,eggp_so,579,0.9201121726034682,0.9204490107405856,36.601437556686015,49
0,PySR,579,0.838870097262224,0.8629606442979975,35.63360392750486,48
1,PySR,579,0.8574024613149152,0.8626316612250338,36.067757815193104,47
2,PySR,579,0.8734429968337689,0.8738261895824943,35.4496524145281,41
3,PySR,579,0.8641282840139255,0.8641282840139255,36.26841936390889,45
4,PySR,579,0.7817633251982563,0.7926889634376234,37.33899222840602,37
5,PySR,579,0.8432174761891,0.8747183146131235,38.03745294573097,47
6,PySR,579,0.8514216099978344,0.8521505656828258,34.59043234700403,47
7,PySR,579,0.9011461678393148,0.9154689387740048,35.077306316990516,50
8,PySR,579,0.8071320453028009,0.8387023010311601,36.894667828362984,50
9,PySR,579,0.7230466704282847,0.731993682313842,37.547588319830794,28
10,PySR,579,0.8658070611356762,0.8658070611356762,36.57048807194738,31
11,PySR,579,0.750908310118103,0.7614161891066588,36.31339563037645,50
12,PySR,579,0.8019877993881497,0.8021269020005691,36.92439936401846,34
13,PySR,579,0.7772992490557087,0.807992121356129,37.30145217249879,41
14,PySR,579,0.8546938350477256,0.8546938350477256,37.66808108385686,44
15,PySR,579,0.8478747263642583,0.8645615557558481,36.926694523451964,35
16,PySR,579,0.8406922216745694,0.8406922216745694,35.146964210297,35
17,PySR,579,0.7500919257367428,0.8070578932264412,34.35069821908342,30
18,PySR,579,0.8364006874433713,0.8364006874433713,37.52484529373322,35
19,PySR,579,0.8382278710180574,0.8542605759999673,36.02571154007574,45
20,PySR,579,0.8519256962509856,0.8519256962509856,34.92649086526309,47
21,PySR,579,0.8469010135950891,0.8469010135950891,37.57776818593616,37
22,PySR,579,0.7245418377534303,0.7245418377534303,35.452272824241305,49
23,PySR,579,0.7762488892926075,0.7762488892926075,36.569395098025026,39
24,PySR,579,0.8548610916513293,0.8580632293423953,34.974663652111985,39
25,PySR,579,0.8359527197949078,0.844406111547887,36.03844765008784,50
26,PySR,579,0.8303176027668148,0.8303176027668148,38.19465029150997,44
27,PySR,579,0.8306812400569225,0.8306812400569225,37.41164245336373,46
28,PySR,579,0.7715290614102437,0.7715290614102437,37.50196223706075,24
29,PySR,579,0.8731625117744453,0.8731625117744453,38.457954197743646,33
0,Operon,579,0.9500776645262072,0.9502536770854508,32.43082584339269,50
1,Operon,579,0.9484388503889588,0.9487543536142596,32.71518010338024,49
2,Operon,579,0.9513847842626336,0.9513847842626336,31.14368596385399,49
3,Operon,579,0.9523562547361608,0.9586581146557628,31.862388804054923,49
4,Operon,579,0.9436070883022268,0.9436070883022268,32.610781097991456,49
5,Operon,579,0.9578289491875156,0.9578289491875156,32.56150254210126,47
6,Operon,579,0.9326655584800128,0.9411340674993184,31.867585637815743,50
7,Operon,579,0.9506687726553203,0.9506687726553203,30.935236062524574,49
8,Operon,579,0.9490328868693506,0.9490328868693506,32.60314834859028,50
9,Operon,579,0.939243372120541,0.943954047482454,32.32564120411961,50
10,Operon,579,0.95144031956913,0.95144031956913,33.192529530916744,44
11,Operon,579,0.9274465979294124,0.9352526379872178,32.43097709747029,49
12,Operon,579,0.9416234739606072,0.9416234739606072,32.28870603605233,50
13,Operon,579,0.9495321903158384,0.9495321903158384,32.52580418516297,50
14,Operon,579,0.9501333284066428,0.9539366403679858,33.23994358121683,49
15,Operon,579,0.9588158938158358,0.9649963352186246,32.851275075398945,50
16,Operon,579,0.9438648148307536,0.9507544258333542,30.98711290994536,50
17,Operon,579,0.9450906660981409,0.9450906660981409,32.23784552304427,49
18,Operon,579,0.9412067992438043,0.9430989919125906,32.41687713020694,50
19,Operon,579,0.9468804072220928,0.9494154401949836,32.056428786061375,50
20,Operon,579,0.9535386307711776,0.9535386307711776,32.09258922291783,48
21,Operon,579,0.9520492105113316,0.9609233684065002,32.942464669247116,49
22,Operon,579,0.9414420893454004,0.9429839848327872,32.239154834600335,48
23,Operon,579,0.9408483665272712,0.9429604197426632,32.673312214077,50
24,Operon,579,0.9448377800021804,0.944958913810522,32.04629675959756,49
25,Operon,579,0.9557346470256988,0.9569777600047968,32.61215414921113,50
26,Operon,579,0.9422538501322458,0.9463187951180234,32.57660643885938,50
27,Operon,579,0.9488303252288126,0.9488303252288126,33.18436537777151,48
28,Operon,579,0.9500266480726336,0.9500266480726336,32.983017372692984,49
29,Operon,579,0.9476881387286984,0.9476881387286984,32.32977190781268,50
0,tinyGP,579,0.8406354125972908,0.8406354125972908,1.6242281529858094,48
1,tinyGP,579,0.8312060794271361,0.8312060794271361,0.8338232154678532,49
2,tinyGP,579,0.8588029744707145,0.8588029744707145,0.0,50
3,tinyGP,579,0.8731127791292181,0.8731127791292181,1.841678010284688,48
4,tinyGP,579,0.8060476597334769,0.8060476597334769,1.7279511661686997,48
5,tinyGP,579,0.7932955413181643,0.7932955413181643,0.0,50
6,tinyGP,579,0.8698830342668341,0.8698830342668341,1.6779014336613844,48
7,tinyGP,579,0.7739483227589071,0.7739483227589071,0.8402318102425377,49
8,tinyGP,579,0.6699921917760372,0.6699921917760372,0.774275114760169,49
9,tinyGP,579,0.8653172404599214,0.8653172404599214,0.0,50
10,tinyGP,579,0.8362574233665522,0.8362574233665522,0.0,50
11,tinyGP,579,0.7901247114845752,0.7901247114845752,0.8774086852234371,49
12,tinyGP,579,0.8433295791553714,0.8433295791553714,0.0,50
13,tinyGP,579,0.7828723571427908,0.7828723571427908,0.0,50
14,tinyGP,579,0.7562626615574224,0.7562626615574224,0.8371735847509738,49
15,tinyGP,579,0.8612658942819564,0.8612658942819564,0.8947797714956625,49
16,tinyGP,579,0.7847240809536676,0.7847240809536676,0.8258705273539221,49
17,tinyGP,579,0.4987715257911699,0.4987715257911699,0.0,50
18,tinyGP,579,0.8484647091957306,0.8484647091957306,0.0,50
19,tinyGP,579,0.8186126979680421,0.8186126979680421,1.6754135393606322,48
20,tinyGP,579,0.8618763257018451,0.8618763257018451,0.899115267132369,49
21,tinyGP,579,0.8998494813613915,0.8998494813613915,1.8745871044966584,48
22,tinyGP,579,0.8531286349979176,0.8531286349979176,1.762418568754407,48
23,tinyGP,579,0.8676860491868317,0.8676860491868317,1.8065498275631584,48
24,tinyGP,579,0.8473974782065236,0.8473974782065236,0.0,50
25,tinyGP,579,0.7951843523809297,0.7951843523809297,0.0,50
26,tinyGP,579,0.752469151101685,0.752469151101685,1.6184937968309483,48
28,tinyGP,579,0.7785952127045418,0.7785952127045418,0.8714001528876307,49
29,tinyGP,579,0.8438335810634191,0.8438335810634191,1.7950653021304848,48
