dataset,SymRegg,eggp,Operon,PySR,random,PySIPS
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,0,0,1,1,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,1,1,1,1,0
nikuradse_2,1,0,1,1,0,0
nikuradse_2,1,0,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,0,1,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,0,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,0,0,0,1
nikuradse_2,0,0,0,0,0,1
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,0,1,0,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,0,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,0,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,0,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,1,0,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,0,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,0,1,0,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,1,0,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,0,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,0,0,0,0
nikuradse_2,0,1,0,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,0,0,0,0,0,1
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,0,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,0,1,0
nikuradse_2,1,0,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,0,0,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,0,0,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,0,0,0,0,1
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,0,0,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,0,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,0,0,1,0,0
nikuradse_2,0,0,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,0,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,1,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,0,0,1,1,0,0
nikuradse_2,1,0,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,1,0,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,0,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,0,0,0,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,0,1,1,1,1,0
nikuradse_2,1,0,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,0,0,0,1
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,0,1,1,0,1,0
nikuradse_2,0,1,1,0,0,0
nikuradse_2,0,0,0,1,0,0
nikuradse_2,0,0,1,1,0,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,0,0,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,0,0,0,0
nikuradse_2,0,0,1,0,0,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,0,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,0,0,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,0,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,0,0,1,0,0
nikuradse_2,0,0,1,0,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,0,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,0,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,0,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,0,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,0,0,0,1
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,0,0,0,1
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,1,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,0,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,1,1,0,0
nikuradse_2,1,0,1,1,1,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,0,1,0,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,0,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,0,1,1,0,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,0,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,1,1,0,0
nikuradse_2,1,0,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,0,1,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,1,1,0,0
nikuradse_2,0,0,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,0,1,0,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,0,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,1,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,1,0,0,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,1,0,0,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,0,0,0,1,0,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,0,1,1,0,0
nikuradse_2,0,0,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,0,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,1,1,0,1,0
nikuradse_2,0,1,1,0,0,0
nikuradse_2,0,0,0,0,0,1
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,0,0,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,0,0,0,1
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,0,1,1,1,0
nikuradse_2,1,0,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,0,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,0,0,0,1
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,0,0,0,1,0,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,0,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,0,1,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,0,0,0,0,0,1
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,0,0,1,0,0,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,0,0,1,0,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,0,0,0,0,0
nikuradse_2,0,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,0,0,0
nikuradse_2,1,1,1,0,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,1,0,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,0,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,0,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,0,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,0,0,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,1,1,0,0,0
nikuradse_2,0,1,0,1,0,0
nikuradse_2,1,0,1,1,1,0
nikuradse_2,1,1,0,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,0,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,0,0,1,1,0,0
nikuradse_2,1,1,0,1,0,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,1,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
nikuradse_2,1,1,1,1,0,0
