gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
22,0.0013333531,0.0012435816,0.0012693107,0.001571001,0.001723015,0.0013861614,0.001289886,0.0013236084,0.0017114863,0.002041511,-378.2181396484375,-385.188232421875,-383.1404113769531,-361.8165283203125,-352.5802307128906,-90.85940551757812,-259.2891845703125,-222.555419921875,3.4028234663852886e38,3.4028234663852886e38,141.47581,81.52844,87.565956,201.4232,214.14041,110.81792,28.442553,33.038612,3.4028235e38,3.4028235e38,62,36,42,84,93,42.158333,37.416668,38.450703,45.39,46.46154
23,0.0013267888,0.0012435816,0.0012693107,0.001510059,0.0016402678,0.0014027766,0.0013047692,0.0013251894,0.0016857659,0.001931252,-378.7116394042969,-385.188232421875,-383.1404113769531,-365.7729187011719,-357.50189208984375,-45.732696533203125,-245.48146057128906,-217.455810546875,3.4028234663852886e38,3.4028234663852886e38,148.66951,81.29731,93.517914,211.01479,227.80005,118.54115,28.557295,33.841324,3.4028235e38,3.4028235e38,64,36,42,88,95,43.34454,38.622177,39.488274,46.50891,47.459164
24,0.0013232311,0.0012435816,0.0012672548,0.0014637272,0.001571001,0.0013764095,0.0013047692,0.0013230962,0.0016607912,0.001875528,-378.98016357421875,-385.188232421875,-383.302490234375,-368.88922119140625,-361.8165283203125,3.4028234663852886e38,-230.89434814453125,-209.83580017089844,3.4028234663852886e38,3.4028234663852886e38,149.66803,82.89307,94.48066,214.14041,227.80005,3.4028235e38,29.989582,33.841324,3.4028235e38,3.4028235e38,65,36,43,93,96,44.279922,39.771652,40.68496,47.64706,48.08378
25,0.0013148703,0.0012369503,0.0012639137,0.0014637272,0.0015539028,0.0013819817,0.0012964103,0.0013230962,0.0016385979,0.0018407471,-379.614013671875,-385.72296142578125,-383.5665283203125,-368.88922119140625,-362.91082763671875,4.1183319091796875,-230.89434814453125,-209.83580017089844,3.4028234663852886e38,3.4028234663852886e38,153.4653,83.92634,99.01116,214.14041,227.80005,171.36932,29.989582,35.71608,3.4028235e38,3.4028235e38,66,36,45,93,97,45.294937,40.592594,41.605,48.15413,49.064846
26,0.0013140399,0.0012369503,0.0012614988,0.0014290925,0.0015041673,0.0013752189,0.0012964103,0.0013236084,0.0016319501,0.001775616,-379.67718505859375,-385.72296142578125,-383.75775146484375,-371.2838439941406,-366.16387939453125,3.4028234663852886e38,-225.722900390625,-210.02857971191406,3.4028234663852886e38,3.4028234663852886e38,158.2611,82.89307,110.524086,214.14041,230.19795,3.4028235e38,28.555136,40.942554,3.4028235e38,3.4028235e38,68,37,48,93,98,46.060997,41.603508,42.63158,48.890266,49.462784
27,0.0013116181,0.0012263813,0.0012605204,0.0014206845,0.0015041673,0.0013749812,0.0012953402,0.0013251894,0.0016319501,0.001775616,-379.86163330078125,-386.5810546875,-383.8353576660156,-371.8739318847656,-366.16387939453125,3.4028234663852886e38,-222.19476318359375,-206.45082092285156,3.4028234663852886e38,3.4028234663852886e38,158.2611,87.33655,110.524086,214.14041,223.00426,3.4028235e38,28.555136,40.236084,3.4028235e38,3.4028235e38,68,38,48,92,96,46.8574,42.443462,43.407692,49.419243,50.099056
28,0.0013094717,0.0012229171,0.001255714,0.0014066622,0.0015038208,0.0013774469,0.0012953402,0.0013243823,0.0016607912,0.0017756607,-380.02545166015625,-386.8639221191406,-384.2174072265625,-372.8658447265625,-366.1869201660156,3.4028234663852886e38,-222.08438110351562,-206.4277801513672,3.4028234663852886e38,3.4028234663852886e38,163.05688,87.33655,115.098976,214.14041,220.60637,3.4028235e38,33.182594,38.6087,3.4028235e38,3.4028235e38,69,38,51,91,93,47.594418,43.30645,44.239227,50.25331,51.043076
29,0.0013049128,0.0012229171,0.0012539104,0.0014066622,0.0014620004,0.0013749812,0.0012953402,0.0013229403,0.0016665732,0.0017756607,-380.37420654296875,-386.8639221191406,-384.3611145019531,-372.8658447265625,-369.0072937011719,3.4028234663852886e38,-219.75259399414062,-200.13095092773438,3.4028234663852886e38,3.4028234663852886e38,163.05688,95.349594,116.44872,220.60637,231.09631,3.4028235e38,33.588173,38.6087,3.4028235e38,3.4028235e38,70,43,51,93,96,48.35312,44.05818,45.08893,50.804665,51.2855
30,0.0013031623,0.0012175872,0.001251431,0.0013835814,0.0014206845,0.0013681144,0.0012920944,0.001320573,0.0016319501,0.0017078934,-380.5084533691406,-387.3006896972656,-384.55908203125,-374.5202941894531,-371.8739318847656,3.4028234663852886e38,-224.41099548339844,-206.4277801513672,3.4028234663852886e38,3.4028234663852886e38,163.05688,91.12002,115.098976,221.04817,231.09631,3.4028235e38,33.588173,37.593594,3.4028235e38,3.4028235e38,69,43,51,93,96,48.841694,44.964725,45.88705,51.190327,51.90102
31,0.0012975599,0.0012175872,0.001240576,0.0013598122,0.0014206845,0.0013733525,0.001286082,0.0013127415,0.0016607912,0.0017756607,-380.93927001953125,-387.3006896972656,-385.4302673339844,-376.253173828125,-371.8739318847656,3.4028234663852886e38,-224.41099548339844,-206.2430419921875,3.4028234663852886e38,3.4028234663852886e38,163.05688,95.349594,116.4529,215.81058,225.40216,3.4028235e38,33.588173,37.593594,3.4028235e38,3.4028235e38,70,48,51,93,95,49.501453,45.609756,46.586357,51.720524,52.51975
32,0.0012975599,0.0012175872,0.0012388893,0.0013598122,0.0014206845,0.0013681144,0.0012852261,0.00129856,0.001594935,0.0017078934,-380.93927001953125,-387.3006896972656,-385.5662841796875,-376.253173828125,-371.8739318847656,3.4028234663852886e38,-224.41099548339844,-206.2430419921875,3.4028234663852886e38,3.4028234663852886e38,168.08871,99.01116,117.43184,218.74559,227.95592,3.4028235e38,33.588173,40.236084,3.4028235e38,3.4028235e38,72,43,51,93,99,50.08772,46.118694,47.219437,52.27451,52.9177
33,0.0012968235,0.0012175872,0.0012369319,0.0013598122,0.0014206845,0.0013738255,0.0012901938,0.0013034657,0.001594935,0.0017078934,-380.9960632324219,-387.3006896972656,-385.7243957519531,-376.253173828125,-371.8739318847656,3.4028234663852886e38,-231.38790893554688,-206.2430419921875,3.4028234663852886e38,3.4028234663852886e38,170.25056,99.01116,116.4529,218.74559,230.19795,3.4028235e38,33.588173,38.597595,3.4028235e38,3.4028235e38,72,44,51,94,96,50.546547,46.56874,47.737423,52.731167,53.491848
34,0.0012958758,0.0012175872,0.0012336533,0.00135439,0.0014206845,0.0013714895,0.0012901938,0.0013034657,0.0015758935,0.0016607912,-381.0691223144531,-387.3006896972656,-385.98980712890625,-376.6527099609375,-371.8739318847656,3.4028234663852886e38,-231.38790893554688,-206.4277801513672,3.4028234663852886e38,3.4028234663852886e38,168.08871,98.313705,115.098976,218.74559,230.19795,3.4028235e38,30.332844,34.40928,3.4028235e38,3.4028235e38,71,42,51,93,96,50.982456,47.40678,48.169926,53.137882,53.910053
35,0.0012958758,0.0012175872,0.0012331832,0.00135439,0.0014206845,0.001368865,0.0012852261,0.0013019748,0.001594935,0.0016665732,-381.0691223144531,-387.3006896972656,-386.0279541015625,-376.6527099609375,-371.8739318847656,228.78102111816406,-231.38790893554688,-206.5675811767578,3.4028234663852886e38,3.4028234663852886e38,168.08871,99.01116,115.098976,223.00426,230.25851,381.19583,30.332844,36.972996,3.4028235e38,3.4028235e38,72,43,51,95,99,51.562042,47.94744,48.58884,53.5513,54.222076
36,0.0012894064,0.0012175872,0.0012331832,0.00135439,0.0014206845,0.001372696,0.0012852261,0.0012998728,0.001594935,0.0016665732,-381.5696105957031,-387.3006896972656,-386.0279541015625,-376.6527099609375,-371.8739318847656,3.4028234663852886e38,-231.38790893554688,-202.14324951171875,3.4028234663852886e38,3.4028234663852886e38,170.3913,98.313705,112.82667,223.00426,230.25851,3.4028235e38,33.182594,37.791233,3.4028235e38,3.4028235e38,73,42,49,96,99,52.028736,48.19412,49.432228,53.851006,54.411095
37,0.0012857646,0.0012148613,0.0012320747,0.0013415104,0.0013987316,0.001374283,0.0012867708,0.0012998728,0.001594935,0.0017756607,-381.85247802734375,-387.5248107910156,-386.11785888671875,-377.60821533203125,-373.43121337890625,3.4028234663852886e38,-219.75259399414062,-201.15847778320312,3.4028234663852886e38,3.4028234663852886e38,175.04636,99.01116,119.73443,225.65334,237.39163,3.4028235e38,33.182594,37.791233,3.4028235e38,3.4028235e38,76,43,53,96,99,52.39862,48.99713,50.087086,54.228836,54.889183
38,0.0012847292,0.0012148613,0.0012320747,0.0013406893,0.0013670045,0.0013643435,0.0012852261,0.0012969654,0.0015825059,0.0017756607,-381.9330139160156,-387.5248107910156,-386.11785888671875,-377.66943359375,-375.72564697265625,3.4028234663852886e38,-213.5641326904297,-201.15847778320312,3.4028234663852886e38,3.4028234663852886e38,175.04636,99.01116,123.04458,225.65334,237.39163,3.4028235e38,31.468262,38.35364,3.4028235e38,3.4028235e38,75,43,53,96,99,52.79972,49.408768,50.49555,54.48631,55.171234
39,0.0012814007,0.0012148613,0.0012320747,0.0013406893,0.0013670045,0.0013681144,0.0012901938,0.0013034657,0.0015825059,0.0017756607,-382.1924133300781,-387.5248107910156,-386.11785888671875,-377.66943359375,-375.72564697265625,3.4028234663852886e38,-206.5675811767578,-199.79586791992188,3.4028234663852886e38,3.4028234663852886e38,177.44424,107.025055,123.04458,226.12651,237.39163,3.4028235e38,33.182594,38.597595,3.4028235e38,3.4028235e38,76,49,53,95,99,53.15963,50.077976,50.89927,54.69543,55.57739
40,0.0012805876,0.0012127822,0.001227706,0.0013331461,0.0013663422,0.001372696,0.0012901938,0.0012998728,0.0015825059,0.0017756607,-382.2558898925781,-387.69610595703125,-386.47308349609375,-378.233642578125,-375.77410888671875,3.4028234663852886e38,-203.27557373046875,-199.15020751953125,3.4028234663852886e38,3.4028234663852886e38,182.24004,117.43184,127.08845,227.80005,237.39163,3.4028235e38,34.76875,38.882557,3.4028235e38,3.4028235e38,76,51,54,97,99,53.494072,50.669918,51.320263,54.988537,55.692
41,0.0012796634,0.0012034808,0.001227706,0.0013312399,0.0013630225,0.0013681144,0.0012883086,0.0012969654,0.0015825059,0.0017756607,-382.328125,-388.466064453125,-386.47308349609375,-378.3767395019531,-376.017333984375,3.4028234663852886e38,-202.14324951171875,-193.17202758789062,3.4028234663852886e38,3.4028234663852886e38,184.56686,117.43184,127.08845,227.80005,237.39163,3.4028235e38,34.76875,40.15902,3.4028235e38,3.4028235e38,77,52,55,97,99,53.796894,51.104538,51.89607,55.244286,55.918423
42,0.001277887,0.0012034808,0.0012241122,0.0013246165,0.0013630225,0.001369068,0.001288276,0.0012998728,0.001594935,0.0017781715,-382.4670104980469,-388.466064453125,-386.7662353515625,-378.8755187988281,-376.017333984375,3.4028234663852886e38,-201.3904571533203,-183.49673461914062,3.4028234663852886e38,3.4028234663852886e38,187.03583,124.33959,131.88425,225.65334,237.39163,3.4028235e38,34.76875,40.15902,3.4028235e38,3.4028235e38,80,53,58,96,99,54.070858,51.48847,52.09549,55.55679,56.210117
43,0.0012753834,0.0012032775,0.0012234267,0.0013232185,0.0013630225,0.0013738255,0.001288276,0.0012998728,0.0015759503,0.0017819962,-382.66314697265625,-388.48291015625,-386.8222351074219,-378.9810791015625,-376.017333984375,3.4028234663852886e38,-201.3904571533203,-187.86752319335938,3.4028234663852886e38,3.4028234663852886e38,193.41714,124.33959,131.88425,225.40216,232.59584,3.4028235e38,36.782993,41.930374,3.4028235e38,3.4028235e38,81,53,58,96,99,54.34725,51.77778,52.503044,55.845795,56.367138
44,0.0012723841,0.0012004124,0.0012179449,0.0013232185,0.0013630225,0.0013738255,0.0012913143,0.0013265958,0.0015759503,0.0017781715,-382.8985595703125,-388.7212829589844,-387.27130126953125,-378.9810791015625,-376.017333984375,3.4028234663852886e38,-201.15847778320312,-178.28602600097656,3.4028234663852886e38,3.4028234663852886e38,195.71973,127.08845,133.54994,227.80005,237.39163,3.4028235e38,36.782993,42.740738,3.4028235e38,3.4028235e38,83,53,58,96,99,54.538643,52.033024,52.72771,56.09058,56.475224
45,0.0012723841,0.0012004124,0.0012179449,0.0013208059,0.0013630225,0.0013717337,0.0012913143,0.0013203333,0.0015689407,0.0017781715,-382.8985595703125,-388.7212829589844,-387.27130126953125,-379.1636047363281,-376.017333984375,3.4028234663852886e38,-201.3904571533203,-193.17202758789062,3.4028234663852886e38,3.4028234663852886e38,195.71973,124.33959,131.88425,225.65334,232.59584,3.4028235e38,35.394722,41.63289,3.4028235e38,3.4028235e38,83,53,58,95,98,54.73462,52.39272,53.138954,56.225845,56.64128
46,0.0012684625,0.0012004124,0.0012179449,0.0013180554,0.0013575534,0.001372696,0.0012913143,0.0013080654,0.0015689407,0.0017781715,-383.207275390625,-388.7212829589844,-387.27130126953125,-379.3720397949219,-376.4194030761719,3.4028234663852886e38,-199.45880126953125,-164.2467498779297,3.4028234663852886e38,3.4028234663852886e38,196.62741,120.84735,141.40202,225.65334,234.99374,3.4028235e38,36.81484,44.067856,3.4028235e38,3.4028235e38,84,53,63,95,98,54.996407,52.714832,53.491646,56.45423,56.883186
47,0.0012679189,0.0012004124,0.0012179449,0.0013177613,0.0013575534,0.001372696,0.0012940047,0.0013080654,0.0015689407,0.0017756607,-383.2501220703125,-388.7212829589844,-387.27130126953125,-379.3943786621094,-376.4194030761719,3.4028234663852886e38,-199.15020751953125,-163.62753295898438,3.4028234663852886e38,3.4028234663852886e38,196.62741,120.84735,141.40202,225.40216,234.99374,3.4028235e38,40.15902,44.067856,3.4028235e38,3.4028235e38,84,53,61,95,97,55.171528,53.039143,53.734375,56.695652,57.15302
48,0.0012665993,0.0012004124,0.0012179449,0.0013075765,0.001355219,0.0013705683,0.0012913143,0.0012990584,0.0015759503,0.0017819962,-383.354248046875,-388.7212829589844,-387.27130126953125,-380.1702880859375,-376.59149169921875,3.4028234663852886e38,-193.17202758789062,-163.62753295898438,3.4028234663852886e38,3.4028234663852886e38,198.02232,120.84735,145.06287,227.80005,237.39163,3.4028235e38,36.81484,44.067856,3.4028235e38,3.4028235e38,84,53,61,96,98,55.348415,53.196007,53.932484,56.831436,57.333332
49,0.0012665993,0.0011989585,0.0012179449,0.0013075765,0.001355219,0.0013736138,0.0012940047,0.0013060181,0.0015759503,0.0017756607,-383.354248046875,-388.842529296875,-387.27130126953125,-380.1702880859375,-376.59149169921875,3.4028234663852886e38,-175.924072265625,-141.02911376953125,3.4028234663852886e38,3.4028234663852886e38,198.02232,117.43184,140.45769,230.19795,237.39163,3.4028235e38,36.81484,45.323883,3.4028235e38,3.4028235e38,84,51,61,96,98,55.55496,53.574287,54.062218,56.97282,57.453125
50,0.0012646439,0.0011989585,0.0012135628,0.0013074818,0.001355219,0.0013736138,0.001298588,0.0013080654,0.0015769579,0.0017143884,-383.5087890625,-388.842529296875,-387.6317443847656,-380.1775207519531,-376.59149169921875,3.4028234663852886e38,-164.58065795898438,-135.00961303710938,3.4028234663852886e38,3.4028234663852886e38,198.02232,120.84735,140.45769,232.59584,238.55104,3.4028235e38,40.15902,50.81958,3.4028235e38,3.4028235e38,84,55,61,97,99,55.72376,53.851196,54.315384,57.13404,57.616035
51,0.0012622398,0.0011989585,0.0012135628,0.0013043348,0.001355219,0.0013737974,0.001298588,0.0013208133,0.0015769579,0.001674336,-383.69903564453125,-388.842529296875,-387.6317443847656,-380.41851806640625,-376.59149169921875,3.4028234663852886e38,-164.58065795898438,-135.00961303710938,3.4028234663852886e38,3.4028234663852886e38,198.02232,131.88425,146.2716,234.99374,238.55104,3.4028235e38,41.710075,50.81958,3.4028235e38,3.4028235e38,84,57,62,97,99,55.961445,54.101852,54.553864,57.348114,57.816093
52,0.0012622398,0.0011893368,0.0012081,0.0013043348,0.001355219,0.0013738255,0.0012929142,0.001304866,0.0015769579,0.001674336,-383.69903564453125,-389.64825439453125,-388.08294677734375,-380.41851806640625,-376.59149169921875,3.4028234663852886e38,-167.09906005859375,-135.00961303710938,3.4028234663852886e38,3.4028234663852886e38,198.02232,131.24734,146.2716,231.09631,237.39163,3.4028235e38,41.710075,54.395817,3.4028235e38,3.4028235e38,84,57,61,97,98,56.101658,54.470013,54.791412,57.385887,57.92746
